2022 Federal Election House of Representatives Distribution of Preferences By Division [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:09 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
NSW,138,Page,7,10,36255,KILLINGBECK,Serge,TNL,TNL,N,N,Transfer Percent,0
NSW,138,Page,8,1,36647,SEARLES,Thomas,LDP,Liberal Democrats,N,N,Preference Count,0
NSW,138,Page,8,1,36647,SEARLES,Thomas,LDP,Liberal Democrats,N,N,Preference Percent,0
NSW,138,Page,8,1,36647,SEARLES,Thomas,LDP,Liberal Democrats,N,N,Transfer Count,0
NSW,138,Page,8,1,36647,SEARLES,Thomas,LDP,Liberal Democrats,N,N,Transfer Percent,0
NSW,138,Page,8,2,37828,PIKE,Donna,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
NSW,138,Page,8,2,37828,PIKE,Donna,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
NSW,138,Page,8,2,37828,PIKE,Donna,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
NSW,138,Page,8,2,37828,PIKE,Donna,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
NSW,138,Page,8,3,36365,MILLER,Kashmir,GRN,The Greens,N,N,Preference Count,0
NSW,138,Page,8,3,36365,MILLER,Kashmir,GRN,The Greens,N,N,Preference Percent,0
NSW,138,Page,8,3,36365,MILLER,Kashmir,GRN,The Greens,N,N,Transfer Count,0
NSW,138,Page,8,3,36365,MILLER,Kashmir,GRN,The Greens,N,N,Transfer Percent,0
NSW,138,Page,8,4,37459,SMITH,Heather Mary,CYA,Australian Federation Party,N,N,Preference Count,0
NSW,138,Page,8,4,37459,SMITH,Heather Mary,CYA,Australian Federation Party,N,N,Preference Percent,0
NSW,138,Page,8,4,37459,SMITH,Heather Mary,CYA,Australian Federation Party,N,N,Transfer Count,0
NSW,138,Page,8,4,37459,SMITH,Heather Mary,CYA,Australian Federation Party,N,N,Transfer Percent,0
NSW,138,Page,8,5,36935,DEEGAN,Patrick,ALP,Labor,N,N,Preference Count,41057
NSW,138,Page,8,5,36935,DEEGAN,Patrick,ALP,Labor,N,N,Preference Percent,39.26
NSW,138,Page,8,5,36935,DEEGAN,Patrick,ALP,Labor,N,N,Transfer Count,14913
NSW,138,Page,8,5,36935,DEEGAN,Patrick,ALP,Labor,N,N,Transfer Percent,63.07
NSW,138,Page,8,6,36760,DUROUX,Brett Rodney,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Count,0
NSW,138,Page,8,6,36760,DUROUX,Brett Rodney,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Percent,0
NSW,138,Page,8,6,36760,DUROUX,Brett Rodney,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Count,0
NSW,138,Page,8,6,36760,DUROUX,Brett Rodney,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Percent,0
NSW,138,Page,8,7,36304,WILLIAMSON,Ian,UAPP,United Australia Party,N,N,Preference Count,0
NSW,138,Page,8,7,36304,WILLIAMSON,Ian,UAPP,United Australia Party,N,N,Preference Percent,0
NSW,138,Page,8,7,36304,WILLIAMSON,Ian,UAPP,United Australia Party,N,N,Transfer Count,0
NSW,138,Page,8,7,36304,WILLIAMSON,Ian,UAPP,United Australia Party,N,N,Transfer Percent,0
NSW,138,Page,8,8,36316,HOGAN,Kevin,NP,The Nationals,Y,Y,Preference Count,63512
NSW,138,Page,8,8,36316,HOGAN,Kevin,NP,The Nationals,Y,Y,Preference Percent,60.74
NSW,138,Page,8,8,36316,HOGAN,Kevin,NP,The Nationals,Y,Y,Transfer Count,8733
NSW,138,Page,8,8,36316,HOGAN,Kevin,NP,The Nationals,Y,Y,Transfer Percent,36.93
NSW,138,Page,8,9,37568,LUKE,Hanabeth,IND,Independent,N,N,Preference Count,0
NSW,138,Page,8,9,37568,LUKE,Hanabeth,IND,Independent,N,N,Preference Percent,0
NSW,138,Page,8,9,37568,LUKE,Hanabeth,IND,Independent,N,N,Transfer Count,-23646
NSW,138,Page,8,9,37568,LUKE,Hanabeth,IND,Independent,N,N,Transfer Percent,-100
NSW,138,Page,8,10,36255,KILLINGBECK,Serge,TNL,TNL,N,N,Preference Count,0
NSW,138,Page,8,10,36255,KILLINGBECK,Serge,TNL,TNL,N,N,Preference Percent,0
NSW,138,Page,8,10,36255,KILLINGBECK,Serge,TNL,TNL,N,N,Transfer Count,0
NSW,138,Page,8,10,36255,KILLINGBECK,Serge,TNL,TNL,N,N,Transfer Percent,0
NSW,139,Parkes,0,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Count,4466
NSW,139,Parkes,0,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Percent,5.01
NSW,139,Parkes,0,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Count,0
NSW,139,Parkes,0,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Percent,0
NSW,139,Parkes,0,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Count,5723
NSW,139,Parkes,0,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Percent,6.42
NSW,139,Parkes,0,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Count,0
NSW,139,Parkes,0,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Percent,0
NSW,139,Parkes,0,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Count,6662
NSW,139,Parkes,0,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Percent,7.48
NSW,139,Parkes,0,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
NSW,139,Parkes,0,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
NSW,139,Parkes,0,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Count,43931
NSW,139,Parkes,0,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Percent,49.32
NSW,139,Parkes,0,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Count,0
NSW,139,Parkes,0,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Percent,0
NSW,139,Parkes,0,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Count,2372
NSW,139,Parkes,0,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Percent,2.66
NSW,139,Parkes,0,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Count,0
NSW,139,Parkes,0,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Percent,0
NSW,139,Parkes,0,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Count,2191
NSW,139,Parkes,0,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Percent,2.46
NSW,139,Parkes,0,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Count,0
NSW,139,Parkes,0,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Percent,0
NSW,139,Parkes,0,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Count,18009
NSW,139,Parkes,0,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Percent,20.22
NSW,139,Parkes,0,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Count,0
NSW,139,Parkes,0,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Percent,0
NSW,139,Parkes,0,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Count,4214
NSW,139,Parkes,0,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Percent,4.73
NSW,139,Parkes,0,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Count,0
NSW,139,Parkes,0,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Percent,0
NSW,139,Parkes,0,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Count,1512
NSW,139,Parkes,0,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Percent,1.7
NSW,139,Parkes,0,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Count,0
NSW,139,Parkes,0,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Percent,0
NSW,139,Parkes,1,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Count,4633
NSW,139,Parkes,1,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Percent,5.2
NSW,139,Parkes,1,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Count,167
NSW,139,Parkes,1,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Percent,11.04
NSW,139,Parkes,1,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Count,6083
NSW,139,Parkes,1,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Percent,6.83
NSW,139,Parkes,1,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Count,360
NSW,139,Parkes,1,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Percent,23.81
NSW,139,Parkes,1,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Count,6879
NSW,139,Parkes,1,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Percent,7.72
NSW,139,Parkes,1,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Count,217
NSW,139,Parkes,1,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,14.35
NSW,139,Parkes,1,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Count,44049
NSW,139,Parkes,1,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Percent,49.45
NSW,139,Parkes,1,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Count,118
NSW,139,Parkes,1,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Percent,7.8
NSW,139,Parkes,1,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Count,2520
NSW,139,Parkes,1,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Percent,2.83
NSW,139,Parkes,1,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Count,148
NSW,139,Parkes,1,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Percent,9.79
NSW,139,Parkes,1,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Count,2350
NSW,139,Parkes,1,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Percent,2.64
NSW,139,Parkes,1,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Count,159
NSW,139,Parkes,1,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Percent,10.52
NSW,139,Parkes,1,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Count,18153
NSW,139,Parkes,1,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Percent,20.38
NSW,139,Parkes,1,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Count,144
NSW,139,Parkes,1,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Percent,9.52
NSW,139,Parkes,1,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Count,4413
NSW,139,Parkes,1,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Percent,4.95
NSW,139,Parkes,1,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Count,199
NSW,139,Parkes,1,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Percent,13.16
NSW,139,Parkes,1,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Count,0
NSW,139,Parkes,1,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Percent,0
NSW,139,Parkes,1,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Count,-1512
NSW,139,Parkes,1,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Percent,-100
NSW,139,Parkes,2,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Count,4983
NSW,139,Parkes,2,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Percent,5.59
NSW,139,Parkes,2,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Count,350
NSW,139,Parkes,2,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Percent,14.89
NSW,139,Parkes,2,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Count,6281
NSW,139,Parkes,2,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Percent,7.05
NSW,139,Parkes,2,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Count,198
NSW,139,Parkes,2,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Percent,8.43
NSW,139,Parkes,2,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Count,7192
NSW,139,Parkes,2,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Percent,8.07
NSW,139,Parkes,2,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Count,313
NSW,139,Parkes,2,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,13.32
NSW,139,Parkes,2,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Count,44494
NSW,139,Parkes,2,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Percent,49.95
NSW,139,Parkes,2,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Count,445
NSW,139,Parkes,2,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Percent,18.94
NSW,139,Parkes,2,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Count,2759
NSW,139,Parkes,2,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Percent,3.1
NSW,139,Parkes,2,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Count,239
NSW,139,Parkes,2,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Percent,10.17
NSW,139,Parkes,2,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Count,0
NSW,139,Parkes,2,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Percent,0
NSW,139,Parkes,2,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Count,-2350
NSW,139,Parkes,2,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Percent,-100
NSW,139,Parkes,2,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Count,18671
NSW,139,Parkes,2,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Percent,20.96
NSW,139,Parkes,2,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Count,518
NSW,139,Parkes,2,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Percent,22.04
NSW,139,Parkes,2,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Count,4700
NSW,139,Parkes,2,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Percent,5.28
NSW,139,Parkes,2,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Count,287
NSW,139,Parkes,2,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Percent,12.21
NSW,139,Parkes,2,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Count,0
NSW,139,Parkes,2,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Percent,0
NSW,139,Parkes,2,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Count,0
NSW,139,Parkes,2,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Percent,0
NSW,139,Parkes,3,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Count,5305
NSW,139,Parkes,3,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Percent,5.96
NSW,139,Parkes,3,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Count,322
NSW,139,Parkes,3,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Percent,11.67
NSW,139,Parkes,3,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Count,6681
NSW,139,Parkes,3,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Percent,7.5
NSW,139,Parkes,3,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Count,400
NSW,139,Parkes,3,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Percent,14.5
NSW,139,Parkes,3,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Count,8321
NSW,139,Parkes,3,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Percent,9.34
NSW,139,Parkes,3,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Count,1129
NSW,139,Parkes,3,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,40.92
NSW,139,Parkes,3,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Count,44999
NSW,139,Parkes,3,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Percent,50.52
NSW,139,Parkes,3,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Count,505
NSW,139,Parkes,3,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Percent,18.3
NSW,139,Parkes,3,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Count,0
NSW,139,Parkes,3,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Percent,0
NSW,139,Parkes,3,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Count,-2759
NSW,139,Parkes,3,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Percent,-100
NSW,139,Parkes,3,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Count,0
NSW,139,Parkes,3,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Percent,0
NSW,139,Parkes,3,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Count,0
NSW,139,Parkes,3,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Percent,0
NSW,139,Parkes,3,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Count,18931
NSW,139,Parkes,3,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Percent,21.25
NSW,139,Parkes,3,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Count,260
NSW,139,Parkes,3,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Percent,9.42
NSW,139,Parkes,3,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Count,4843
NSW,139,Parkes,3,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Percent,5.44
NSW,139,Parkes,3,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Count,143
NSW,139,Parkes,3,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Percent,5.18
NSW,139,Parkes,3,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Count,0
NSW,139,Parkes,3,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Percent,0
NSW,139,Parkes,3,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Count,0
NSW,139,Parkes,3,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Percent,0
NSW,139,Parkes,4,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Count,6706
NSW,139,Parkes,4,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Percent,7.53
NSW,139,Parkes,4,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Count,1401
NSW,139,Parkes,4,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Percent,28.93
NSW,139,Parkes,4,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Count,6902
NSW,139,Parkes,4,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Percent,7.75
NSW,139,Parkes,4,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Count,221
NSW,139,Parkes,4,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Percent,4.56
NSW,139,Parkes,4,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Count,8623
NSW,139,Parkes,4,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Percent,9.68
NSW,139,Parkes,4,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Count,302
NSW,139,Parkes,4,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,6.24
NSW,139,Parkes,4,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Count,45648
NSW,139,Parkes,4,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Percent,51.24
NSW,139,Parkes,4,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Count,649
NSW,139,Parkes,4,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Percent,13.4
NSW,139,Parkes,4,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Count,0
NSW,139,Parkes,4,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Percent,0
NSW,139,Parkes,4,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Count,0
NSW,139,Parkes,4,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Percent,0
NSW,139,Parkes,4,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Count,0
NSW,139,Parkes,4,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Percent,0
NSW,139,Parkes,4,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Count,0
NSW,139,Parkes,4,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Percent,0
NSW,139,Parkes,4,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Count,21201
NSW,139,Parkes,4,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Percent,23.8
NSW,139,Parkes,4,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Count,2270
NSW,139,Parkes,4,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Percent,46.87
NSW,139,Parkes,4,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Count,0
NSW,139,Parkes,4,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Preference Percent,0
NSW,139,Parkes,4,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Count,-4843
NSW,139,Parkes,4,8,36315,FRAIL,Trish,GRN,The Greens,N,N,Transfer Percent,-100
NSW,139,Parkes,4,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Count,0
NSW,139,Parkes,4,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Preference Percent,0
NSW,139,Parkes,4,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Count,0
NSW,139,Parkes,4,9,36400,FOX,Benjamin,IMO,Informed Medical Options Party,N,N,Transfer Percent,0
NSW,139,Parkes,5,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Count,0
NSW,139,Parkes,5,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Preference Percent,0
NSW,139,Parkes,5,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Count,-6706
NSW,139,Parkes,5,1,36747,HARDMAN,Derek,IAP,Indigenous - Aboriginal Party of Australia,N,N,Transfer Percent,-100
NSW,139,Parkes,5,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Count,8515
NSW,139,Parkes,5,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Preference Percent,9.56
NSW,139,Parkes,5,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Count,1613
NSW,139,Parkes,5,2,36696,ROTHWELL,Peter,LDP,Liberal Democrats,N,N,Transfer Percent,24.05
NSW,139,Parkes,5,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Count,9962
NSW,139,Parkes,5,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Preference Percent,11.18
NSW,139,Parkes,5,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Count,1339
NSW,139,Parkes,5,3,37497,SWINBOURN,Deborah,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,19.97
NSW,139,Parkes,5,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Count,46982
NSW,139,Parkes,5,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Preference Percent,52.74
NSW,139,Parkes,5,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Count,1334
NSW,139,Parkes,5,4,36363,COULTON,Mark,NP,The Nationals,Y,Y,Transfer Percent,19.89
NSW,139,Parkes,5,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Count,0
NSW,139,Parkes,5,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Preference Percent,0
NSW,139,Parkes,5,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Count,0
NSW,139,Parkes,5,5,36272,VAN DER STEEN,Petrus,UAPP,United Australia Party,N,N,Transfer Percent,0
NSW,139,Parkes,5,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Count,0
NSW,139,Parkes,5,6,36058,HOWE,Stuart,IND,Independent,N,N,Preference Percent,0
NSW,139,Parkes,5,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Count,0
NSW,139,Parkes,5,6,36058,HOWE,Stuart,IND,Independent,N,N,Transfer Percent,0
NSW,139,Parkes,5,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Count,23621
NSW,139,Parkes,5,7,36798,AYOUB,Jack,ALP,Labor,N,N,Preference Percent,26.52
NSW,139,Parkes,5,7,36798,AYOUB,Jack,ALP,Labor,N,N,Transfer Count,2420
