CED_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
CED101,7,5,4556,4567,146,223,5047,5418,3503,1423,5807,10737,6807,914,2475,10195,6435,713,2300,9449,6406,545,2574,9527,4820,246,1746,6818,2602,76,957,3634,880,6,563,1446,31612,4164,26021,61796,6,24,4159,4193,338,349,4311,4996,4628,1512,4413,10557,7389,880,2620,10891,6716,707,3047,10469,6189,468,3523,10180,4231,163,3137,7524,1891,44,2508,4438,405,9,1615,2031,31790,4155,29332,65276,7,32,8716,8757,479,572,9361,10418,8133,2944,10225,21296,14201,1792,5091,21078,13148,1415,5344,19912,12596,1015,6102,19712,9048,413,4883,14342,4490,120,3463,8070,1284,15,2178,3476,63398,8318,55355,127072
CED102,0,11,4143,4160,213,400,6178,6788,4824,2934,8799,16563,7485,1628,3768,12882,5977,918,3045,9938,5501,632,2605,8730,4457,304,1759,6527,2808,72,951,3833,914,8,522,1443,32181,6904,31784,70866,10,25,3634,3660,536,596,4879,6009,6294,3033,6912,16246,7568,1463,3671,12702,6221,851,3701,10773,5229,502,3660,9394,4061,164,2988,7207,1999,29,2475,4499,365,8,1418,1792,32285,6673,33335,72296,10,34,7779,7821,749,997,11059,12801,11126,5972,15708,32808,15057,3097,7438,25590,12201,1772,6746,20713,10726,1130,6267,18123,8515,469,4745,13731,4802,99,3422,8333,1283,7,1945,3236,64466,13573,65117,143161
CED103,0,19,4539,4559,92,470,5216,5769,4821,2989,7142,14950,10298,1185,3201,14678,7403,707,2355,10464,6791,472,2241,9501,5295,217,1538,7051,2620,85,831,3537,881,11,507,1396,38205,6140,27565,71912,0,27,4138,4167,186,673,4568,5417,6590,3113,6055,15750,10542,1125,3516,15182,7517,648,3242,11416,6607,398,3576,10580,4663,160,3058,7886,1948,37,2282,4262,385,4,1576,1971,38437,6186,32002,76629,0,52,8673,8727,274,1136,9780,11194,11409,6102,13193,30701,20830,2310,6723,29860,14924,1359,5596,21880,13398,869,5814,20080,9960,374,4600,14934,4574,117,3108,7804,1263,17,2085,3363,76639,12334,59566,148543
CED104,0,8,5344,5357,45,154,4237,4443,1734,787,3360,5880,7013,604,1450,9071,8457,716,1442,10615,7482,533,1411,9423,5913,258,1018,7189,3383,83,689,4152,771,15,427,1214,34800,3164,19384,57340,0,13,4905,4918,67,211,3611,3887,2553,875,2501,5932,8203,625,1408,10225,8625,743,1939,11313,7392,469,2129,9994,5390,182,2184,7758,2396,55,2082,4536,386,9,1194,1584,35016,3179,21946,60144,3,18,10251,10270,118,369,7848,8328,4288,1668,5861,11812,15214,1227,2856,19304,17085,1454,3380,21929,14874,1000,3543,19415,11301,440,3203,14947,5782,136,2767,8687,1161,26,1619,2806,69812,6340,41328,117481
CED105,8,7,5682,5689,333,194,6985,7505,4889,898,9382,15170,6966,554,4046,11570,6085,465,3273,9816,6081,347,2910,9332,4302,167,1773,6237,2350,62,782,3187,616,8,440,1068,31617,2693,35269,69584,19,13,5152,5188,938,286,5311,6532,6933,961,5778,13680,7158,558,3255,10965,6055,438,3381,9876,5394,291,3650,9334,3577,118,2813,6513,1453,38,1878,3366,236,8,1157,1404,31762,2715,32386,66859,24,22,10832,10874,1263,479,12295,14042,11823,1859,15158,28846,14120,1116,7303,22542,12142,900,6645,19686,11471,638,6562,18673,7876,288,4592,12751,3802,94,2661,6556,859,15,1601,2473,63383,5410,67650,136441
CED106,0,11,5490,5498,50,207,4383,4641,2351,1262,3627,7242,8567,761,1749,11073,8977,580,1585,11146,7217,513,1356,9079,5532,227,978,6739,3524,93,747,4359,1154,20,505,1679,37369,3676,20420,61463,0,13,5175,5183,114,289,3816,4217,3352,1366,2995,7716,9615,751,2377,12742,9275,604,2731,12610,6737,339,2636,9708,5238,171,2422,7829,2753,66,2382,5198,559,4,1677,2244,37645,3598,26197,67444,0,24,10662,10684,166,491,8194,8859,5702,2625,6621,14952,18182,1512,4123,23812,18244,1184,4319,23756,13951,850,3995,18791,10772,402,3397,14568,6275,158,3129,9562,1714,20,2183,3918,75009,7272,46622,128900
CED107,0,53,4629,4677,110,731,3034,3868,2751,2357,3350,8455,4668,1360,2187,8215,5215,1163,2681,9061,5599,975,2999,9576,5425,469,2473,8360,2976,145,1403,4525,617,20,502,1130,27349,7269,23253,57872,3,114,4090,4204,208,1057,2422,3684,3544,2428,3254,9226,5137,1392,2471,9009,5675,1143,2930,9754,5853,894,3314,10065,4969,329,3239,8541,2122,92,2708,4920,302,12,1355,1667,27821,7458,25783,61063,3,162,8712,8884,315,1787,5454,7552,6294,4783,6602,17680,9806,2753,4657,17221,10890,2309,5621,18817,11457,1869,6313,19636,10390,801,5712,16899,5096,236,4115,9446,922,27,1859,2801,55174,14729,49038,118938
CED108,0,51,5967,6019,142,467,6045,6650,4734,1769,7008,13508,10515,1021,3258,14791,7059,839,2834,10734,6079,540,2492,9110,4425,194,1649,6268,1872,67,786,2723,342,5,260,601,35166,4949,30296,70406,3,74,5570,5648,383,662,5033,6081,7279,1810,5780,14869,10463,1049,3285,14795,6782,796,3383,10961,5536,466,3557,9558,3682,157,3192,7035,1145,42,1964,3153,148,3,751,901,35423,5058,32522,73003,10,124,11532,11667,526,1124,11074,12732,12014,3571,12791,28373,20979,2065,6546,29588,13838,1633,6223,21697,11611,1003,6046,18666,8108,353,4840,13299,3018,111,2752,5880,487,5,1014,1503,70584,10007,62820,143403
CED109,0,13,4182,4197,30,257,3634,3918,2078,2294,3723,8095,5606,1261,1843,8713,6266,878,2245,9397,5800,665,2158,8629,4872,323,1463,6666,3074,113,962,4146,993,19,571,1587,28717,5834,20789,55336,0,28,3965,3993,62,488,3288,3832,2983,2422,3251,8660,6205,1193,2100,9494,6607,837,2746,10196,5682,582,2936,9195,4534,250,2782,7563,2413,79,2493,4986,479,9,1749,2237,28961,5890,25311,60161,0,37,8150,8190,87,740,6915,7753,5059,4717,6974,16752,11811,2454,3941,18211,12874,1725,4989,19587,11476,1249,5103,17823,9406,574,4249,14226,5487,192,3450,9133,1469,29,2314,3816,57672,11726,46094,115498
CED110,0,51,4389,4445,68,570,2683,3315,1787,1838,3326,6946,3782,1357,2253,7394,4598,1283,2789,8668,5583,1165,3489,10238,6684,878,3183,10741,4176,274,1695,6143,1068,52,732,1854,27743,7468,24545,59749,0,103,4060,4158,127,783,2353,3266,2478,1959,3131,7572,4321,1399,2769,8494,5112,1371,3557,10037,6102,1238,4446,11788,6224,671,4411,11304,3204,194,3564,6965,505,36,1957,2498,28075,7754,30246,66076,7,150,8446,8600,195,1348,5038,6582,4267,3797,6456,14516,8100,2761,5022,15883,9706,2655,6346,18701,11684,2408,7937,22032,12905,1550,7592,22047,7381,469,5267,13110,1573,90,2683,4350,55821,15212,54789,125826
CED111,0,30,4397,4428,73,599,4936,5615,2465,2494,5191,10150,5471,1341,2344,9152,5665,1024,2670,9354,5633,750,2746,9135,4745,355,1801,6904,2875,98,1098,4082,784,19,520,1329,27713,6717,25706,60138,0,65,4119,4189,128,847,4535,5518,3354,2623,3931,9905,6002,1326,2293,9620,5896,1014,3002,9915,5596,691,3284,9564,4413,287,2923,7624,2203,75,2522,4802,372,10,1575,1958,27970,6931,28190,63095,0,97,8518,8613,202,1451,9475,11129,5815,5121,9123,20054,11478,2664,4630,18770,11558,2042,5666,19273,11231,1436,6032,18700,9156,642,4729,14526,5080,175,3627,8878,1155,31,2096,3284,55679,13652,53894,123230
CED112,0,48,4818,4870,90,588,3561,4236,2341,2400,3657,8405,4987,1457,2365,8808,5291,1171,2701,9165,5157,845,2784,8784,5021,431,2224,7675,2946,181,1332,4454,696,24,579,1295,26523,7153,24021,57695,5,76,4423,4503,139,862,3133,4133,3243,2554,3404,9202,5499,1370,2693,9564,5438,1199,3372,10010,5316,771,3776,9861,4687,391,3668,8748,2238,114,2955,5308,332,13,1659,2007,26894,7351,29086,63334,4,129,9237,9372,226,1450,6697,8375,5581,4956,7064,17606,10489,2830,5055,18373,10727,2373,6073,19176,10469,1618,6562,18648,9708,821,5890,16423,5184,294,4283,9766,1025,42,2235,3300,53418,14505,53107,121028
CED113,0,45,4096,4137,71,514,2837,3421,2501,2136,3452,8084,4913,1508,2023,8446,5760,1454,2465,9682,6208,1229,2993,10429,5675,742,2308,8724,2898,194,1181,4267,612,24,433,1065,28639,7837,21772,58250,0,89,3686,3768,147,718,2241,3104,3430,2352,2757,8536,5421,1579,2162,9170,6220,1486,2629,10331,6224,1158,3097,10483,5112,555,2951,8620,2085,124,2138,4349,275,14,1078,1364,28925,8069,22736,59728,0,128,7774,7906,218,1231,5076,6531,5935,4483,6210,16623,10334,3089,4184,17612,11980,2943,5093,20013,12436,2384,6092,20917,10789,1292,5257,17337,4981,319,3317,8614,885,35,1504,2426,57566,15899,44506,117973
CED114,0,54,4498,4552,79,666,3141,3895,2695,2313,3806,8812,4809,1267,2255,8335,5292,1159,2674,9122,6167,964,2982,10113,5913,549,2531,8996,3379,169,1335,4885,790,22,542,1355,29127,7171,23760,60063,0,112,4214,4327,172,993,2599,3758,3561,2345,3256,9160,5322,1308,2429,9059,5713,1144,2870,9728,6433,902,3219,10555,5373,398,3172,8951,2624,110,2756,5485,347,12,1543,1903,29551,7334,26049,62932,3,168,8711,8882,253,1658,5740,7652,6255,4657,7063,17971,10132,2577,4682,17395,11000,2303,5547,18848,12606,1867,6193,20666,11288,948,5709,17946,6001,280,4093,10370,1143,35,2082,3260,58680,14499,49808,122993
CED115,6,27,5309,5338,204,232,5340,5774,3081,1006,7274,11364,5156,658,3831,9647,5912,623,3363,9898,6635,481,3216,10333,5127,217,1914,7255,2423,42,875,3345,619,11,373,1011,29155,3293,31502,63956,16,50,5104,5175,545,338,4908,5788,4630,1055,5628,11311,6096,722,3822,10633,6088,617,4042,10752,6036,359,4175,10563,4224,127,3441,7794,1430,25,2153,3611,214,8,1220,1439,29279,3295,34494,67062,28,71,10415,10513,742,566,10252,11564,7708,2063,12904,22674,11248,1380,7648,20278,12003,1237,7407,20643,12671,837,7386,20899,9353,345,5355,15052,3862,69,3025,6951,830,20,1595,2450,58431,6591,65988,131016
CED116,0,42,3841,3884,53,500,2503,3058,1747,1946,2926,6619,3835,1249,1906,6994,4409,1161,2508,8079,6273,1238,3087,10594,8018,837,2855,11712,4650,246,1666,6560,1023,38,693,1753,30018,7258,21984,59254,0,83,3467,3553,107,712,2005,2822,2477,2043,2516,7030,4302,1296,2106,7697,4900,1232,2785,8912,6989,1232,3632,11854,7669,679,3881,12229,3459,195,3164,6813,498,21,1793,2315,30394,7477,25362,63232,3,120,7309,7432,162,1208,4511,5880,4226,3982,5442,13656,8133,2541,4011,14685,9305,2396,5299,16994,13259,2466,6719,22448,15686,1516,6732,23940,8104,444,4830,13381,1522,57,2484,4069,60411,14730,47341,122489
CED117,0,3,2973,2979,55,379,3412,3850,2314,4089,6353,12759,5960,2703,3023,11690,5177,1796,2742,9715,3683,1089,2342,7115,2645,547,1531,4728,1530,141,756,2434,449,10,329,784,21825,10768,23456,56050,3,17,2651,2664,99,589,3521,4208,3149,4458,6125,13734,6292,2420,3419,12137,5196,1604,3618,10415,3476,907,3302,7684,2415,421,2845,5686,1084,80,1826,2986,188,4,923,1119,21895,10504,28228,60632,4,20,5620,5645,156,969,6927,8055,5466,8550,12475,26492,12257,5124,6443,23827,10375,3404,6359,20133,7156,1997,5648,14800,5058,973,4378,10410,2615,224,2580,5416,634,20,1258,1906,43721,21275,51686,116679
CED118,0,26,5863,5887,129,394,5664,6182,5136,1811,6266,13209,13892,1047,2907,17856,8894,803,2282,11982,6136,451,1933,8522,4374,175,1335,5885,1925,48,691,2674,367,5,268,638,40858,4767,27210,72836,3,40,5413,5458,350,590,4710,5654,7884,1853,4471,14210,14066,1067,2730,17857,8024,757,2914,11694,5573,365,2931,8869,3776,117,2667,6554,1173,35,1726,2927,144,0,801,949,40983,4839,28352,74174,3,64,11274,11344,476,988,10369,11838,13015,3663,10735,27419,27957,2115,5636,35714,16916,1567,5190,23676,11708,816,4860,17385,8151,290,4010,12445,3102,82,2421,5603,508,7,1073,1594,81840,9605,55567,147013
CED119,0,12,4806,4815,57,233,3916,4208,2616,1719,3349,7688,6991,1096,1621,9703,7081,948,1706,9729,6224,597,1555,8378,4969,261,1085,6311,2583,78,686,3350,537,7,347,900,31068,4958,19065,55090,5,16,4433,4447,111,391,3337,3832,3616,1777,2782,8180,7617,1123,1769,10505,7315,927,2316,10562,6063,505,2318,8884,4446,202,2058,6699,1848,48,1860,3763,272,3,918,1196,31288,4983,21793,58065,5,27,9237,9269,170,623,7247,8041,6234,3500,6133,15864,14604,2216,3387,20209,14397,1870,4023,20292,12287,1102,3871,17261,9416,458,3136,13007,4433,127,2549,7106,810,18,1271,2094,62357,9941,40851,113155
CED120,0,43,5254,5293,85,627,3724,4437,3605,2456,3576,9638,6486,1411,1916,9816,6751,1232,2250,10226,6288,911,2171,9363,5383,405,1823,7618,2636,145,1074,3859,531,16,362,911,31769,7245,22139,61156,0,68,4847,4922,167,906,3210,4283,4777,2547,2954,10283,6947,1402,2245,10601,6952,1233,2585,10775,6241,813,2868,9918,4886,352,2796,8042,1878,77,2074,4028,242,12,964,1217,32089,7423,24543,64058,0,108,10106,10214,250,1534,6929,8714,8386,5010,6526,19919,13440,2811,4156,20415,13700,2464,4831,20999,12525,1723,5036,19283,10271,765,4627,15659,4517,225,3146,7879,771,29,1329,2126,63858,14669,46680,125210
CED121,0,60,4815,4881,101,758,3585,4439,3000,2658,3986,9648,5197,1534,2541,9267,5491,1325,2756,9568,5869,911,2864,9651,5741,474,2185,8400,3245,147,1147,4535,670,24,533,1224,29316,7893,24408,61623,0,133,4477,4610,201,1116,2895,4221,4006,2828,3465,10300,5672,1504,2689,9867,5836,1271,3092,10200,6022,901,3250,10168,5363,382,3239,8982,2383,111,2575,5067,331,8,1382,1719,29815,8258,27064,65134,3,189,9294,9488,300,1878,6481,8659,7011,5481,7457,19951,10870,3037,5227,19136,11326,2597,5846,19769,11892,1811,6109,19816,11104,856,5423,17382,5625,260,3725,9608,1004,34,1908,2944,59133,16153,51471,126756
CED122,0,21,3979,3998,63,601,5387,6048,3050,4927,8112,16093,6658,2471,3255,12391,6066,1243,2760,10070,4961,713,2527,8198,3673,331,1827,5833,2331,111,1093,3533,754,15,470,1245,27557,10436,29415,67407,3,27,3680,3706,137,876,4936,5943,4074,5293,7591,16954,7174,2136,3660,12967,6228,1079,3569,10879,4653,581,3479,8718,3340,238,3214,6789,1790,67,2594,4450,283,6,1438,1726,27678,10297,34159,72132,3,43,7654,7703,201,1475,10318,11993,7121,10218,15706,33046,13829,4607,6917,25353,12297,2321,6329,20953,9612,1298,6004,16912,7015,567,5041,12622,4119,180,3686,7984,1037,16,1912,2968,55240,20730,63570,139539
CED123,0,50,5373,5425,145,903,4914,5970,4137,2934,5413,12477,7721,1596,3276,12589,6333,1149,3080,10555,5350,655,2671,8672,4445,250,1799,6488,2067,90,908,3065,394,10,290,692,30584,7631,27714,65930,3,125,5156,5282,296,1155,4288,5740,5618,3107,5015,13745,7986,1579,3498,13067,6273,988,3706,10968,5175,620,3529,9323,3977,200,3086,7262,1401,48,2010,3455,163,3,913,1079,30902,7822,31194,69919,3,176,10530,10707,438,2056,9206,11701,9758,6044,10423,26223,15706,3172,6770,25658,12603,2139,6787,21530,10518,1273,6196,17995,8422,442,4882,13749,3476,140,2912,6519,553,13,1194,1768,61486,15453,58906,135849
CED124,0,38,3876,3919,47,411,2267,2723,1548,1342,2410,5301,3360,1103,1799,6267,4425,1190,2454,8069,6213,1211,3110,10532,8004,886,3129,12019,4840,350,1802,7002,1056,47,726,1827,29502,6581,21587,57664,3,101,3558,3657,101,574,1857,2534,2142,1502,2326,5970,3867,1155,2078,7100,4979,1279,2727,8985,6992,1225,3618,11836,7615,701,3851,12168,3607,221,3276,7101,517,16,1874,2408,29815,6774,25160,61754,3,142,7436,7580,148,984,4128,5259,3692,2842,4737,11271,7226,2257,3882,13362,9408,2467,5182,17056,13206,2436,6724,22364,15616,1589,6980,24187,8448,573,5082,14105,1570,62,2597,4236,59317,13355,46747,119422
CED125,0,34,6004,6042,142,627,5317,6081,5362,2647,6066,14078,10061,1485,3362,14907,7249,1024,2698,10971,6433,674,2319,9428,5058,289,1613,6955,2078,76,823,2971,324,6,238,575,36712,6858,28439,72006,4,67,5730,5805,345,872,4639,5853,7952,2794,5284,16029,10044,1452,3569,15067,6727,984,3440,11150,6191,590,3555,10332,4222,217,3260,7702,1352,42,1826,3225,131,3,758,885,36976,7029,32052,76054,6,108,11736,11845,485,1498,9949,11936,13310,5442,11350,30105,20113,2937,6929,29970,13974,2005,6135,22118,12630,1263,5873,19762,9282,506,4871,14659,3431,114,2652,6199,452,17,994,1465,73684,13889,60487,148060
CED126,0,5,4946,4955,42,217,3845,4104,1743,1667,3343,6750,5903,1269,1580,8753,7468,1166,1997,10634,6356,877,1937,9172,5110,429,1412,6952,3551,169,990,4704,878,21,496,1402,31051,5829,20542,57424,0,20,4427,4446,97,322,3182,3612,2529,1885,2459,6878,6721,1383,1675,9777,7821,1108,2574,11505,6103,781,2693,9587,4802,336,2666,7808,2741,78,2630,5446,438,15,1671,2125,31264,5933,23985,61185,0,31,9372,9399,143,544,7030,7714,4273,3550,5803,13625,12621,2646,3258,18528,15293,2272,4573,22142,12465,1660,4630,18755,9913,770,4080,14761,6292,248,3618,10158,1313,34,2170,3524,62318,11761,44526,118603
CED127,0,51,4424,4470,70,415,3256,3740,2434,1815,3039,7282,4771,1316,1804,7896,5670,1263,2156,9088,5765,928,2271,8961,5178,499,1895,7581,2513,159,993,3669,508,26,365,898,26912,6467,20211,53593,3,56,3990,4048,148,612,2574,3329,3186,1916,2408,7509,5238,1343,1990,8571,6052,1215,2713,9982,5866,845,3011,9727,4630,448,3191,8268,1833,106,2380,4322,238,12,980,1227,27190,6565,23230,56982,0,105,8410,8518,215,1028,5826,7069,5620,3733,5444,14793,10012,2665,3794,16470,11718,2478,4871,19069,11630,1772,5286,18685,9810,948,5090,15851,4350,267,3374,7988,744,34,1349,2125,54103,13030,43445,110570
CED128,3,17,5602,5624,119,198,5262,5584,3570,1027,6994,11590,6732,721,3393,10846,6550,582,2808,9939,6561,479,2434,9472,5032,207,1564,6801,2532,54,878,3468,562,8,364,932,31661,3304,29302,64263,10,27,5113,5150,416,328,4449,5192,5329,1073,4953,11359,7363,714,3086,11158,6545,575,3295,10412,6243,421,3415,10081,4177,138,2949,7262,1562,47,2188,3797,211,3,1159,1373,31857,3314,30618,65787,15,45,10714,10772,539,527,9718,10780,8899,2099,11951,22947,14096,1435,6479,22007,13091,1154,6109,20354,12808,899,5850,19551,9209,345,4519,14071,4097,99,3063,7257,768,12,1526,2309,63520,6613,59922,130051
CED129,0,8,6204,6214,47,229,5039,5312,3344,1272,4343,8955,11976,875,1848,14698,10162,718,1639,12518,7511,429,1203,9150,5812,201,939,6955,3148,64,628,3839,583,11,315,910,42593,3806,22152,68547,0,16,5841,5862,119,365,4471,4952,5041,1394,3454,9890,12977,860,2170,15999,9978,698,2447,13117,7031,340,2351,9724,5256,159,2541,7958,2192,38,1964,4189,257,3,955,1213,42849,3875,26194,72914,0,28,12043,12075,170,594,9505,10266,8378,2668,7798,18850,24952,1734,4016,30699,20140,1414,4085,25634,14543,771,3557,18873,11068,365,3480,14912,5334,97,2598,8030,842,11,1269,2119,85439,7677,48347,141462
CED130,0,88,4170,4261,98,762,2574,3431,2209,2063,3325,7594,4022,1177,2151,7350,4617,1030,2411,8060,5298,866,2897,9056,5387,533,2474,8392,3191,154,1350,4695,733,19,440,1193,25551,6698,21787,54038,7,192,3951,4148,189,1027,2190,3400,2992,2149,3210,8351,4436,1201,2416,8050,5002,1050,2745,8791,5622,831,3226,9677,4899,396,3187,8482,2479,91,2729,5297,303,11,1452,1762,25929,6945,25104,57974,5,287,8121,8406,286,1787,4764,6833,5202,4213,6531,15945,8458,2384,4566,15405,9618,2085,5159,16851,10916,1699,6125,18734,10288,930,5658,16875,5665,245,4085,10000,1045,30,1891,2959,51478,13644,46887,112013
CED131,0,49,4217,4262,80,849,5053,5975,2564,3470,5961,11993,5399,1671,2821,9887,5062,1137,2980,9180,4852,788,2875,8519,4023,416,2039,6476,2184,111,1018,3318,550,16,474,1034,24715,8502,27436,60649,3,82,3992,4081,146,1206,4704,6059,3491,3593,4957,12033,5721,1605,2944,10268,5392,1146,3362,9892,4773,748,3529,9056,3648,297,3107,7057,1678,75,2297,4053,278,7,1464,1750,25123,8758,30358,64238,0,130,8207,8344,221,2052,9760,12031,6056,7059,10914,24028,11116,3273,5773,20163,10450,2280,6341,19072,9631,1536,6405,17571,7671,710,5147,13531,3861,188,3317,7367,831,23,1933,2785,49835,17264,57793,124889
CED132,0,4,3827,3834,38,369,3508,3912,2997,3608,5085,11688,8127,1854,2776,12759,6859,1034,2291,10184,5261,717,1992,7978,4313,421,1431,6167,2502,170,850,3525,658,24,366,1051,30758,8217,22126,61097,0,22,3539,3559,64,537,3152,3752,4098,3802,5073,12969,8664,1648,3688,13999,6809,928,3489,11227,5120,571,3129,8818,3991,318,3017,7325,1769,74,2301,4142,312,7,1336,1655,30821,7912,28714,67448,0,30,7365,7391,98,911,6658,7668,7090,7408,10155,24655,16788,3503,6464,26757,13668,1968,5780,21408,10380,1294,5125,16790,8310,740,4447,13493,4275,247,3149,7672,965,37,1700,2704,61575,16132,50840,128543
CED133,0,66,4327,4388,82,563,2702,3351,1823,1900,3241,6958,3769,1414,2311,7495,4656,1428,2964,9042,5877,1392,3893,11168,6600,866,3269,10739,3595,253,1512,5362,862,42,584,1492,27265,7929,24804,59996,3,116,3836,3956,162,798,2257,3215,2481,2100,3102,7677,4401,1488,2623,8515,5076,1499,3497,10073,6250,1342,4170,11764,6134,689,3956,10779,2694,133,2943,5772,424,17,1660,2108,27627,8182,28045,63853,3,184,8159,8345,240,1361,4954,6560,4303,3998,6341,14633,8171,2898,4933,16001,9731,2927,6458,19108,12126,2736,8070,22931,12736,1554,7226,21517,6294,389,4456,11136,1292,65,2247,3600,54890,16114,52845,123849
CED134,0,76,3598,3680,68,684,2555,3306,2500,2251,3434,8186,3823,1185,1983,6993,3991,1007,2494,7497,4834,839,2986,8660,4374,414,2432,7223,2487,121,1284,3895,583,16,465,1061,22670,6599,21238,50505,4,156,3298,3458,146,976,2149,3268,3270,2400,3381,9058,4213,1154,2306,7674,4311,1010,2602,7932,4985,770,3060,8811,3973,306,2699,6977,1897,72,2413,4384,271,9,1185,1466,23068,6860,23096,53027,9,236,6891,7140,215,1658,4705,6580,5767,4652,6819,17240,8037,2342,4287,14671,8307,2024,5099,15425,9820,1607,6047,17472,8344,722,5137,14195,4390,198,3700,8281,853,26,1652,2536,45737,13461,44332,103532
CED135,0,14,4421,4441,244,394,6629,7271,6923,1911,10599,19435,12368,1005,4337,17713,6409,607,2971,9985,5528,378,2730,8632,4008,178,1729,5912,2054,67,815,2933,566,8,351,928,38112,4567,34580,77257,8,25,3988,4017,627,549,4990,6163,10237,1933,6443,18616,11073,936,3577,15587,6166,536,3544,10246,5063,322,3575,8958,3387,133,2837,6354,1389,29,1968,3389,232,6,961,1196,38181,4460,31882,74522,8,42,8407,8461,870,941,11621,13429,17164,3847,17041,38052,23444,1939,7914,33293,12576,1144,6511,20237,10590,696,6306,17595,7397,306,4565,12271,3447,97,2779,6322,795,17,1316,2127,76295,9027,66463,151783
CED136,0,67,4912,4979,121,848,3630,4597,3039,2999,4008,10052,5232,1608,2572,9418,5278,1325,2887,9489,5784,903,2787,9471,6050,492,2292,8835,3492,182,1273,4940,662,22,419,1103,29661,8447,24775,62887,6,102,4469,4577,204,1245,2999,4445,4136,3100,3641,10878,5681,1627,2873,10184,5645,1300,3338,10282,6070,846,3544,10458,5665,405,3536,9601,2614,125,2688,5430,310,12,1339,1663,30325,8772,28425,67519,7,168,9378,9555,319,2093,6631,9041,7176,6102,7643,20927,10911,3240,5453,19603,10928,2627,6226,19771,11850,1753,6329,19935,11718,903,5825,18439,6102,305,3961,10365,976,37,1759,2767,59982,17224,53196,130400
