region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
CED213,0,201,197,111,159,244,139,70,25,1146,0,130,331,422,763,1557,1736,1718,914,7571,192,377,196,146,164,258,233,118,43,1727,12024,6944,6298,9188,9301,9118,7068,4291,1531,65763,0,259,4691,10156,11009,11305,9066,4659,894,52039,0,1030,2978,2688,2007,1243,484,112,6,10548,0,214,723,1746,1777,714,268,259,152,5853,24258,0,0,0,0,0,0,0,0,24258,0,5927,0,0,0,0,0,0,0,5927,0,4813,1580,650,391,185,32,3,0,7654,0,425,215,118,168,288,271,257,179,1921,0,376,177,115,101,54,33,14,8,878,0,419,489,301,360,475,315,153,33,2545,0,328,863,1273,1933,2803,2728,2549,1289,13766,363,721,431,365,350,460,416,213,55,3374,24621,14512,12147,17412,18096,17527,13613,8219,2616,128763
CED214,0,923,1055,329,235,202,90,45,11,2890,0,244,892,1073,1022,1239,1079,1371,711,7631,150,238,253,157,104,77,60,46,34,1119,12035,8376,11880,11797,9484,6786,4212,3362,1249,69181,0,670,9095,12921,10598,7681,4968,2904,593,49430,0,841,4276,3340,1957,813,186,45,15,11473,0,152,597,1619,1827,996,453,503,212,6359,24298,0,0,0,0,0,0,0,0,24298,0,7004,0,0,0,0,0,0,0,7004,0,3724,2817,1204,692,311,36,0,0,8784,0,1077,1066,394,409,435,327,375,164,4247,0,712,755,231,145,95,22,9,3,1972,0,2220,2880,901,651,441,210,96,24,7423,0,525,2024,2401,2346,2428,1777,1935,995,14431,308,456,558,392,252,155,103,67,45,2336,24606,17381,24068,23403,18877,13355,8082,5934,2051,137757
CED215,0,436,251,101,176,193,113,54,6,1330,0,314,534,456,944,1537,1577,1709,763,7834,203,391,184,92,180,296,227,99,41,1713,12080,7631,7038,8163,9473,9013,6184,3664,1231,64477,0,374,5225,8705,11103,11725,8031,3691,645,49499,0,1697,3001,2217,1733,1150,382,94,11,10285,0,346,1116,1740,1556,580,279,232,144,5993,24382,0,0,0,0,0,0,0,0,24382,0,5734,0,0,0,0,0,0,0,5734,0,4126,1188,540,381,150,30,0,0,6415,0,489,207,123,177,228,193,176,124,1717,0,358,164,87,72,47,26,8,0,762,0,907,596,259,339,404,243,117,18,2883,0,660,1362,1378,2297,3066,2675,2427,1025,14890,406,779,475,272,356,521,423,175,64,3471,24788,15470,13334,15321,18014,17871,12282,6920,2031,126031
CED216,0,402,550,188,144,169,91,47,27,1618,0,155,500,658,782,1312,1454,1696,1374,7931,128,183,142,102,79,101,71,61,31,898,12049,7389,6394,10390,10159,7861,5012,3675,2142,65071,0,180,4779,13479,13695,10216,6117,3379,960,52805,0,454,1999,1925,1321,919,282,70,21,6991,0,43,183,980,1637,932,300,295,255,4625,24523,0,0,0,0,0,0,0,0,24523,0,8902,0,0,0,0,0,0,0,8902,0,3185,2158,607,435,259,43,0,0,6687,0,637,404,150,119,183,203,224,179,2099,0,374,307,67,53,36,15,11,8,871,0,913,1286,430,318,315,173,94,42,3571,0,313,1041,1338,1594,2163,2084,2216,1747,12496,227,338,285,209,163,157,128,97,47,1651,24750,15339,12442,19185,19335,15180,9345,6386,3259,125221
CED217,0,241,333,155,145,144,48,15,5,1086,0,142,563,537,470,794,806,744,261,4317,204,269,261,118,86,112,74,38,12,1174,19707,12351,14753,14922,12059,9108,4528,2394,643,90465,0,934,14021,19757,16788,13374,6638,2397,327,74236,0,803,3022,2063,1127,554,116,30,0,7715,0,225,1277,2565,2375,1224,465,302,110,8543,39752,0,0,0,0,0,0,0,0,39752,0,12074,0,0,0,0,0,0,0,12074,0,7792,5788,1521,540,166,15,3,0,15825,0,1481,1225,515,537,637,572,489,216,5672,0,607,618,310,233,110,21,20,3,1922,0,710,1127,418,366,318,113,35,8,3095,0,371,1492,1475,1253,1435,1221,960,367,8574,405,513,537,302,222,183,123,55,15,2355,40157,25510,29107,28926,23441,18001,9284,4291,1046,179763
CED218,0,1881,2354,374,156,126,76,37,19,5023,0,570,1653,1361,1091,1507,1483,1461,910,10036,92,225,316,125,84,82,63,45,25,1057,9119,8681,11860,9233,8174,6856,4600,3031,1414,62968,0,270,6290,10605,9988,8113,5387,2697,695,44045,0,1063,4854,1969,1179,725,223,53,16,10082,0,33,186,657,1189,783,307,240,170,3565,18405,0,0,0,0,0,0,0,0,18405,0,6938,0,0,0,0,0,0,0,6938,0,2087,1816,611,347,169,24,0,0,5054,0,1034,962,161,138,184,181,214,124,2998,0,538,585,106,44,37,13,0,0,1323,0,3454,4848,919,392,301,187,82,36,10219,0,1006,3103,2563,2062,2451,2173,1959,1170,16487,184,437,612,247,165,139,102,65,29,1980,18589,16860,23256,17838,15504,12902,8597,5310,2240,121096
CED219,0,229,334,160,156,169,74,29,5,1156,0,137,439,493,626,959,880,731,223,4488,204,361,237,100,100,120,74,35,11,1242,21094,12900,14582,14727,12481,8468,4305,2283,581,91421,0,1032,14122,19610,17280,11757,5569,2260,300,71930,0,1349,4027,2593,1647,706,166,49,10,10547,0,370,1448,2549,2497,1134,420,291,99,8808,43058,0,0,0,0,0,0,0,0,43058,0,11896,0,0,0,0,0,0,0,11896,0,8394,4227,1013,465,155,22,6,0,14282,0,1373,1012,469,486,650,575,448,211,5224,0,677,610,273,196,97,49,16,3,1921,0,557,937,473,430,371,163,63,16,3010,0,315,1282,1521,1650,1793,1372,1009,314,9256,401,687,516,296,213,187,116,50,14,2480,43459,26650,28181,28797,24864,16850,8452,4192,967,182412
CED220,0,542,566,185,137,171,85,57,24,1767,0,157,469,568,666,1053,1165,1568,813,6459,105,173,149,101,79,74,61,58,31,831,10889,7594,9216,9970,8560,7181,5089,4101,1548,64148,0,572,8085,12684,10760,8927,6481,4031,859,52399,0,539,2019,1545,1102,537,166,35,12,5955,0,87,457,1295,1644,968,491,461,252,5655,22256,0,0,0,0,0,0,0,0,22256,0,7479,0,0,0,0,0,0,0,7479,0,3680,3320,1315,724,297,36,0,0,9372,0,1077,918,351,319,437,363,398,245,4108,0,780,756,200,168,101,33,18,3,2059,0,1519,1749,451,355,351,178,115,35,4753,0,321,1073,1299,1481,1872,1733,2103,1122,11004,218,345,347,231,177,144,92,85,38,1677,22474,16399,18724,19371,16730,13634,9573,7246,2566,126717
CED221,0,401,211,93,183,153,105,44,14,1204,0,226,500,454,957,1432,1514,1598,807,7488,211,359,187,108,165,271,215,105,36,1657,11493,6493,6014,7973,9279,8417,5700,3519,1289,60177,0,303,4510,8947,10960,11204,7277,3468,651,47320,0,1249,2450,1989,1750,1063,376,67,3,8947,0,297,848,1607,1478,479,243,258,142,5352,23030,0,0,0,0,0,0,0,0,23030,0,5468,0,0,0,0,0,0,0,5468,0,3394,1079,494,371,190,16,0,3,5547,0,387,173,80,147,219,215,168,116,1505,0,332,132,80,69,44,19,8,3,687,0,860,571,239,377,319,189,90,18,2663,0,510,1160,1363,2200,2901,2466,2245,1085,13930,408,666,437,287,360,467,389,177,52,3243,23438,13466,11360,15086,17712,16886,11190,6481,2073,117692
CED222,0,271,392,190,187,185,100,38,16,1379,0,163,679,748,919,1554,1505,1539,762,7869,164,292,184,126,79,99,73,69,20,1106,14215,9113,10658,12066,10418,8449,5233,3467,1323,74942,0,651,8939,14701,13164,10324,6094,3022,615,57510,0,899,3569,2495,1566,809,240,75,8,9661,0,158,750,1819,2063,1033,425,319,185,6752,28769,0,0,0,0,0,0,0,0,28769,0,8710,0,0,0,0,0,0,0,8710,0,5323,3330,980,454,229,32,0,0,10348,0,970,717,350,367,463,411,374,205,3857,0,498,416,169,155,94,43,16,4,1395,0,689,1100,507,458,382,245,86,24,3491,0,348,1528,1913,2174,2672,2287,2065,1001,13988,331,553,432,311,211,180,129,108,31,2286,29100,18799,20781,23245,20612,16186,9906,6065,2073,146767
CED223,0,533,498,162,136,131,76,34,15,1585,0,142,535,614,788,1308,1185,1357,731,6660,120,238,150,81,76,83,79,51,19,897,11062,7916,7757,9431,9347,8016,4832,3204,1273,62838,0,221,5881,11770,11693,10503,6302,3072,655,50097,0,520,2670,2019,1333,705,172,47,3,7469,0,109,409,1247,1721,971,354,342,208,5361,22505,0,0,0,0,0,0,0,0,22505,0,8138,0,0,0,0,0,0,0,8138,0,4310,2795,814,566,222,41,0,0,8748,0,638,441,176,172,262,251,216,161,2317,0,396,335,98,73,58,27,8,3,998,0,1106,1206,406,335,268,153,69,24,3567,0,274,1109,1383,1626,2103,1752,1771,951,10969,245,447,357,196,156,145,121,78,26,1771,22750,16159,15203,18109,17675,15237,9173,5603,2031,121940
CED224,0,1255,1274,203,101,105,65,38,15,3056,0,325,839,811,745,1158,1221,1472,1019,7590,79,238,187,91,68,79,58,47,32,879,10095,9311,8148,8655,9416,7272,4375,3220,1619,62111,0,240,4749,10939,12897,9855,5570,3011,849,48110,0,609,3005,1295,1000,613,217,54,6,6799,0,35,117,696,1426,797,278,240,187,3776,20485,0,0,0,0,0,0,0,0,20485,0,10153,0,0,0,0,0,0,0,10153,0,2614,2295,533,364,173,25,3,0,6007,0,985,715,140,127,188,150,239,127,2671,0,576,442,63,55,28,8,7,3,1182,0,2462,2825,470,241,211,133,71,22,6435,0,728,1688,1409,1385,1779,1722,1887,1260,11858,167,436,400,198,118,150,94,69,42,1674,20652,18838,16236,15743,17613,13794,8197,5581,2496,119150
CED225,0,199,299,117,153,150,96,44,8,1066,0,107,452,525,645,1177,1129,964,462,5461,148,335,170,89,72,128,80,39,14,1075,14190,9281,8715,11440,10462,8141,4524,2375,839,69967,0,322,7473,14550,13803,10967,5913,2372,426,55826,0,945,3369,2821,1798,981,241,38,6,10199,0,177,607,1658,1906,867,303,222,119,5859,29182,0,0,0,0,0,0,0,0,29182,0,8897,0,0,0,0,0,0,0,8897,0,6060,2521,705,374,145,17,0,0,9822,0,581,436,169,204,299,289,229,136,2343,0,463,322,135,104,87,26,14,4,1155,0,439,739,333,359,322,182,63,16,2453,0,249,995,1421,1591,2013,1652,1339,622,9882,321,629,391,254,186,219,149,67,22,2238,29503,18762,16853,22046,20325,15900,8772,4344,1351,137856
CED226,0,437,610,243,222,216,113,29,11,1881,0,239,897,761,874,1265,1047,833,327,6243,284,420,327,148,119,124,71,42,16,1551,23447,14122,18985,16672,13046,9571,4449,2272,700,103264,0,1194,18108,21052,16836,12860,5839,2091,300,78280,0,2244,5912,3607,2008,865,201,34,5,14876,0,515,1944,3139,2701,1199,392,282,142,10314,47660,0,0,0,0,0,0,0,0,47660,0,11200,0,0,0,0,0,0,0,11200,0,8417,3980,1038,422,189,29,0,0,14075,0,1555,1273,419,495,672,462,389,159,5424,0,881,771,295,209,122,31,9,5,2323,0,1055,1550,656,546,462,238,65,15,4587,0,602,2321,2305,2213,2370,1633,1118,423,12985,546,808,737,398,244,217,114,62,21,3147,48206,28471,36596,32909,25674,18956,8939,4050,1070,204871
CED227,0,404,225,106,157,134,82,25,10,1143,0,304,467,409,812,1314,1520,1944,995,7765,186,332,137,112,167,214,198,124,56,1526,11842,6870,6200,7740,8631,7509,5640,4073,1523,60028,0,397,4960,8914,10945,10252,7158,3918,777,47321,0,1534,2420,1688,1275,725,245,70,15,7972,0,322,926,1544,1316,427,242,295,157,5229,24035,0,0,0,0,0,0,0,0,24035,0,5216,0,0,0,0,0,0,0,5216,0,3570,1020,505,439,192,30,3,0,5759,0,561,209,134,187,239,203,178,82,1793,0,354,170,97,72,32,18,8,3,754,0,932,662,337,349,284,184,54,16,2818,0,691,1236,1258,2127,2764,2595,2723,1340,14734,395,643,368,292,327,397,337,220,80,3059,24430,14220,11971,14769,17037,15312,11012,7469,2470,118690
CED228,0,563,584,194,137,144,73,37,14,1746,0,159,665,693,721,994,1173,1443,704,6552,124,187,231,133,85,78,57,55,33,983,10090,7770,9139,9141,8190,7144,5214,3636,1333,61657,0,565,6861,10569,10013,9116,6771,3581,701,48177,0,499,2384,1442,890,471,123,36,3,5848,0,101,609,1399,1579,920,482,522,235,5847,20420,0,0,0,0,0,0,0,0,20420,0,7308,0,0,0,0,0,0,0,7308,0,3851,3436,1401,791,310,39,3,0,9831,0,1063,910,357,383,444,362,339,197,4055,0,547,651,205,141,79,26,18,6,1673,0,1370,1771,500,361,315,165,77,24,4583,0,316,1436,1561,1573,1828,1791,1924,923,11352,240,351,480,281,191,150,104,83,40,1920,20660,15971,18538,17715,15922,13633,9863,6583,2129,121014
CED229,0,180,264,127,193,185,98,45,8,1100,0,144,531,495,768,1327,1148,972,387,5772,258,423,260,156,169,197,146,79,26,1714,18827,10663,10912,14013,12976,10135,5267,2544,776,86113,0,482,9707,17770,17155,14108,7553,2587,411,69773,0,1284,4140,3646,2553,1232,313,55,0,13223,0,206,889,2032,2137,884,315,222,126,6811,38328,0,0,0,0,0,0,0,0,38328,0,10011,0,0,0,0,0,0,0,10011,0,7145,2870,760,386,141,24,6,0,11332,0,545,399,193,243,368,314,292,162,2516,0,472,275,177,139,88,26,17,3,1197,0,448,608,325,409,385,206,87,21,2489,0,374,1286,1454,1912,2525,1998,1406,547,11502,526,853,574,381,345,356,247,124,42,3448,38854,21820,20748,26738,25279,20087,10996,4796,1312,170630
CED230,0,333,228,103,172,179,107,43,12,1177,0,218,499,403,838,1524,1523,1620,786,7411,216,417,201,110,131,192,174,88,37,1566,13289,8043,7793,8813,9054,8340,5871,3641,1219,66063,0,441,6396,10065,10843,10743,7672,3707,607,50474,0,1698,3442,2369,1674,961,285,60,5,10494,0,321,995,1764,1632,596,237,260,140,5945,26798,0,0,0,0,0,0,0,0,26798,0,6085,0,0,0,0,0,0,0,6085,0,4703,1344,605,385,186,17,0,0,7240,0,555,267,143,236,268,236,189,123,2017,0,402,197,111,84,53,23,14,4,888,0,732,594,283,365,349,220,102,21,2666,0,517,1247,1284,2034,2787,2484,2237,1057,13647,415,781,466,293,299,348,299,139,44,3084,27213,16235,14948,16917,17552,16291,11473,6708,2001,129338
CED231,0,5743,6101,874,276,201,85,48,14,13342,0,2038,3117,2086,1565,1799,1359,1020,425,13409,150,585,640,201,135,122,75,58,30,1996,8459,15509,23109,11437,7900,6498,3625,2250,797,79584,0,599,9439,9566,6784,5944,3436,1719,350,37837,0,2312,10467,4181,2169,1142,310,49,3,20633,0,132,565,1276,1561,910,328,344,168,5284,16891,0,0,0,0,0,0,0,0,16891,0,4584,0,0,0,0,0,0,0,4584,0,1666,1562,686,471,189,20,3,0,4597,0,3061,1832,362,270,262,211,191,100,6289,0,1087,1254,173,89,36,17,6,3,2665,0,10473,12155,2050,731,419,211,101,27,26167,0,3797,6257,4369,3333,3296,2235,1536,576,25399,268,1016,1326,475,296,210,129,84,38,3842,17159,28727,44857,23138,15704,12408,6897,4033,1265,154188
CED232,0,2054,3592,678,250,195,90,42,14,6915,0,675,2862,2761,1814,1889,1359,1238,778,13376,122,282,518,230,111,115,68,35,31,1512,8581,8592,17808,11813,8420,7116,3927,2508,1193,69958,0,487,8512,10253,8017,7611,4327,2105,558,41870,0,1608,8630,4074,1984,1048,330,75,19,17768,0,37,226,941,1357,799,281,205,149,3995,17247,0,0,0,0,0,0,0,0,17247,0,4888,0,0,0,0,0,0,0,4888,0,1633,1490,526,335,134,22,0,0,4140,0,1360,1212,221,183,195,146,164,106,3587,0,543,711,119,44,26,15,8,0,1466,0,3881,7446,1618,602,442,215,99,27,14330,0,1284,5518,5216,3674,3484,2300,1811,1047,24334,241,491,969,447,231,209,119,56,38,2801,17488,16212,34714,23415,16427,13948,7755,4523,1944,136426
CED233,0,224,271,91,79,92,62,28,7,854,0,92,258,321,339,742,1095,1165,526,4538,65,159,113,62,61,74,84,58,18,694,9685,7719,6018,8442,9254,7900,6153,3381,1032,59584,0,196,4630,11370,13375,11545,9204,4180,655,55155,0,290,1146,1029,807,433,157,23,3,3888,0,47,195,858,1440,789,398,315,145,4187,19933,0,0,0,0,0,0,0,0,19933,0,9229,0,0,0,0,0,0,0,9229,0,4123,3676,1204,521,187,32,3,0,9746,0,706,472,186,188,269,264,359,201,2645,0,364,335,95,78,49,17,10,3,951,0,461,596,206,184,190,121,60,13,1831,0,207,611,753,792,1125,1498,1514,693,7193,132,312,253,129,131,114,141,92,29,1333,20065,15935,11914,15830,17516,14701,11832,6556,1742,116091
CED234,0,346,248,79,167,192,91,48,11,1182,0,216,463,416,795,1263,1282,1643,749,6827,182,316,137,82,126,199,172,91,35,1340,12269,7016,6503,8023,8571,7761,5354,3678,1244,60419,0,445,5208,9410,10737,10392,7161,3694,699,47746,0,1304,2506,1811,1418,809,327,73,12,8260,0,358,933,1630,1373,493,243,260,160,5450,24970,0,0,0,0,0,0,0,0,24970,0,5595,0,0,0,0,0,0,0,5595,0,3809,1206,588,426,177,31,0,0,6237,0,553,213,151,189,223,217,166,125,1837,0,358,195,113,81,49,22,8,4,830,0,804,598,267,368,351,213,107,21,2729,0,484,1122,1356,2018,2537,2282,2317,1018,13134,378,622,363,250,296,361,316,165,49,2800,25348,14332,12344,15576,16906,15392,10812,6790,2088,119588
CED235,0,432,249,109,130,123,50,17,3,1113,0,115,338,352,368,714,808,805,269,3769,87,204,152,81,56,69,63,42,14,768,11693,9120,8945,9289,9247,7596,4650,2540,602,63682,0,615,7841,12049,12631,11230,6759,2884,346,54355,0,561,1761,1265,776,394,120,27,4,4908,0,141,733,1523,1799,929,453,322,122,6022,23866,0,0,0,0,0,0,0,0,23866,0,8360,0,0,0,0,0,0,0,8360,0,5964,4575,1427,616,170,23,0,0,12775,0,896,664,285,312,374,368,384,151,3434,0,480,459,166,104,56,22,14,0,1301,0,952,765,286,293,236,95,37,8,2672,0,257,819,945,953,1237,1120,1109,366,6806,200,385,351,230,135,129,93,67,17,1607,24066,18611,17968,18176,17619,14755,9053,4844,1014,126106
CED236,0,466,254,111,168,156,96,31,10,1292,0,259,410,429,892,1311,1482,1799,896,7478,176,326,177,84,139,211,159,111,27,1410,11455,6582,5964,7739,8821,7963,5450,3723,1324,59021,0,293,4595,9132,10927,10965,6956,3434,636,46938,0,1336,2546,1802,1476,832,268,65,8,8333,0,282,826,1340,1352,484,272,291,150,4997,23166,0,0,0,0,0,0,0,0,23166,0,5441,0,0,0,0,0,0,0,5441,0,3429,1079,585,447,182,18,3,0,5743,0,429,163,119,159,239,176,176,84,1545,0,350,116,65,65,42,23,5,0,666,0,998,636,270,354,346,205,85,15,2909,0,570,1143,1305,2186,2658,2477,2517,1177,14033,337,675,436,248,270,377,276,177,41,2837,23503,13803,11540,14866,17236,16125,10671,6753,2111,116608
CED237,0,1666,2021,458,223,164,88,46,14,4680,0,235,1075,1112,1088,1175,1258,1859,915,8717,129,278,292,175,99,65,81,90,41,1250,11583,9169,13282,11291,8872,6318,5026,4700,1591,71832,0,747,9225,12586,9827,7115,5772,4515,883,50670,0,824,4486,2806,1535,679,124,50,6,10510,0,94,494,1262,1559,922,559,627,290,5807,23580,0,0,0,0,0,0,0,0,23580,0,6701,0,0,0,0,0,0,0,6701,0,3956,2983,1361,937,374,49,0,0,9660,0,1088,1080,328,306,356,306,393,168,4025,0,720,838,179,106,60,38,8,6,1955,0,3310,4720,1053,502,372,190,101,30,10278,0,488,2160,2248,2222,2155,1916,2487,1252,14928,252,517,614,397,231,130,132,123,59,2455,23832,18445,26600,22220,17225,12163,9086,8304,2694,140569
CED294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,309,414,186,138,139,45,13,3,1447,200,309,414,186,138,139,45,13,3,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,640,875,553,361,306,128,33,10,3312,406,640,875,553,361,306,128,33,10,3312
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
CED301,0,398,256,139,213,207,95,32,12,1352,0,186,385,448,682,1108,1053,1029,440,5331,259,367,226,135,138,178,96,57,27,1483,14118,8932,8755,9007,8547,6934,4381,2448,797,63919,0,817,6879,9524,10163,8835,5658,2235,365,44476,0,2390,3814,2575,1568,762,225,43,4,11381,0,585,1437,2024,1510,627,338,276,124,6921,28438,0,0,0,0,0,0,0,0,28438,0,5582,0,0,0,0,0,0,0,5582,0,4760,1727,751,460,147,27,3,0,7875,0,756,385,243,370,442,322,255,132,2905,0,828,394,280,168,82,42,10,6,1810,0,923,705,384,521,466,215,73,18,3305,0,448,1084,1277,1688,2055,1764,1451,586,10353,538,731,535,305,284,311,165,90,36,2995,28976,17820,16960,17363,16732,13727,8756,4436,1271,126041
CED302,0,770,524,210,202,197,88,37,9,2037,0,135,396,512,701,1116,1231,1390,725,6206,139,253,177,110,89,133,58,41,29,1029,13072,9016,9076,10658,9562,7538,4870,3363,1265,68420,0,468,7174,13226,12071,9689,6135,3035,592,52390,0,1218,3618,2216,1541,772,216,60,15,9656,0,208,796,1550,1703,785,350,392,196,5980,26578,0,0,0,0,0,0,0,0,26578,0,7428,0,0,0,0,0,0,0,7428,0,4450,2090,802,547,274,21,3,0,8187,0,988,631,256,302,399,356,341,182,3455,0,885,600,201,133,88,29,19,3,1958,0,1566,1390,555,444,399,190,77,18,4639,0,314,900,1242,1527,1984,1832,1845,930,10574,277,504,362,237,191,236,110,60,35,2012,26855,18029,17561,20285,18459,14626,9239,5832,1971,132857
CED303,0,272,228,153,197,193,99,31,7,1180,0,99,217,306,603,1215,1280,1309,642,5671,148,309,138,86,114,181,111,50,16,1153,13041,8699,7190,9772,10353,8711,5318,3068,1129,67281,0,406,5939,12000,13606,11776,7060,3066,646,54499,0,1341,2969,2249,1701,954,326,79,19,9638,0,252,867,1666,1650,740,268,201,133,5777,26677,0,0,0,0,0,0,0,0,26677,0,7232,0,0,0,0,0,0,0,7232,0,5789,1930,631,329,159,29,0,0,8867,0,622,348,139,226,356,307,297,180,2475,0,624,308,150,124,95,33,22,4,1360,0,621,667,378,421,382,224,72,16,2781,0,241,626,835,1312,2096,1934,1784,877,9705,307,587,349,221,223,287,199,90,25,2288,26984,17715,14003,18269,19592,16845,10380,5611,1900,131299
CED304,0,3268,3209,573,272,197,87,42,16,7664,0,590,1853,1581,1341,1559,1168,1034,715,9841,116,415,422,131,107,112,61,35,23,1422,9455,10773,14910,10464,8051,5899,3154,2119,1105,65930,0,502,7573,10967,8821,6270,3245,1597,375,39350,0,2130,7001,2936,1548,809,183,33,8,14648,0,94,392,1035,1246,642,211,239,164,4023,18899,0,0,0,0,0,0,0,0,18899,0,5109,0,0,0,0,0,0,0,5109,0,2036,1175,429,305,181,24,0,0,4150,0,1427,1084,258,195,214,175,155,123,3631,0,1033,976,181,112,57,9,13,7,2388,0,6126,7102,1442,647,463,229,80,25,16114,0,1173,3924,3476,2954,3023,1980,1493,896,18919,242,761,874,363,244,190,96,52,33,2855,19141,20391,30101,21087,16072,11849,6152,3662,1631,130086
