region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
CED322,0,0,0,12,8,4,103,5,0,0,0,4,4,0,4,144,0,0,0,0,5,9,5,0,0,0,0,0,0,0,0,19,0,3,9,29,48,59,55,89,24,22,28,49,56,33,17,521,0,12,16,16,17,121,169,154,44,67,86,94,74,32,47,949,0,4,39,82,29,16,45,0,4,3,0,0,0,0,8,230,0,14,28,29,11,15,21,5,4,0,5,0,0,0,7,139,3,6,7,9,12,46,22,23,7,5,11,7,0,5,8,171,0,0,0,14,30,13,13,4,0,0,0,3,3,0,0,80,5,106,223,79,55,88,53,52,4,10,10,15,27,10,46,783,0,4,35,26,12,6,9,3,0,0,0,3,3,3,3,107,0,0,5,10,26,73,132,33,0,7,3,10,9,8,8,324,3,14,16,20,23,35,76,54,17,34,51,63,24,13,8,451,0,5,16,16,24,20,71,34
CED323,0,3,0,18,3,12,163,26,3,3,0,0,3,3,3,240,0,0,0,0,4,16,15,9,0,0,0,0,0,3,0,47,3,0,9,25,50,67,73,70,21,31,36,37,58,81,35,596,4,6,18,14,20,117,158,236,75,109,147,177,191,54,82,1408,0,6,71,147,29,14,66,13,6,0,0,5,0,5,15,377,3,13,68,73,24,30,16,9,0,3,3,0,0,3,10,255,0,0,8,17,31,63,41,33,7,7,3,28,17,3,12,270,0,0,0,8,14,8,13,8,0,0,0,10,0,0,0,61,3,95,257,122,88,126,86,38,15,16,13,12,12,13,35,931,0,13,70,91,27,4,7,9,0,0,0,4,0,0,12,237,0,0,0,9,51,90,91,55,10,18,16,24,25,12,28,429,3,21,15,34,30,36,75,130,62,184,383,362,83,37,54,1509,0,5,21,13,22,41,57,37
CED324,0,3,0,12,11,17,407,85,7,0,5,6,5,3,14,575,0,0,0,0,17,72,47,23,9,4,11,6,4,4,5,202,3,0,3,14,47,59,52,41,14,5,11,25,30,28,10,342,6,12,51,86,79,600,1031,1495,463,591,825,918,865,323,352,7697,0,0,21,121,33,14,103,21,0,0,0,0,5,0,8,326,0,3,8,22,7,12,18,38,10,7,4,11,0,0,10,150,0,0,4,32,39,214,247,103,30,26,39,14,34,15,30,827,0,0,0,12,23,22,21,0,0,3,0,0,4,0,0,85,0,140,113,55,35,88,51,48,9,14,23,16,21,10,28,651,10,25,111,126,37,17,9,4,3,0,0,4,0,3,11,360,0,0,10,25,89,353,565,250,67,64,85,83,62,30,48,1731,0,6,13,44,67,127,272,466,245,520,985,906,215,115,164,4145,0,3,31,25,30,94,151,111
CED325,0,0,0,16,8,0,109,13,0,0,0,0,0,0,5,151,0,0,0,0,3,16,14,5,0,3,0,0,0,0,0,41,0,0,5,17,44,32,54,41,8,10,7,10,14,0,19,261,3,10,10,17,17,158,215,223,62,92,63,54,49,29,43,1045,0,3,16,48,21,6,32,14,0,0,0,0,0,0,4,144,0,6,9,10,3,9,5,29,10,0,8,0,3,0,4,96,0,0,4,7,52,325,365,165,36,50,68,46,39,9,39,1205,0,0,3,7,25,16,17,3,0,0,0,0,0,0,6,77,3,140,165,82,73,98,52,40,15,24,9,10,12,4,27,754,0,3,8,6,14,4,3,10,0,3,0,0,0,0,3,54,0,0,4,7,30,106,108,34,9,12,14,4,10,4,10,352,0,11,7,38,53,89,265,437,162,178,294,219,68,40,50,1911,0,5,18,40,29,67,92,61
CED326,0,0,0,3,4,5,59,5,5,0,0,0,0,0,0,81,0,0,0,0,7,4,3,0,4,0,0,0,0,0,0,18,3,0,6,16,36,33,37,47,23,21,18,12,15,3,7,277,3,5,13,12,14,63,98,70,18,30,39,34,33,11,15,458,0,3,10,42,11,0,15,0,0,3,5,0,0,0,0,89,0,8,7,11,9,4,7,3,3,3,4,4,0,0,0,63,0,5,5,11,39,166,219,116,34,27,23,22,12,16,24,719,0,0,0,10,4,0,4,0,0,0,0,0,0,0,0,18,3,68,144,85,52,93,42,48,19,17,12,9,8,0,31,631,3,4,34,24,14,0,3,0,0,0,0,0,0,0,7,89,0,0,13,14,21,63,71,14,0,0,0,4,8,0,7,215,0,12,17,43,37,77,113,222,81,158,155,108,43,14,33,1113,0,4,11,9,8,21,25,28
CED327,0,3,3,20,13,21,462,91,3,0,7,8,0,0,9,640,0,0,4,0,14,215,109,68,18,17,14,24,10,0,33,526,0,3,3,18,28,57,37,28,10,9,5,12,3,0,3,216,0,4,23,30,38,261,407,792,192,196,202,215,159,53,130,2702,0,0,26,163,68,21,157,40,0,0,0,0,5,0,12,492,0,0,5,21,10,39,30,36,7,3,7,8,11,4,5,186,3,0,3,22,62,354,415,257,48,60,67,47,39,20,50,1447,0,0,0,9,18,37,53,18,6,4,3,3,0,6,4,161,0,111,148,96,68,91,62,33,9,6,8,7,4,4,29,676,0,4,39,54,17,11,6,6,0,0,0,0,0,0,8,145,0,0,8,5,48,256,438,153,30,29,23,18,23,14,32,1077,0,11,6,47,65,112,246,381,182,233,284,219,91,52,66,1995,0,4,21,20,23,60,94,72
CED328,0,0,3,3,3,0,20,4,0,0,0,0,0,0,0,33,0,0,0,0,3,10,3,0,0,0,3,0,0,3,0,22,3,3,8,36,67,81,111,75,15,30,44,55,78,55,31,692,8,14,21,8,23,145,191,277,121,163,239,344,420,209,88,2271,0,3,6,18,4,7,12,8,0,0,0,0,0,0,3,61,0,6,12,9,0,3,6,5,0,0,0,8,4,0,0,53,3,3,3,6,29,77,73,30,14,17,7,9,0,3,3,277,0,0,0,6,20,6,18,0,0,0,0,0,0,0,4,54,3,112,87,61,51,81,94,107,32,33,37,30,36,35,34,833,0,8,19,12,12,3,4,0,0,0,0,0,0,0,0,58,4,6,7,19,39,135,165,114,43,46,61,60,64,26,18,807,3,12,12,77,94,105,199,252,85,127,247,210,115,78,52,1668,0,8,28,19,19,52,58,89
CED329,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,3,7,34,52,37,32,30,0,8,8,3,14,6,8,242,6,4,8,8,0,12,13,19,6,10,6,10,3,3,6,114,4,0,12,18,18,8,0,0,0,0,0,0,0,0,3,63,0,10,12,7,4,0,0,0,4,0,0,0,0,0,0,37,4,4,4,12,8,23,11,14,0,0,8,0,0,6,3,97,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,14,5,98,278,128,98,112,87,53,13,10,8,12,5,4,39,950,0,0,11,18,3,0,0,3,0,0,0,0,0,0,0,35,0,0,3,9,5,9,14,16,0,0,0,3,0,4,4,67,0,7,14,25,15,14,6,30,6,19,24,14,9,7,7,197,0,8,17,14,3,7,14,10
CED330,0,0,0,3,3,3,14,3,0,0,0,0,0,3,4,33,0,0,0,0,6,27,12,9,0,3,3,0,3,0,3,66,0,0,3,22,40,33,39,29,10,7,3,3,13,3,5,210,0,3,5,11,4,14,22,26,4,4,8,12,17,5,16,151,0,3,15,37,19,3,14,0,0,0,0,0,0,0,3,94,0,4,4,9,7,0,3,3,3,0,0,0,3,0,0,36,0,0,10,9,13,33,38,4,3,3,3,3,14,4,11,148,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,12,0,68,174,141,95,147,68,49,6,10,13,3,3,3,19,799,0,0,17,10,3,3,0,0,0,0,0,0,0,0,0,33,0,0,0,4,9,19,28,13,0,7,3,9,11,7,13,123,0,4,6,36,11,23,21,25,4,8,47,58,7,0,22,272,0,7,17,3,10,10,21,22
CED394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,3,7,5,3,3,0,4,18,24,3,78,0,0,0,0,0,0,4,4,0,3,8,22,5,7,11,64,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,6,5,8,3,0,0,0,0,3,14,25,16,118,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,8,3,5,19,0,3,0,4,0,0,4,10,4,0,8,7,0,9,6,55,0,0,4,0,4,0,4,0
CED397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED401,0,0,7,15,9,9,164,17,0,3,0,0,3,0,14,241,0,0,0,3,13,164,71,22,6,3,3,3,7,5,15,315,0,0,4,24,33,58,42,43,8,5,16,17,16,13,4,283,3,4,10,13,29,139,236,670,340,457,607,819,712,247,224,4510,0,12,56,122,37,25,52,6,0,0,0,0,3,0,4,317,0,7,23,21,5,7,12,12,3,0,10,16,4,0,3,123,0,5,10,3,15,39,13,18,4,3,0,4,11,4,6,135,0,0,5,3,6,4,4,0,0,0,0,0,0,0,3,25,3,191,312,92,65,67,60,45,15,10,16,14,28,17,47,982,14,17,968,860,152,44,22,8,3,4,3,0,12,7,124,2238,0,3,3,11,49,52,72,103,39,64,75,81,84,41,43,720,0,18,17,49,71,65,125,370,358,607,1119,993,501,224,172,4689,0,3,8,9,10,20,51,48
CED402,0,0,5,4,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,4,3,0,0,0,0,3,0,10,25,0,3,0,9,9,12,20,14,4,0,6,9,5,3,4,98,0,0,0,0,0,5,11,96,138,57,13,19,17,10,11,377,3,0,46,72,3,3,3,3,0,0,0,0,0,0,4,137,3,0,4,0,0,5,0,0,0,3,0,0,4,4,0,23,0,0,0,6,4,12,5,0,0,0,4,0,0,9,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,127,337,110,37,54,20,20,13,3,0,0,12,5,26,770,4,5,185,197,33,17,3,3,0,0,0,3,0,0,24,474,0,3,0,3,3,4,3,4,0,0,0,0,7,4,3,34,0,8,7,17,47,47,88,66,16,19,82,185,60,17,32,691,0,4,13,0,7,4,5,6
CED403,0,3,5,21,3,4,92,7,0,0,0,0,0,0,3,138,0,0,0,0,12,67,14,3,0,3,0,0,24,12,8,143,0,3,5,35,49,47,53,63,7,18,24,3,20,6,9,342,0,3,5,7,24,84,131,307,145,160,158,251,203,87,63,1628,0,9,51,73,28,15,26,6,0,0,0,0,0,0,9,217,0,8,41,29,4,11,8,9,0,0,4,3,14,0,9,140,0,0,7,7,17,34,12,3,9,0,0,3,0,0,0,92,0,0,3,6,5,3,5,0,0,0,4,0,0,0,0,26,5,181,465,128,38,88,66,54,9,10,14,7,13,15,26,1119,4,16,371,336,55,25,9,11,0,0,0,0,5,3,37,872,4,3,3,7,25,61,68,29,7,10,18,21,26,12,8,302,7,23,16,84,55,43,134,223,143,171,183,181,113,64,54,1494,0,6,22,8,20,8,37,66
CED404,0,0,0,7,6,0,14,0,4,0,0,0,0,0,0,31,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,12,0,3,5,9,14,7,5,11,5,6,6,3,10,0,3,87,0,0,7,3,3,5,7,10,0,12,7,9,3,8,3,77,3,3,63,99,23,11,3,0,0,0,0,0,0,0,10,215,0,0,8,5,3,0,0,0,3,3,0,5,3,0,0,30,0,0,0,0,0,5,10,8,0,16,22,10,0,6,5,82,0,0,3,6,3,0,0,0,0,0,0,0,0,0,3,15,0,83,355,151,63,26,8,6,3,3,4,3,0,0,33,738,5,3,74,117,27,6,0,0,0,0,0,0,0,3,12,247,0,0,0,0,5,4,3,0,0,0,3,0,0,0,3,18,0,3,9,14,15,6,21,86,43,39,24,26,31,6,11,334,0,0,7,0,6,0,13,12
CED405,0,0,3,11,15,0,291,37,0,6,5,0,0,0,3,371,0,0,0,0,17,139,36,7,0,3,3,4,15,0,15,239,0,0,8,18,42,47,34,34,9,18,14,24,21,10,10,289,0,3,17,23,35,116,180,395,181,216,294,336,276,109,101,2282,0,12,104,121,44,16,80,14,0,0,0,0,0,0,12,403,4,12,55,29,6,22,19,11,23,8,10,22,36,3,8,268,0,0,0,9,19,22,17,15,6,5,4,9,0,0,6,112,0,8,24,19,18,8,10,6,3,0,0,0,0,0,3,99,0,212,309,112,42,63,43,27,10,8,15,7,17,7,40,912,13,39,975,948,172,50,41,8,0,0,0,5,3,0,111,2365,0,0,4,11,12,47,62,44,25,27,20,27,26,15,8,328,3,11,10,69,68,57,119,234,171,389,720,624,243,117,103,2938,0,3,11,0,11,13,18,31
CED406,0,0,0,15,3,0,66,0,5,0,0,0,0,0,3,92,0,0,0,0,0,7,3,0,0,3,0,0,0,4,0,17,0,3,0,24,25,25,34,21,4,14,0,3,3,0,3,159,0,3,8,10,10,22,40,106,47,50,42,51,33,14,14,450,0,8,18,60,33,15,32,4,0,0,0,0,0,0,5,175,0,6,12,16,6,34,26,21,10,14,0,8,10,4,6,173,0,3,3,7,7,35,35,27,5,6,12,0,3,3,5,151,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,12,0,124,430,247,120,138,60,37,13,15,21,12,14,0,45,1276,3,5,66,99,23,17,3,7,0,0,0,0,0,0,6,229,3,0,0,3,13,15,9,6,0,6,0,6,4,0,3,68,3,8,15,71,44,26,48,91,54,29,42,42,13,9,20,515,0,0,16,12,19,23,25,9
CED407,0,0,0,17,6,8,156,26,0,0,0,0,0,5,0,218,0,0,0,0,12,74,21,12,5,0,0,0,3,0,7,134,0,0,3,23,18,21,20,21,9,8,6,4,0,3,6,142,0,3,14,13,13,76,77,173,67,89,82,79,102,40,41,869,0,7,45,152,42,11,71,18,3,0,0,0,0,0,14,363,0,3,21,20,3,5,7,4,0,0,3,0,4,3,0,73,0,0,3,7,9,24,33,14,6,3,16,5,3,0,3,126,0,3,3,14,17,9,8,0,0,0,0,0,0,0,0,54,0,215,531,216,81,56,29,13,3,9,5,5,6,4,41,1214,0,3,129,177,32,9,7,3,3,0,0,0,0,0,19,382,3,0,6,3,10,28,28,20,3,3,4,10,12,3,3,136,0,15,21,68,44,50,81,158,133,179,215,172,74,54,44,1308,0,0,14,21,4,10,27,15
CED408,0,0,0,8,0,4,3,3,0,0,0,0,0,0,3,21,0,0,0,0,0,4,3,3,3,3,3,3,0,0,0,22,0,4,5,27,52,60,29,25,5,5,8,3,5,0,9,237,0,3,11,10,5,6,8,20,16,14,17,27,6,5,7,155,0,3,12,20,11,0,3,0,0,0,0,0,0,0,3,52,0,3,11,11,3,3,3,3,0,0,3,0,0,0,3,43,5,0,8,0,7,3,6,0,0,0,0,0,0,0,0,29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,153,467,167,82,155,82,44,9,20,14,4,8,4,45,1254,0,0,43,37,10,6,5,3,0,0,3,0,0,0,0,107,0,0,0,10,12,16,15,7,4,0,0,3,5,0,0,72,0,13,10,39,18,24,40,31,11,8,6,10,8,5,13,236,0,0,19,4,4,8,15,3
CED409,0,3,4,20,13,19,591,111,0,5,9,8,5,0,10,798,0,0,0,0,25,691,316,126,35,33,28,50,27,12,71,1414,0,0,4,18,25,33,32,21,9,12,12,8,11,3,4,192,0,0,62,44,86,168,143,205,104,135,180,186,146,57,63,1579,3,11,90,187,64,31,297,88,0,0,3,4,3,3,44,828,0,3,25,24,9,8,9,7,3,3,0,8,11,0,3,113,0,0,0,3,11,40,44,45,9,3,6,5,11,4,3,184,0,5,4,35,22,16,13,5,5,3,3,3,0,0,5,119,0,244,362,122,44,49,46,35,9,14,11,11,6,5,45,1003,4,21,513,685,131,40,13,5,3,4,0,3,5,0,81,1508,0,0,0,3,4,42,36,27,12,10,14,14,24,24,14,224,0,12,5,31,29,29,104,346,274,425,606,590,244,121,75,2891,0,0,6,8,8,26,48,23
CED410,0,0,0,7,5,10,82,31,0,0,0,0,0,0,0,135,0,0,0,0,3,93,13,4,0,6,10,7,3,0,4,143,3,0,4,18,23,31,42,27,7,16,9,14,10,3,10,217,3,8,19,18,59,267,393,622,303,336,421,548,486,155,120,3758,0,9,37,75,29,18,35,6,4,0,0,0,0,0,4,217,0,13,55,18,3,10,33,28,3,7,5,4,20,0,6,205,0,4,0,10,14,39,9,10,0,4,0,4,0,0,8,102,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,9,7,226,493,152,67,62,45,29,12,17,18,5,8,3,58,1202,4,23,383,404,53,12,15,0,0,4,4,3,3,3,44,955,0,3,4,18,50,203,207,112,25,22,26,38,51,24,26,809,5,29,19,67,86,114,218,341,273,369,665,557,257,91,90,3181,0,3,9,7,17,31,38,40
CED411,0,0,4,6,7,7,57,14,0,0,0,0,0,0,7,102,0,0,0,0,4,130,53,48,3,10,5,23,8,7,28,319,0,0,5,13,20,14,25,14,0,0,5,0,3,5,5,109,0,0,6,8,5,14,18,25,27,19,14,30,28,8,12,214,0,4,26,58,18,8,33,52,0,0,0,0,0,0,10,209,0,0,10,10,3,0,3,6,3,0,0,4,0,0,0,39,0,0,3,0,5,26,30,9,5,4,9,3,5,0,4,103,0,0,3,7,0,5,0,0,0,0,0,0,0,0,0,15,0,121,384,187,66,41,24,23,3,6,3,6,3,0,50,917,0,9,135,157,32,11,6,3,0,0,0,0,3,0,19,375,0,0,0,6,0,5,6,0,0,0,0,0,5,0,0,22,0,14,13,48,27,9,9,63,56,43,51,45,30,7,16,431,0,0,7,10,7,6,10,8
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,4,10,6,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,3,0,0,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,3,0,3,12,0,0,0,0,4,0,3,4,0,0,3,4,4,3,6,31,0,0,3,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,0,0,0,8,8,7,104,9,0,0,0,0,0,0,3,139,0,0,0,0,0,6,5,0,0,0,3,0,0,0,3,17,0,0,8,31,31,45,64,27,23,10,15,25,16,0,6,301,0,0,3,4,8,23,21,35,29,34,30,14,13,4,8,226,4,3,22,78,25,10,63,35,4,0,3,3,5,0,18,273,0,3,9,13,3,0,3,13,0,8,3,0,0,3,3,61,0,0,0,3,8,17,11,11,6,5,6,10,8,3,4,92,0,0,0,5,4,6,6,0,0,0,5,0,0,0,4,30,0,69,169,115,72,88,50,40,10,18,27,6,6,4,21,695,0,3,4,12,10,3,0,3,0,0,0,0,0,0,3,38,0,0,0,9,11,11,16,13,3,10,0,3,0,0,0,76,0,42,23,110,79,46,75,77,34,44,62,69,37,15,40,753,0,3,10,3,13,25,48,31
CED502,0,0,0,0,0,4,11,4,4,0,0,0,0,0,0,23,0,0,0,0,0,3,3,0,3,3,0,3,0,3,0,18,3,0,3,31,48,52,49,54,7,14,17,7,5,3,13,306,0,4,5,6,5,17,21,50,18,30,21,29,14,0,9,229,5,3,12,41,12,0,17,5,0,0,3,0,0,0,3,101,3,9,10,5,3,6,10,3,0,0,0,0,0,0,3,52,0,0,0,3,4,0,3,3,0,0,0,3,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,100,127,96,85,126,41,15,10,10,15,7,15,4,27,678,3,3,10,7,5,5,0,3,0,0,0,0,0,0,3,39,0,0,0,16,8,14,24,14,0,3,3,0,0,0,0,82,4,34,25,126,107,87,71,116,79,89,125,86,73,34,61,1117,0,6,20,10,14,20,70,42
CED503,0,0,3,10,3,11,336,28,5,5,0,0,4,0,13,418,0,0,0,0,4,107,31,16,4,10,3,7,3,3,9,197,0,0,0,13,36,28,40,26,7,5,9,0,6,4,3,177,3,4,3,0,21,80,119,122,41,46,22,32,30,13,35,571,4,0,42,98,40,21,173,91,0,0,3,0,0,0,17,489,0,8,9,26,9,14,26,47,9,4,6,0,8,0,3,169,0,0,0,0,0,15,4,0,0,0,4,4,0,0,3,30,3,3,17,135,184,218,198,73,8,18,12,12,8,3,37,929,0,69,77,71,50,123,67,41,15,17,21,12,15,0,20,598,3,6,50,67,25,15,8,0,6,3,0,0,0,0,18,201,0,0,3,6,18,99,69,29,8,7,10,8,7,0,11,275,4,38,20,311,236,208,268,200,104,116,128,121,58,21,47,1880,0,0,14,8,20,45,91,63
CED504,0,0,3,10,8,0,54,5,5,0,3,0,5,0,3,96,0,0,0,0,0,8,3,0,0,3,9,3,0,0,0,26,3,0,3,47,93,91,132,82,41,40,34,54,89,40,39,788,0,8,18,21,36,144,194,195,66,97,145,206,184,94,68,1476,13,11,40,39,15,11,31,11,0,0,3,0,0,0,3,177,3,10,18,25,6,10,17,7,0,0,6,9,5,8,6,130,0,0,4,13,13,17,10,4,0,0,0,0,0,7,6,74,3,3,14,24,31,12,9,3,0,4,0,3,3,0,0,109,3,86,87,59,56,124,98,88,30,24,45,43,41,21,23,828,17,40,113,83,19,3,11,0,4,0,0,0,0,4,5,299,4,3,4,24,79,113,133,105,16,18,27,27,47,11,17,628,4,56,25,144,94,116,162,204,144,154,276,388,242,122,77,2208,0,13,25,20,21,61,157,84
