Division;Polling Place;ALP TPP Vote;ALP TPP Pc;ALP Swing;Coalition TPP Vote;Coalition Party;TPP Exhausted;Informal Vote
Hotham;Kingston Heath;1171;53.81;-3.10;1005;LP;0;77
Hotham;Kingswood;785;40.61;-3.83;1148;LP;0;61
Hotham;Melbourne (Hotham);37;68.52;-0.37;17;LP;0;3
Hotham;Mentone Park;620;50.65;-2.53;604;LP;0;46
Hotham;Moorabbin Heights;1228;56.51;-0.78;945;LP;0;76
Hotham;Moorabbin South;688;53.83;-1.31;590;LP;0;46
Hotham;Moorabbin South East;1159;54.59;-3.62;964;LP;0;67
Hotham;Murrumbeena South;1232;52.23;-2.90;1127;LP;0;81
Hotham;Oakleigh (Hotham);264;65.51;-0.40;139;LP;0;9
Hotham;Oakleigh Central;928;63.96;-3.27;523;LP;0;39
Hotham;Oakleigh South;1218;65.06;0.21;654;LP;0;59
Hotham;Southland;419;50.97;-5.62;403;LP;0;29
Hotham;Southmoor;500;58.82;-3.52;350;LP;0;26
Hotham;Special Hospital Team 1;44;44.44;-5.56;55;LP;0;4
Hotham;Special Hospital Team 2;83;41.92;-4.55;115;LP;0;12
Hotham;Spring Valley;1332;78.96;1.11;355;LP;0;66
Hotham;Springvale;1948;81.37;-2.91;446;LP;0;102
Hotham;Springvale South;1665;74.43;0.29;572;LP;0;109
Hotham;Springvale West;1702;83.76;-4.23;330;LP;0;67
Hotham;Valkstone;573;49.83;-2.86;577;LP;0;35
Hotham;Westall;2405;80.92;-4.57;567;LP;0;147
Hotham;ABSENT;3052;57.64;;2243;LP;0;241
Hotham;POSTAL;2075;53.84;;1779;LP;0;42
Hotham;PRE POLL;1828;57.72;;1339;LP;0;75
Hotham;PROVISIONAL;316;70.54;;132;LP;0;40
Indi;Arcadia;34;25.56;-5.21;99;LP;0;7
Indi;Baddaginnie;93;40.79;6.23;135;LP;0;14
Indi;Baranduda;194;32.44;-1.95;404;LP;0;29
Indi;Barnawartha;215;33.97;-3.41;418;LP;0;33
Indi;Beechworth;1002;54.10;-1.84;850;LP;0;137
Indi;Benalla;1178;40.87;-2.06;1704;LP;0;152
Indi;Benalla District Hospital;10;24.39;-19.51;31;LP;0;2
Indi;Benalla West;1001;38.92;-3.69;1571;LP;0;151
Indi;Bethanga;145;28.71;-3.66;360;LP;0;21
Indi;Bonegilla;120;32.88;2.19;245;LP;0;15
Indi;Boorhaman;24;16.00;-1.69;126;LP;0;10
Indi;Boosey;27;22.88;-0.13;91;LP;0;3
Indi;Bright;584;40.61;-1.84;854;LP;0;95
Indi;Bullioh;42;30.00;1.33;98;LP;0;2
Indi;Bundalong;74;30.58;-4.20;168;LP;0;8
Indi;Caniambo;12;16.22;2.64;62;LP;0;5
Indi;Cheshunt;54;34.62;-0.87;102;LP;0;10
Indi;Chiltern;513;56.87;5.97;389;LP;0;50
Indi;Corryong;328;31.69;-0.54;707;LP;0;47
Indi;Cudgewa;46;20.35;1.60;180;LP;0;4
Indi;Dederang;54;22.59;0.01;185;LP;0;4
Indi;Devenish;41;28.87;0.22;101;LP;0;7
Indi;Eldorado;91;40.99;-4.54;131;LP;0;12
Indi;Eskdale;54;22.31;-5.53;188;LP;0;11
Indi;Euroa;906;39.53;0.54;1386;LP;0;130
Indi;Everton;64;36.78;-1.68;110;LP;0;2
Indi;Falls Creek;18;33.96;-2.40;35;LP;0;1
Indi;Gapsted;60;38.71;-4.88;95;LP;0;13
Indi;Glenrowan;250;35.21;-1.85;460;LP;0;20
Indi;Goorambat;45;25.42;-3.80;132;LP;0;14
Indi;Greta Valley;47;31.13;-0.80;104;LP;0;6
Indi;Harrietville;78;43.82;3.52;100;LP;0;12
Indi;Invergordon;70;19.13;-2.23;296;LP;0;20
Indi;Katandra West;124;24.08;-4.82;391;LP;0;29
Indi;Kergunyah;60;27.03;2.78;162;LP;0;8
Indi;Kiewa;142;26.25;-0.67;399;LP;0;31
Indi;Londrigan;63;39.37;11.28;97;LP;0;9
Indi;Lurg;77;43.02;6.28;102;LP;0;11
Indi;Markwood;78;34.21;-5.40;150;LP;0;11
Indi;Melbourne (Indi);39;58.21;20.33;28;LP;0;3
Indi;Milawa;96;28.49;-1.79;241;LP;0;24
Indi;Mitta Mitta;37;22.84;-3.20;125;LP;0;4
Indi;Molyullah;30;32.26;5.41;63;LP;0;1
Indi;Mongans Bridge;40;30.77;9.17;90;LP;0;6
Indi;Mount Beauty;492;49.80;-1.68;496;LP;0;60
Indi;Mount Hotham;6;33.33;-7.69;12;LP;0;1
Indi;Moyhu;129;26.93;-3.35;350;LP;0;12
Indi;Mudgegonga;50;33.11;8.85;101;LP;0;5
Indi;Myrrhee;32;32.99;3.29;65;LP;0;2
Indi;Myrtleford;932;40.02;-3.69;1397;LP;0;200
Indi;Oxley;103;29.60;-0.77;245;LP;0;17
Indi;Porepunkah;241;38.56;1.42;384;LP;0;42
Indi;Rutherglen;605;39.96;-1.99;909;LP;0;92
Indi;Sandy Creek;57;36.31;10.31;100;LP;0;6
Indi;Special Hospital Team 1;58;28.02;-7.16;149;LP;0;40
Indi;Springhurst;72;32.43;-1.06;150;LP;0;12
Indi;St James;40;20.10;-5.02;159;LP;0;14
Indi;Stanley;110;52.38;5.35;100;LP;0;3
Indi;Strathbogie;81;36.16;4.03;143;LP;0;7
Indi;Swanpool;132;36.67;-1.61;228;LP;0;22
Indi;Tallangatta;277;34.54;1.17;525;LP;0;48
Indi;Tallangatta Valley;20;19.42;5.93;83;LP;0;2
Indi;Tarrawingee;66;29.60;1.82;157;LP;0;15
Indi;Tatong;68;38.64;-0.22;108;LP;0;6
Indi;Tawonga;156;41.82;-0.99;217;LP;0;9
Indi;Thoona;69;32.09;6.76;146;LP;0;12
Indi;Tungamah;132;47.48;0.40;146;LP;0;27
Indi;Violet Town;307;41.15;-1.14;439;LP;0;53
Indi;Wahgunyah;209;41.55;-1.94;294;LP;0;40
Indi;Walwa;56;31.46;-3.52;122;LP;0;16
Indi;Wandiligong;109;55.33;6.34;88;LP;0;5
Indi;Wangaratta;819;40.36;-3.56;1210;LP;0;155
Indi;Wangaratta Hospital;75;44.38;0.12;94;LP;0;8
Indi;Wangaratta West;860;38.84;-2.26;1354;LP;0;170
Indi;West End;859;35.03;-1.33;1593;LP;0;122
Indi;Whitfield;93;45.37;5.47;112;LP;0;14
Indi;Whorouly;87;24.72;-2.61;265;LP;0;22
Indi;Wodonga;2680;39.96;-2.61;4026;LP;0;439
Indi;Wodonga Central;1325;41.54;-1.42;1865;LP;0;223
Indi;Wodonga District Hospital;111;41.11;-1.99;159;LP;0;11
Indi;Wodonga South;1084;35.51;-3.42;1969;LP;0;152
Indi;Wodonga West;893;40.35;-0.10;1320;LP;0;117
Indi;Wooragee;66;32.67;-6.68;136;LP;0;4
Indi;Yackandandah;465;42.78;1.93;622;LP;0;49
Indi;Yarrawonga;574;40.74;-3.65;835;LP;0;76
Indi;Yarrawonga West;559;34.74;-3.35;1050;LP;0;96
Indi;Yarrunga;1558;46.70;-4.26;1778;LP;0;258
Indi;ABSENT;1527;42.51;;2065;LP;0;131
Indi;POSTAL;906;32.89;;1849;LP;0;41
Indi;PRE POLL;2620;39.67;;3985;LP;0;222
Indi;PROVISIONAL;171;50.15;;170;LP;0;19
Isaacs;Aspendale;1314;49.42;-6.17;1345;LP;0;110
Isaacs;Aspendale Gardens;1411;54.31;-3.67;1187;LP;0;135
Isaacs;Aspendale North;436;47.39;-4.15;484;LP;0;42
Isaacs;Beaumaris East (Isaacs);1048;45.21;-1.53;1270;LP;0;102
Isaacs;Belvedere Park (Isaacs);1402;58.71;-1.71;986;LP;0;129
Isaacs;Bonbeach;618;56.80;-7.08;470;LP;0;55
Isaacs;Carrum;1051;59.61;-4.14;712;LP;0;68
Isaacs;Carrum Downs;777;58.42;2.31;553;LP;0;65
Isaacs;Chelsea;714;55.48;-6.21;573;LP;0;82
Isaacs;Chelsea Central;1660;59.41;-5.18;1134;LP;0;127
Isaacs;Chelsea Heights;2195;57.93;-3.64;1594;LP;0;217
Isaacs;Cheltenham (Isaacs);519;48.10;-0.89;560;LP;0;40
Isaacs;Cheltenham East (Isaacs);230;51.69;-7.42;215;LP;0;26
Isaacs;Cheltenham South;541;47.00;-5.87;610;LP;0;55
Isaacs;Courtney Gardens;1692;55.60;-2.96;1351;LP;0;164
Isaacs;Cranbourne (Isaacs);1193;54.18;-3.68;1009;LP;0;123
Isaacs;Cranbourne Park;1731;55.62;-5.34;1381;LP;0;215
Isaacs;Cranbourne West;1568;58.66;-3.99;1105;LP;0;143
Isaacs;Edithvale;1768;53.25;-5.02;1552;LP;0;128
Isaacs;Lyndhurst;1273;57.03;-0.59;959;LP;0;136
Isaacs;Lyrebird;1809;58.09;-2.09;1305;LP;0;156
Isaacs;Melbourne (Isaacs);29;56.86;-5.64;22;LP;0;3
Isaacs;Mentone;1057;45.80;-0.50;1251;LP;0;86
Isaacs;Mentone North;660;47.90;-1.94;718;LP;0;68
Isaacs;Mordialloc East;1142;57.39;-4.79;848;LP;0;114
Isaacs;Parkdale;1332;47.72;-3.98;1459;LP;0;129
Isaacs;Parkdale Central;696;51.21;-1.71;663;LP;0;57
Isaacs;Parkdale East;1260;50.28;-6.13;1246;LP;0;117
Isaacs;Patterson Lakes;1239;37.01;-3.65;2109;LP;0;136
Isaacs;Rowellyn Park;1606;58.42;-2.41;1143;LP;0;139
Isaacs;Skye (Isaacs);364;54.09;-2.03;309;LP;0;25
Isaacs;Special Hospital Team 1;74;51.03;-4.82;71;LP;0;8
Isaacs;Special Hospital Team 2;137;47.90;4.10;149;LP;0;19
Isaacs;ABSENT;2185;52.93;;1943;LP;0;279
Isaacs;POSTAL;1558;45.24;;1886;LP;0;53
Isaacs;PRE POLL;1295;50.57;;1266;LP;0;90
Isaacs;PROVISIONAL;427;58.10;;308;LP;0;50
Jagajaga;Banyule;1386;56.20;2.34;1080;LP;0;95
Jagajaga;Briar Hill;1402;54.47;-0.66;1172;LP;0;91
Jagajaga;Bundoora;1263;64.01;-0.73;710;LP;0;88
Jagajaga;Eaglemont;609;45.18;3.58;739;LP;0;32
Jagajaga;Eltham;2070;52.47;-0.24;1875;LP;0;105
Jagajaga;Eltham East;1674;52.10;2.10;1539;LP;0;85
Jagajaga;Eltham North;1031;52.49;2.52;933;LP;0;71
Jagajaga;Eltham Woods;390;46.48;-0.20;449;LP;0;24
Jagajaga;Fairy Hills;617;45.98;0.95;725;LP;0;29
Jagajaga;Glen Katherine;1510;48.34;1.09;1614;LP;0;102
Jagajaga;Golf Links;570;50.13;-1.08;567;LP;0;43
Jagajaga;Grace Park;762;57.29;-3.71;568;LP;0;69
Jagajaga;Greensborough Central;632;56.43;-1.87;488;LP;0;49
Jagajaga;Haig;1462;72.74;-1.81;548;LP;0;131
Jagajaga;Heidelberg;1813;55.17;0.75;1473;LP;0;126
Jagajaga;Heidelberg North;1962;79.82;-3.04;496;LP;0;154
Jagajaga;Heidelberg West;1014;73.32;-4.59;369;LP;0;76
Jagajaga;Ivanhoe;1655;58.96;1.10;1152;LP;0;109
Jagajaga;Ivanhoe East;1119;47.10;4.27;1257;LP;0;81
Jagajaga;Ivanhoe West;1242;71.79;-2.57;488;LP;0;94
Jagajaga;Lower Plenty;790;40.91;1.21;1141;LP;0;77
Jagajaga;Macleod;1854;58.27;-0.84;1328;LP;0;144
Jagajaga;Melbourne (Jagajaga);65;61.90;-3.53;40;LP;0;2
Jagajaga;Montmorency;1992;54.50;0.27;1663;LP;0;166
Jagajaga;Montmorency South;956;56.84;-2.28;726;LP;0;62
Jagajaga;Repatriation Hospital;192;70.85;-0.94;79;LP;0;11
Jagajaga;Research (Jagajaga);595;44.84;-3.85;732;LP;0;50
Jagajaga;Rosanna;1092;52.22;1.80;999;LP;0;70
Jagajaga;Rosanna East;478;51.12;-0.41;457;LP;0;26
Jagajaga;Special Hospital Team 1;96;45.93;-0.16;113;LP;0;10
Jagajaga;Telfer Reserve;359;64.68;-2.39;196;LP;0;27
Jagajaga;Viewbank;1199;54.30;1.38;1009;LP;0;114
Jagajaga;Warringal Parklands;339;50.98;1.66;326;LP;0;16
Jagajaga;Watsonia;1529;59.03;-2.05;1061;LP;0;116
Jagajaga;Watsonia Central;590;61.59;0.05;368;LP;0;40
Jagajaga;Watsonia South;717;61.13;-1.31;456;LP;0;39
Jagajaga;Yallambie;1180;46.60;-3.53;1352;LP;0;105
Jagajaga;ABSENT;2676;55.81;;2119;LP;0;192
Jagajaga;POSTAL;2333;55.47;;1873;LP;0;65
Jagajaga;PRE POLL;1798;52.54;;1624;LP;0;76
Jagajaga;PROVISIONAL;157;58.80;;110;LP;0;8
Kooyong;Auburn;714;46.76;-0.64;813;LP;0;67
Kooyong;Auburn North;1241;44.69;1.14;1536;LP;0;72
Kooyong;Auburn South;1146;35.21;-0.94;2109;LP;0;77
Kooyong;Balwyn;846;34.71;-0.90;1591;LP;0;68
Kooyong;Balwyn Central;522;35.61;2.17;944;LP;0;43
Kooyong;Balwyn North;1344;41.82;-2.73;1870;LP;0;97
Kooyong;Balwyn North Central;505;31.48;0.06;1099;LP;0;60
Kooyong;Balwyn North East;1482;38.69;1.62;2348;LP;0;114
Kooyong;Balwyn North West;539;38.28;0.96;869;LP;0;49
Kooyong;Balwyn West;742;42.42;0.14;1007;LP;0;51
Kooyong;Boroondara;865;39.10;3.57;1347;LP;0;57
Kooyong;Camberwell East;353;32.96;1.62;718;LP;0;19
Kooyong;Camberwell North;587;28.93;0.01;1442;LP;0;43
Kooyong;Canterbury North;639;40.01;-0.04;958;LP;0;35
Kooyong;Canterbury South;1141;38.84;-0.88;1797;LP;0;66
Kooyong;Chatham;722;42.55;-1.01;975;LP;0;32
Kooyong;Cotham;639;28.87;1.55;1574;LP;0;62
Kooyong;Deepdene;382;32.02;-0.19;811;LP;0;23
Kooyong;Glenferrie;1321;45.29;-0.95;1596;LP;0;78
Kooyong;Glenferrie Central;666;45.74;3.10;790;LP;0;38
Kooyong;Glenferrie South;411;29.74;0.26;971;LP;0;34
Kooyong;Hartwell;882;44.52;-0.34;1099;LP;0;53
Kooyong;Hawthorn;1159;43.47;-3.32;1507;LP;0;86
Kooyong;Highfield Park;815;41.56;3.61;1146;LP;0;45
Kooyong;Hyde Park;549;44.53;-3.90;684;LP;0;46
Kooyong;Kew;1686;48.56;0.77;1786;LP;0;118
Kooyong;Kew East;689;45.99;2.71;809;LP;0;39
Kooyong;Kew North;1098;45.47;-0.37;1317;LP;0;68
Kooyong;Kew South;941;39.29;1.05;1454;LP;0;60
Kooyong;Melbourne (Kooyong);84;50.00;-2.34;84;LP;0;8
Kooyong;Special Hospital Team 1;65;29.68;4.03;154;LP;0;5
Kooyong;Special Hospital Team 2;53;30.11;4.08;123;LP;0;5
Kooyong;Special Hospital Team 3;45;26.01;-3.55;128;LP;0;0
Kooyong;Studley Park;531;33.44;-0.69;1057;LP;0;32
Kooyong;Surrey Hills West;561;40.56;-0.26;822;LP;0;34
Kooyong;Willison;421;35.89;1.47;752;LP;0;24
Kooyong;ABSENT;2405;39.89;;3624;LP;0;179
Kooyong;POSTAL;1060;27.69;;2768;LP;0;47
Kooyong;PRE POLL;1375;37.77;;2265;LP;0;76
Kooyong;PROVISIONAL;151;43.02;;200;LP;0;7
Lalor;Altona;1920;62.14;-9.19;1170;LP;0;161
Lalor;Altona Bay;3356;73.84;-2.21;1189;LP;0;199
Lalor;Altona Meadows;2845;75.09;-3.29;944;LP;0;194
Lalor;Altona West;1235;65.97;-1.30;637;LP;0;99
Lalor;Ardeer East (Lalor);266;78.47;-2.67;73;LP;0;31
Lalor;Ardeer South;1858;79.33;-6.79;484;LP;0;143
Lalor;Bellbridge;2908;66.33;-3.01;1476;LP;0;166
Lalor;Cambridge;1860;63.37;-2.34;1075;LP;0;108
Lalor;Derrimut Heath;1415;60.81;-1.99;912;LP;0;100
Lalor;Exford;68;52.31;-4.53;62;LP;0;3
Lalor;Galvin Park;2205;64.99;-4.96;1188;LP;0;160
Lalor;Glengala (Lalor);1752;79.20;-4.55;460;LP;0;162
Lalor;Glengala South;1484;81.58;-6.64;335;LP;0;80
Lalor;Glenorden;1690;72.25;-5.61;649;LP;0;104
Lalor;Iramoo;2268;67.10;-3.55;1112;LP;0;127
Lalor;Laverton;858;72.84;-1.62;320;LP;0;59
Lalor;Laverton North;1485;74.47;-4.88;509;LP;0;117
Lalor;Little River;204;51.13;-4.23;195;LP;0;22
Lalor;Manorvale;1556;59.14;-6.09;1075;LP;0;95
Lalor;Melbourne (Lalor);48;59.26;-10.44;33;LP;0;5
Lalor;Mossfiel;2714;64.48;-3.53;1495;LP;0;202
Lalor;Point Cook;45;47.87;4.68;49;LP;0;3
Lalor;Seabrook;2216;63.64;-2.88;1266;LP;0;170
Lalor;Seaholme;1567;62.53;-2.86;939;LP;0;126
Lalor;Special Hospital Team 1;10;52.63;-32.55;9;LP;0;0
Lalor;The Grange;1451;64.81;-3.72;788;LP;0;111
Lalor;Thomas Chirnside;1038;62.76;-5.47;616;LP;0;68
Lalor;Werribee;1593;51.12;-5.83;1523;LP;0;138
Lalor;Werribee Central;1241;53.70;-4.60;1070;LP;0;100
Lalor;Werribee South;334;39.06;-2.35;521;LP;0;36
Lalor;Westgrove;1258;69.54;-4.14;551;LP;0;65
Lalor;Woodville;1874;62.40;-4.50;1129;LP;0;137
Lalor;ABSENT;2513;63.14;;1467;LP;0;233
Lalor;POSTAL;1266;62.52;;759;LP;0;26
Lalor;PRE POLL;2884;60.92;;1850;LP;0;143
Lalor;PROVISIONAL;359;68.12;;168;LP;0;25
La Trobe;Bayswater East;391;47.74;-5.04;428;LP;0;29
La Trobe;Beaconsfield;598;37.12;-0.64;1013;LP;0;79
La Trobe;Beaconsfield Upper;574;34.66;0.89;1082;LP;0;55
La Trobe;Belgrave;823;59.08;0.89;570;LP;0;49
La Trobe;Belgrave South;997;46.81;-1.04;1133;LP;0;96
La Trobe;Berwick;1474;31.42;-1.61;3217;LP;0;189
La Trobe;Berwick Lodge;1055;42.40;-3.58;1433;LP;0;131
La Trobe;Berwick South;1403;40.41;-5.65;2069;LP;0;144
La Trobe;Boronia;1042;50.68;-4.52;1014;LP;0;92
La Trobe;Boronia Central;636;50.28;-3.98;629;LP;0;58
La Trobe;Boronia East;960;52.72;-2.43;861;LP;0;91
La Trobe;Boronia North;1226;48.34;-1.81;1310;LP;0;125
La Trobe;Clematis;176;49.30;2.63;181;LP;0;14
La Trobe;Cockatoo;1034;54.31;-3.86;870;LP;0;98
La Trobe;Emerald;1526;46.52;-3.34;1754;LP;0;170
La Trobe;Fairhills;1125;54.01;-4.32;958;LP;0;101
La Trobe;Ferntree Gully;816;50.25;-5.73;808;LP;0;107
La Trobe;Ferntree Gully North;1047;48.93;-3.15;1093;LP;0;93
La Trobe;Ferntree Gully Upper;933;55.21;-3.43;757;LP;0;88
La Trobe;Ferntree Gully West;1366;49.95;-4.30;1369;LP;0;182
La Trobe;Ferny Creek;397;51.90;-0.36;368;LP;0;19
La Trobe;Gembrook;463;50.44;1.60;455;LP;0;42
La Trobe;Hallam Valley;1291;48.63;-2.50;1364;LP;0;105
La Trobe;Harkaway;175;28.88;0.58;431;LP;0;22
La Trobe;Kallista (La Trobe);98;46.45;-0.54;113;LP;0;7
La Trobe;Macclesfield;294;44.61;-2.28;365;LP;0;38
La Trobe;Melbourne (La Trobe);25;52.08;-2.20;23;LP;0;2
La Trobe;Menzies Creek;226;47.28;1.00;252;LP;0;19
La Trobe;Mount Dandenong (La Trobe);252;52.61;2.42;227;LP;0;12
La Trobe;Narre Warren (La Trobe);1129;48.92;-2.44;1179;LP;0;113
La Trobe;Narre Warren East;94;26.63;-1.06;259;LP;0;9
La Trobe;Narre Warren North;359;35.13;2.94;663;LP;0;52
La Trobe;Oatlands;1084;49.88;-0.26;1089;LP;0;107
La Trobe;Officer;184;28.84;-2.74;454;LP;0;32
La Trobe;Olinda;261;48.69;0.45;275;LP;0;16
La Trobe;Pakenham Upper (La Trobe);53;30.64;2.25;120;LP;0;8
La Trobe;Sassafras;403;51.80;0.00;375;LP;0;27
La Trobe;Selby;556;63.04;5.64;326;LP;0;38
La Trobe;Special Hospital Team 1;82;26.80;4.35;224;LP;0;11
La Trobe;Special Hospital Team 2;99;44.59;-8.38;123;LP;0;18
La Trobe;Tecoma;1080;57.60;2.62;795;LP;0;80
La Trobe;The Basin;1263;48.39;-1.32;1347;LP;0;85
La Trobe;Timbarra;927;43.62;-1.44;1198;LP;0;73
La Trobe;Upwey;1912;53.66;-2.71;1651;LP;0;146
La Trobe;ABSENT;2520;46.07;;2950;LP;0;331
La Trobe;POSTAL;1624;41.99;;2244;LP;0;60
La Trobe;PRE POLL;1217;41.39;;1723;LP;0;58
La Trobe;PROVISIONAL;162;41.97;;224;LP;0;23
McEwen;Alexandra;650;39.90;0.87;979;LP;0;74
McEwen;Arthurs Creek;118;32.51;3.45;245;LP;0;8
McEwen;Avenel;279;45.15;1.37;339;LP;0;25
McEwen;Badger Creek;647;51.51;-3.53;609;LP;0;51
McEwen;Beveridge;123;51.90;10.48;114;LP;0;10
McEwen;Bonnie Doon;109;36.21;1.92;192;LP;0;12
McEwen;Broadford;1159;56.70;-1.19;885;LP;0;110
McEwen;Buxton;84;34.29;-4.39;161;LP;0;11
McEwen;Christmas Hills;85;66.41;10.71;43;LP;0;3
McEwen;Clonbinane;140;60.61;-0.08;91;LP;0;7
McEwen;Craigieburn;3164;66.37;-3.35;1603;LP;0;242
McEwen;Craigieburn South;1678;68.77;-3.60;762;LP;0;123
McEwen;Diamond Creek;1317;48.28;0.77;1411;LP;0;96
McEwen;Diamond Creek East;1180;45.47;-2.47;1415;LP;0;88
McEwen;Dixons Creek;61;29.76;-2.09;144;LP;0;2
McEwen;Don Valley;94;37.60;-7.44;156;LP;0;10
McEwen;Doreen;123;28.67;2.82;306;LP;0;7
McEwen;Eden Park;241;44.55;-6.07;300;LP;0;18
McEwen;Eildon;234;42.55;-3.65;316;LP;0;13
McEwen;Flowerdale;188;51.23;-4.01;179;LP;0;11
McEwen;Gladysdale;163;45.53;5.15;195;LP;0;23
McEwen;Glenburn;89;37.55;3.89;148;LP;0;14
McEwen;Healesville;1733;51.30;-1.16;1645;LP;0;178
McEwen;Hoddles Creek;105;33.44;-0.34;209;LP;0;13
McEwen;Hurstbridge;1202;54.86;-1.17;989;LP;0;77
McEwen;Jamieson;91;39.91;-9.65;137;LP;0;4
McEwen;Kalkallo;65;40.88;3.57;94;LP;0;3
McEwen;Kangaroo Ground;344;41.95;1.20;476;LP;0;10
McEwen;Kilmore;1176;44.90;0.18;1443;LP;0;106
McEwen;Kinglake;460;62.93;2.27;271;LP;0;24
McEwen;Kinglake West;433;53.79;-3.45;372;LP;0;37
McEwen;Launching Place;514;49.61;-1.50;522;LP;0;37
McEwen;Longwood;69;38.12;-3.08;112;LP;0;10
McEwen;Mansfield;906;37.16;3.08;1532;LP;0;89
McEwen;Marysville;170;45.58;5.09;203;LP;0;13
McEwen;Melbourne (McEwen);39;50.00;2.50;39;LP;0;2
McEwen;Mernda;255;44.12;-4.83;323;LP;0;31
McEwen;Merrijig;87;38.67;1.90;138;LP;0;5
McEwen;Merton;28;24.56;2.01;86;LP;0;2
McEwen;Mickleham;214;38.35;5.24;344;LP;0;24
McEwen;Mill Park Lakes;221;59.89;11.44;148;LP;0;14
McEwen;Millgrove;425;59.36;0.73;291;LP;0;42
McEwen;Molesworth;26;26.00;2.25;74;LP;0;2
McEwen;Mount Buller;7;31.82;-6.64;15;LP;0;0
McEwen;Nagambie;558;43.59;2.79;722;LP;0;60
McEwen;Narbethong;50;38.76;-1.92;79;LP;0;8
McEwen;Panton Hill;370;52.86;1.33;330;LP;0;21
McEwen;Piries-Goughs Bay;36;40.45;5.38;53;LP;0;3
McEwen;Powelltown;56;56.57;0.47;43;LP;0;4
McEwen;Puckapunyal;136;30.77;-1.48;306;LP;0;14
McEwen;Pyalong;134;39.88;1.42;202;LP;0;19
McEwen;Research (McEwen);862;42.40;2.49;1171;LP;0;64
McEwen;Roxburgh Park (McEwen);819;69.94;0.23;352;LP;0;58
McEwen;Ruffy;18;21.69;-1.91;65;LP;0;1
McEwen;Seymour;667;45.28;1.63;806;LP;0;56
McEwen;Seymour East;1424;51.50;-0.19;1341;LP;0;114
McEwen;Special Hospital Team 1;10;38.46;7.21;16;LP;0;2
McEwen;Special Hospital Team 2;35;58.33;19.35;25;LP;0;1
McEwen;St Andrews;481;61.04;2.59;307;LP;0;22
McEwen;Strath Creek;49;56.98;9.36;37;LP;0;8
McEwen;Taggerty;82;36.77;-4.90;141;LP;0;7
McEwen;Tallarook;184;50.97;7.36;177;LP;0;21
McEwen;Thornton;109;39.93;-1.30;164;LP;0;7
McEwen;Tolmie;63;57.27;6.25;47;LP;0;8
McEwen;Toolangi;105;40.38;0.99;155;LP;0;9
McEwen;Wallan East;124;52.10;0.72;114;LP;0;10
McEwen;Wallan Wallan;1217;56.55;1.40;935;LP;0;102
McEwen;Wandong;480;52.92;0.50;427;LP;0;45
McEwen;Warburton;468;52.88;-0.99;417;LP;0;47
McEwen;Warburton East;269;56.99;3.77;203;LP;0;19
McEwen;Warrandyte North;627;51.23;2.83;597;LP;0;32
McEwen;Wattle Glen;328;51.01;-2.81;315;LP;0;16
McEwen;Wesburn;316;47.88;-2.45;344;LP;0;35
McEwen;Whittlesea;946;43.16;-3.61;1246;LP;0;87
McEwen;Wollert;119;41.90;-1.88;165;LP;0;7
McEwen;Woori Yallock;759;42.12;-6.11;1043;LP;0;83
McEwen;Yan Yean;69;36.90;1.68;118;LP;0;7
McEwen;Yarck;46;29.68;2.70;109;LP;0;7
McEwen;Yarra Glen;515;39.22;-1.02;798;LP;0;41
McEwen;Yarra Junction;503;47.72;2.67;551;LP;0;53
McEwen;Yarrambat;285;38.10;3.22;463;LP;0;18
McEwen;Yea;414;37.88;1.03;679;LP;0;30
McEwen;ABSENT;2771;48.92;;2893;LP;0;273
McEwen;POSTAL;1808;42.74;;2422;LP;0;69
McEwen;PRE POLL;1070;41.57;;1504;LP;0;67
McEwen;PROVISIONAL;391;55.70;;311;LP;0;36
McMillan;Bona Vista;56;28.57;0.97;140;LP;0;3
McMillan;Boolarra;373;55.92;2.33;294;LP;0;18
McMillan;Buln Buln;138;36.60;2.78;239;LP;0;6
McMillan;Bunyip;541;42.04;3.85;746;LP;0;64
McMillan;Churchill;2050;68.36;1.33;949;LP;0;111
McMillan;Cloverlea;40;28.78;4.85;99;LP;0;2
McMillan;Cora Lynn;30;21.58;-0.43;109;LP;0;1
McMillan;Darnum;108;30.86;-4.75;242;LP;0;18
McMillan;Drouin;1458;39.23;1.40;2259;LP;0;126
McMillan;Drouin South;132;25.05;-3.52;395;LP;0;20
McMillan;Drouin West;100;34.48;-2.55;190;LP;0;7
McMillan;Ellinbank;83;28.72;-1.01;206;LP;0;12
McMillan;Erica;115;56.65;5.98;88;LP;0;9
McMillan;Garfield;248;38.04;-1.16;404;LP;0;30
McMillan;Hallora;13;16.67;-3.33;65;LP;0;5
McMillan;Hazelwood North;322;48.20;2.64;346;LP;0;26
McMillan;Hill End;49;41.53;9.99;69;LP;0;2
McMillan;Iona;38;37.62;14.55;63;LP;0;2
McMillan;Jindivick;110;39.71;9.35;167;LP;0;11
McMillan;Labertouche;81;36.32;2.83;142;LP;0;8
McMillan;Lillico;69;26.95;6.95;187;LP;0;10
McMillan;Longwarry;311;43.25;7.23;408;LP;0;44
McMillan;Maryknoll;120;38.34;0.03;193;LP;0;14
McMillan;Melbourne (McMillan);24;63.16;25.32;14;LP;0;0
McMillan;Moe;2330;69.02;2.85;1046;LP;0;143
McMillan;Moe Central;1209;76.13;3.58;379;LP;0;54
