region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
CED226,16,4,3,0,7376,7399,376,13,14,9,7389,7801,8792,292,317,14,9510,18925,11321,700,1181,52,4179,17433,9152,691,1760,114,1758,13475,7297,502,1359,240,705,10103,3680,189,553,272,246,4940,1394,55,152,329,73,2003,259,5,19,206,24,513,42287,2451,5358,1236,31260,82592,33,5,7,5,7165,7215,947,62,24,8,6584,7625,10908,566,531,38,7891,19934,11058,1019,1770,135,3430,17412,8832,894,2309,354,1275,13664,6669,536,1790,800,385,10180,2731,176,688,1098,115,4808,966,36,177,1379,51,2609,156,3,32,863,28,1082,42300,3297,7328,4680,26924,84529,49,9,10,5,14541,14614,1323,75,38,17,13973,15426,19700,858,848,52,17401,38859,22379,1719,2951,187,7609,34845,17984,1585,4069,468,3033,27139,13966,1038,3149,1040,1090,20283,6411,365,1241,1370,361,9748,2360,91,329,1708,124,4612,415,8,51,1069,52,1595,84587,5748,12686,5916,58184,167121
CED227,11,3,3,5,4484,4506,158,8,7,6,3211,3390,2366,120,98,10,3637,6231,4593,324,548,26,2109,7600,5796,447,1138,76,1583,9040,5861,364,1214,183,908,8530,4328,202,670,356,448,6004,2656,96,203,597,282,3834,663,17,35,442,58,1215,26432,1581,3916,1701,16720,50350,19,7,3,0,4238,4267,294,32,3,10,2801,3140,3056,219,173,27,3083,6558,5069,471,786,72,1723,8121,6117,505,1314,214,960,9110,5689,341,1159,575,400,8164,3923,162,570,1341,183,6179,1873,57,215,2304,147,4596,359,3,36,1782,86,2266,26399,1797,4259,6325,13621,52401,30,10,6,5,8722,8773,452,40,10,16,6012,6530,5422,339,271,37,6720,12789,9662,795,1334,98,3832,15721,11913,952,2452,290,2543,18150,11550,705,2373,758,1308,16694,8251,364,1240,1697,631,12183,4529,153,418,2901,429,8430,1022,20,71,2224,144,3481,52831,3378,8175,8026,30341,102751
CED228,14,0,0,0,3874,3888,218,11,6,0,4506,4741,3652,138,171,10,6102,10073,5528,293,651,15,2602,9089,5310,409,983,51,1424,8177,4770,300,926,175,776,6947,3863,173,426,249,324,5035,2448,47,155,451,187,3288,588,13,25,346,33,1005,26391,1384,3343,1297,19828,52243,29,0,4,0,3704,3737,514,28,10,10,3838,4400,4368,249,328,25,4707,9677,5823,452,987,66,2258,9586,5290,462,1352,224,1224,8552,4945,314,1111,554,581,7505,3473,168,522,1215,225,5603,1584,52,199,2168,120,4123,301,4,47,1486,70,1908,26327,1729,4560,5748,16727,55091,43,0,4,0,7578,7625,732,39,16,10,8344,9141,8020,387,499,35,10809,19750,11351,745,1638,81,4860,18675,10600,871,2335,275,2648,16729,9715,614,2037,729,1357,14452,7336,341,948,1464,549,10638,4032,99,354,2619,307,7411,889,17,72,1832,103,2913,52718,3113,7903,7045,36555,107334
CED229,13,3,3,0,6519,6538,160,10,0,7,5215,5392,4481,149,142,5,5691,10468,9038,451,789,30,3178,13486,9107,600,1518,98,1833,13156,7938,478,1402,226,767,10811,4790,207,717,316,336,6366,1788,65,194,394,131,2572,359,14,31,250,33,687,37674,1977,4796,1326,23703,69476,15,0,4,5,6248,6272,358,15,7,0,4555,4935,5804,279,256,22,5048,11409,9743,749,1336,94,2712,14634,9178,674,2080,246,1405,13583,7630,431,1768,594,487,10910,3785,150,745,973,161,5814,1208,37,227,1339,77,2888,176,5,56,979,32,1248,37897,2340,6479,4252,20725,71693,28,3,7,5,12767,12810,518,25,7,7,9770,10327,10285,428,398,27,10739,21877,18781,1200,2125,124,5890,28120,18285,1274,3598,344,3238,26739,15568,909,3170,820,1254,21721,8575,357,1462,1289,497,12180,2996,102,421,1733,208,5460,535,19,87,1229,65,1935,75571,4317,11275,5578,44428,141169
CED230,13,7,0,0,4700,4720,148,15,13,3,3706,3885,2981,140,106,9,4301,7537,5072,374,642,21,2475,8584,5693,462,1276,89,1558,9078,6066,390,1293,180,737,8666,4760,228,684,317,338,6327,2509,74,227,535,147,3492,533,11,37,401,46,1028,27775,1701,4278,1555,18008,53317,6,4,3,0,4551,4564,325,26,7,9,3469,3836,3774,254,223,20,3837,8108,5526,533,971,64,2065,9159,5985,511,1718,239,1075,9528,6025,398,1595,574,469,9061,4162,164,774,1236,163,6499,1754,53,236,2011,84,4138,277,5,45,1533,60,1920,27834,1948,5572,5686,15773,56813,19,11,3,0,9251,9284,473,41,20,12,7175,7721,6755,394,329,29,8138,15645,10598,907,1613,85,4540,17743,11678,973,2994,328,2633,18606,12091,788,2888,754,1206,17727,8922,392,1458,1553,501,12826,4263,127,463,2546,231,7630,810,16,82,1934,106,2948,55609,3649,9850,7241,33781,110130
CED231,22,3,3,8,4210,4246,284,12,21,17,11751,12085,5324,205,275,11,19310,25125,5696,328,925,28,6576,13553,4037,479,1275,64,3185,9040,3543,360,1344,122,1538,6907,2189,199,662,170,690,3910,1223,82,185,297,352,2139,332,10,24,201,92,659,22650,1678,4714,918,47704,77664,24,4,5,9,4777,4819,517,36,24,12,13193,13782,6243,368,550,36,18608,25805,5497,459,1302,100,5305,12663,3960,484,1569,213,2519,8745,3447,364,1666,485,1270,7232,1824,189,817,812,467,4109,810,63,255,1324,248,2700,177,14,58,859,117,1225,22499,1981,6246,3850,46504,81080,46,7,8,17,8987,9065,801,48,45,29,24944,25867,11567,573,825,47,37918,50930,11193,787,2227,128,11881,26216,7997,963,2844,277,5704,17785,6990,724,3010,607,2808,14139,4013,388,1479,982,1157,8019,2033,145,440,1621,600,4839,509,24,82,1060,209,1884,45149,3659,10960,4768,94208,158744
CED232,16,3,5,5,2779,2808,184,11,10,7,5703,5915,4420,111,243,17,14273,19064,5662,361,981,28,6128,13160,4523,374,1311,53,2942,9203,4431,376,1367,140,1547,7861,2733,176,687,176,698,4470,1459,65,259,289,354,2426,517,23,43,343,96,1022,23945,1500,4906,1058,34520,65929,14,0,0,0,2768,2782,367,20,19,6,6292,6704,5309,211,380,25,13535,19460,5828,363,1218,48,5524,12981,4611,402,1621,153,2482,9269,4200,316,1733,437,1155,7841,2266,132,862,807,374,4441,1057,46,337,1333,233,3006,233,16,85,1429,121,1884,23885,1506,6255,4238,32484,68368,30,3,5,5,5547,5590,551,31,29,13,11995,12619,9729,322,623,42,27808,38524,11490,724,2199,76,11652,26141,9134,776,2932,206,5424,18472,8631,692,3100,577,2702,15702,4999,308,1549,983,1072,8911,2516,111,596,1622,587,5432,750,39,128,1772,217,2906,47830,3006,11161,5296,67004,134297
CED233,0,0,3,4,4297,4304,73,8,0,0,4083,4164,2139,42,58,4,3955,6198,5549,167,366,8,1639,7729,6841,253,677,41,844,8656,6021,163,593,122,304,7203,5308,126,306,245,118,6103,2873,52,120,386,58,3489,566,14,28,308,18,934,29370,825,2151,1118,15316,48780,8,0,0,0,3992,4000,157,7,4,7,3747,3922,2868,74,114,8,3187,6251,6441,262,621,44,1337,8705,7257,357,1084,168,670,9536,6301,234,964,483,319,8301,4709,134,524,1045,143,6555,1823,37,205,1714,67,3846,297,5,34,1357,44,1737,29861,1110,3550,4826,13506,52853,8,0,3,4,8289,8304,230,15,4,7,7830,8086,5007,116,172,12,7142,12449,11990,429,987,52,2976,16434,14098,610,1761,209,1514,18192,12322,397,1557,605,623,15504,10017,260,830,1290,261,12658,4696,89,325,2100,125,7335,863,19,62,1665,62,2671,59231,1935,5701,5944,28822,101633
CED234,4,3,0,6,4572,4585,151,9,9,0,3071,3240,2483,132,109,9,3613,6346,4868,374,590,27,2318,8177,5726,520,1147,76,1536,9005,5845,386,1173,201,737,8342,4550,236,732,376,397,6291,2581,86,250,535,192,3644,631,12,34,419,56,1152,26839,1758,4044,1649,16492,50782,19,4,3,0,4297,4323,360,26,8,5,2825,3224,3208,240,183,18,3235,6884,5283,522,849,76,1725,8455,5881,585,1418,222,959,9065,5822,345,1305,596,370,8438,4032,163,622,1113,159,6089,1872,47,219,2029,105,4272,348,5,52,1539,60,2004,26825,1937,4659,5598,13735,52754,23,7,3,6,8869,8908,511,35,17,5,5896,6464,5691,372,292,27,6848,13230,10151,896,1439,103,4043,16632,11607,1105,2565,298,2495,18070,11667,731,2478,797,1107,16780,8582,399,1354,1489,556,12380,4453,133,469,2564,297,7916,979,17,86,1958,116,3156,53664,3695,8703,7247,30227,103536
CED235,11,3,3,0,4715,4732,181,9,4,4,4938,5136,3818,133,137,12,5350,9450,6081,341,633,28,2175,9258,6466,364,889,65,999,8783,6014,278,684,146,383,7505,3948,103,265,255,97,4668,1999,47,86,388,46,2566,303,5,11,248,13,580,28821,1283,2712,1146,18716,52678,24,0,3,4,4440,4471,515,25,19,4,4370,4933,4796,270,249,8,3955,9278,6411,520,911,87,1641,9570,6701,534,1365,228,732,9560,5732,295,969,602,300,7898,3222,134,416,1046,105,4923,1265,42,116,1489,55,2967,146,0,18,840,28,1032,28812,1820,4066,4308,15626,54632,35,3,6,4,9155,9203,696,34,23,8,9308,10069,8614,403,386,20,9305,18728,12492,861,1544,115,3816,18828,13167,898,2254,293,1731,18343,11746,573,1653,748,683,15403,7170,237,681,1301,202,9591,3264,89,202,1877,101,5533,449,5,29,1088,41,1612,57633,3103,6778,5454,34342,107310
CED236,7,3,3,0,4591,4604,100,5,3,4,3117,3229,2132,115,86,12,3759,6104,4629,346,504,29,2227,7735,5821,468,1089,88,1664,9130,6325,381,1299,192,853,9050,4373,196,631,318,465,5983,2364,70,206,583,254,3477,550,18,26,385,71,1050,26301,1602,3847,1611,17001,50362,10,3,3,5,4134,4155,200,21,10,4,2726,2961,2841,189,163,14,3079,6286,5130,436,745,61,1752,8124,6051,505,1367,239,1145,9307,6094,342,1303,518,468,8725,3828,128,641,1278,227,6102,1702,51,178,2172,148,4251,306,3,33,1646,108,2096,26162,1678,4443,5937,13787,52007,17,6,6,5,8725,8759,300,26,13,8,5843,6190,4973,304,249,26,6838,12390,9759,782,1249,90,3979,15859,11872,973,2456,327,2809,18437,12419,723,2602,710,1321,17775,8201,324,1272,1596,692,12085,4066,121,384,2755,402,7728,856,21,59,2031,179,3146,52463,3280,8290,7548,30788,102369
CED237,6,3,0,6,3841,3856,283,20,9,5,5798,6115,4915,153,205,8,9101,14382,6773,329,682,28,3820,11632,5274,402,1064,56,2132,8928,3839,276,1026,93,1041,6275,3134,160,423,227,420,4364,2912,81,175,620,221,4009,796,20,27,491,76,1410,27932,1444,3611,1534,26450,60971,41,3,3,0,3620,3667,653,26,19,7,5218,5923,5756,227,322,22,7755,14082,6750,442,1003,61,3606,11862,5209,469,1374,147,2110,9309,3760,289,1203,488,919,6659,3084,157,532,1320,283,5376,2145,74,249,2622,177,5267,363,12,67,1741,81,2264,27761,1699,4772,6408,23769,64409,47,6,3,6,7461,7523,936,46,28,12,11016,12038,10671,380,527,30,16856,28464,13523,771,1685,89,7426,23494,10483,871,2438,203,4242,18237,7599,565,2229,581,1960,12934,6218,317,955,1547,703,9740,5057,155,424,3242,398,9276,1159,32,94,2232,157,3674,55693,3143,8383,7942,50219,125380
CED294,0,0,0,0,233,233,18,3,0,0,511,532,164,50,25,0,854,1093,180,109,98,5,505,897,115,94,155,12,255,631,129,67,127,10,70,403,110,30,62,16,32,250,30,9,10,15,6,70,0,0,3,16,4,23,746,362,480,74,2470,4132,3,0,3,0,254,260,25,13,3,0,465,506,157,56,34,4,655,906,142,71,82,4,222,521,91,57,113,13,105,379,169,24,106,16,30,345,71,12,28,20,14,145,13,3,3,21,3,43,5,0,0,18,7,30,676,236,372,96,1755,3135,3,0,3,0,487,493,43,16,3,0,976,1038,321,106,59,4,1509,1999,322,180,180,9,727,1418,206,151,268,25,360,1010,298,91,233,26,100,748,181,42,90,36,46,395,43,12,13,36,9,113,5,0,3,34,11,53,1422,598,852,170,4225,7267
CED297,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,11,4,0,0,0,3,7,0,0,4,0,5,9,0,0,4,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,11,4,0,0,0,3,7,0,0,4,0,5,9,0,0,4,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,17,36
CED301,13,0,3,3,5054,5073,316,14,8,0,4371,4709,3404,244,208,11,5220,9087,5077,486,779,29,2862,9233,5462,537,1269,86,1600,8954,4964,332,1268,182,669,7415,3386,200,625,274,299,4784,1498,52,173,378,162,2263,337,6,20,240,53,656,24457,1871,4353,1203,20290,52174,27,5,3,3,4847,4885,564,44,17,7,3938,4570,4131,422,296,27,4361,9237,5385,647,1145,94,2191,9462,5562,590,1641,241,1006,9040,4736,344,1373,545,398,7396,2814,136,651,954,167,4722,1046,29,224,1399,80,2778,174,8,35,929,52,1198,24439,2225,5385,4199,17040,53288,40,5,6,6,9901,9958,880,58,25,7,8309,9279,7535,666,504,38,9581,18324,10462,1133,1924,123,5053,18695,11024,1127,2910,327,2606,17994,9700,676,2641,727,1067,14811,6200,336,1276,1228,466,9506,2544,81,397,1777,242,5041,511,14,55,1169,105,1854,48896,4096,9738,5402,37330,105462
CED302,8,0,4,3,4772,4787,170,9,0,7,4592,4778,3429,123,158,7,5422,9139,6763,359,705,23,2465,10315,6458,416,1165,64,1443,9546,5378,295,1175,151,642,7641,3556,166,501,247,247,4717,1956,74,209,389,118,2746,498,17,31,298,31,875,28216,1459,3948,1189,19732,54544,18,0,4,3,4686,4711,344,13,8,7,4372,4744,4387,218,298,12,4612,9527,7312,505,1084,56,2140,11097,6414,477,1659,219,1206,9975,5101,341,1527,470,521,7960,3099,157,755,989,210,5210,1401,46,295,1806,152,3700,251,11,94,1470,72,1898,28327,1768,5724,5032,17971,58822,26,0,8,6,9458,9498,514,22,8,14,8964,9522,7816,341,456,19,10034,18666,14075,864,1789,79,4605,21412,12872,893,2824,283,2649,19521,10479,636,2702,621,1163,15601,6655,323,1256,1236,457,9927,3357,120,504,2195,270,6446,749,28,125,1768,103,2773,56543,3227,9672,6221,37703,113366
CED303,12,5,0,0,5184,5201,127,4,3,0,4010,4144,2722,116,135,6,4222,7201,5972,386,637,21,2045,9061,7140,440,1237,62,1050,9929,6512,320,1237,169,507,8745,4200,155,648,246,197,5446,2006,61,260,393,87,2807,547,12,49,333,30,971,29238,1499,4206,1230,17332,53505,16,0,8,0,4948,4972,300,25,12,4,3660,4001,3577,248,235,17,3386,7463,6721,557,1062,63,1725,10128,7346,557,1795,204,839,10741,6275,345,1664,544,370,9198,3525,131,842,1020,141,5659,1427,53,281,1621,61,3443,278,6,84,1328,49,1745,29465,1922,5983,4801,15179,57350,28,5,8,0,10132,10173,427,29,15,4,7670,8145,6299,364,370,23,7608,14664,12693,943,1699,84,3770,19189,14486,997,3032,266,1889,20670,12787,665,2901,713,877,17943,7725,286,1490,1266,338,11105,3433,114,541,2014,148,6250,825,18,133,1661,79,2716,58703,3421,10189,6031,32511,110855
CED304,5,3,5,3,3613,3629,203,12,9,9,7274,7507,3966,192,262,12,12882,17314,6018,383,945,21,4674,12041,5012,431,1320,46,2325,9134,3822,347,1290,119,1252,6830,1994,149,600,162,549,3454,1046,57,188,238,277,1806,321,15,31,224,64,655,22387,1589,4650,834,32910,62370,17,0,0,3,3896,3916,439,24,9,6,7739,8217,4837,239,387,9,10896,16368,6193,385,1140,46,3554,11318,4878,439,1571,145,1676,8709,3379,307,1538,336,886,6446,1663,102,671,628,402,3466,764,32,238,1129,252,2415,156,8,87,1169,144,1564,22326,1536,5641,3471,29445,62419,22,3,5,6,7509,7545,642,36,18,15,15013,15724,8803,431,649,21,23778,33682,12211,768,2085,67,8228,23359,9890,870,2891,191,4001,17843,7201,654,2828,455,2138,13276,3657,251,1271,790,951,6920,1810,89,426,1367,529,4221,477,23,118,1393,208,2219,44713,3125,10291,4305,62355,124789
CED305,16,4,6,3,5392,5421,263,16,6,9,4654,4948,3877,224,223,14,5841,10179,6287,489,816,31,3011,10634,6833,580,1498,106,1929,10946,6076,426,1371,216,780,8869,3516,178,683,304,328,5009,1748,76,194,463,180,2661,329,8,35,259,36,667,28945,2001,4832,1405,22151,59334,30,0,0,0,4890,4920,517,37,19,5,3918,4496,4724,321,280,22,4297,9644,6338,492,1012,87,2043,9972,6795,524,1606,249,1047,10221,5396,314,1188,534,381,7813,2984,145,589,974,168,4860,1232,38,202,1498,120,3090,149,10,32,1062,57,1310,28165,1881,4928,4431,16921,56326,46,4,6,3,10282,10341,780,53,25,14,8572,9444,8601,545,503,36,10138,19823,12625,981,1828,118,5054,20606,13628,1104,3104,355,2976,21167,11472,740,2559,750,1161,16682,6500,323,1272,1278,496,9869,2980,114,396,1961,300,5751,478,18,67,1321,93,1977,57110,3882,9760,5836,39072,115660
CED306,16,3,6,3,5333,5361,218,15,12,10,5046,5301,3673,202,212,23,6549,10659,6493,479,920,23,3306,11221,7320,554,1626,101,2027,11628,6267,362,1500,192,791,9112,3761,162,738,310,336,5307,1670,74,217,398,154,2513,359,6,26,257,22,670,29777,1857,5257,1317,23564,61772,17,0,0,11,4799,4827,422,37,8,0,4277,4744,4530,310,313,27,4710,9890,6873,564,1082,85,2155,10759,7317,566,1736,256,1118,10993,5744,298,1176,620,384,8222,3080,123,568,1007,127,4905,1133,33,179,1591,72,3008,176,0,29,1056,39,1300,29292,1931,5091,4653,17681,58648,33,3,6,14,10132,10188,640,52,20,10,9323,10045,8203,512,525,50,11259,20549,13366,1043,2002,108,5461,21980,14637,1120,3362,357,3145,22621,12011,660,2676,812,1175,17334,6841,285,1306,1317,463,10212,2803,107,396,1989,226,5521,535,6,55,1313,61,1970,59069,3788,10348,5970,41245,120420
CED307,7,3,0,0,5175,5185,201,8,4,3,4024,4240,3574,171,166,13,4409,8333,7224,412,714,19,2296,10665,7019,393,1091,66,1009,9578,6047,259,916,125,341,7688,3419,97,384,187,143,4230,1152,38,83,227,50,1550,246,10,25,158,11,450,28889,1391,3383,798,17458,51919,21,3,0,4,4988,5016,388,29,5,0,3617,4039,4555,259,289,19,3625,8747,7733,536,1035,61,1811,11176,7199,517,1548,164,730,10158,5689,281,1281,415,325,7991,2604,120,530,710,110,4074,795,33,144,931,47,1950,129,8,34,738,29,938,29113,1786,4866,3042,15282,54089,28,6,0,4,10163,10201,589,37,9,3,7641,8279,8129,430,455,32,8034,17080,14957,948,1749,80,4107,21841,14218,910,2639,230,1739,19736,11736,540,2197,540,666,15679,6023,217,914,897,253,8304,1947,71,227,1158,97,3500,375,18,59,896,40,1388,58002,3177,8249,3840,32740,106008
CED308,9,3,0,3,4825,4840,159,15,12,11,4471,4668,3246,177,197,14,5625,9259,6334,480,816,21,2840,10491,6265,506,1414,44,1329,9558,5763,394,1387,160,522,8226,4376,195,828,267,221,5887,2027,69,272,400,89,2857,498,15,59,312,25,909,28677,1854,4985,1232,19947,56695,21,0,6,0,4551,4578,344,29,7,3,4301,4684,4335,310,302,14,4826,9787,6923,687,1269,70,2355,11304,6334,668,2061,214,1123,10400,5725,418,1884,571,417,9015,3647,188,1049,1092,148,6124,1379,40,335,1486,72,3312,253,7,68,1078,26,1432,28961,2347,6981,4528,17819,60636,30,3,6,3,9376,9418,503,44,19,14,8772,9352,7581,487,499,28,10451,19046,13257,1167,2085,91,5195,21795,12599,1174,3475,258,2452,19958,11488,812,3271,731,939,17241,8023,383,1877,1359,369,12011,3406,109,607,1886,161,6169,751,22,127,1390,51,2341,57638,4201,11966,5760,37766,117331
CED309,8,3,3,0,4226,4240,138,12,8,3,3142,3303,2308,127,149,11,3955,6550,5294,360,672,25,2372,8723,5918,454,1288,54,1426,9140,5855,345,1412,129,674,8415,4479,172,776,269,267,5963,2437,63,262,400,96,3258,683,13,56,346,29,1127,27120,1549,4626,1237,16187,50719,12,0,3,3,4078,4096,265,26,8,3,2818,3120,3183,236,244,13,3446,7122,5910,614,1098,69,2083,9774,6287,665,2003,190,1205,10350,5762,364,1967,516,427,9036,3970,157,975,1052,157,6311,1709,51,323,1621,86,3790,381,9,78,1379,28,1875,27479,2122,6699,4846,14328,55474,20,3,6,3,8304,8336,403,38,16,6,5960,6423,5491,363,393,24,7401,13672,11204,974,1770,94,4455,18497,12205,1119,3291,244,2631,19490,11617,709,3379,645,1101,17451,8449,329,1751,1321,424,12274,4146,114,585,2021,182,7048,1064,22,134,1725,57,3002,54599,3671,11325,6083,30515,106193
CED310,3,4,0,3,4119,4129,127,13,11,0,3094,3245,2144,126,145,7,3761,6183,4837,347,683,19,2182,8068,5183,433,1221,56,1210,8103,5467,297,1226,147,549,7686,4832,193,759,278,226,6288,2791,74,250,478,113,3706,664,19,37,365,35,1120,26048,1506,4332,1353,15289,48528,8,0,3,0,4032,4043,237,26,3,3,2997,3266,2872,251,268,17,3283,6691,5404,515,1054,62,1891,8926,5468,552,1763,207,1013,9003,5595,341,1759,502,400,8597,4404,182,955,1107,179,6827,1980,42,324,1698,67,4111,344,9,70,1313,36,1772,26312,1918,6199,4909,13898,53236,11,4,3,3,8151,8172,364,39,14,3,6091,6511,5016,377,413,24,7044,12874,10241,862,1737,81,4073,16994,10651,985,2984,263,2223,17106,11062,638,2985,649,949,16283,9236,375,1714,1385,405,13115,4771,116,574,2176,180,7817,1008,28,107,1678,71,2892,52360,3424,10531,6262,29187,101764
CED311,14,3,5,3,5083,5108,232,13,9,4,4119,4377,4042,203,195,18,5336,9794,6658,499,825,20,2836,10838,7327,593,1510,94,1873,11397,6494,429,1595,210,816,9544,3909,214,856,319,390,5688,1509,80,216,368,162,2335,243,15,36,192,30,516,30428,2049,5247,1228,20645,59597,19,3,5,3,4505,4535,515,27,15,5,3436,3998,5000,268,298,28,3992,9586,6959,519,943,73,1948,10442,7406,541,1422,246,893,10508,5870,299,1120,507,275,8071,3099,134,486,932,141,4792,903,29,134,1074,54,2194,126,6,17,617,27,793,29897,1826,4440,3485,15271,54919,33,6,10,6,9588,9643,747,40,24,9,7555,8375,9042,471,493,46,9328,19380,13617,1018,1768,93,4784,21280,14733,1134,2932,340,2766,21905,12364,728,2715,717,1091,17615,7008,348,1342,1251,531,10480,2412,109,350,1442,216,4529,369,21,53,809,57,1309,60325,3875,9687,4713,35916,114516
CED312,18,0,8,3,5649,5678,289,26,3,5,4634,4957,3852,228,219,4,5703,10006,6120,464,795,26,2737,10142,6044,500,1239,57,1240,9080,5458,374,1124,147,447,7550,3432,176,574,228,159,4569,1379,61,189,272,59,1960,313,9,32,171,21,546,26905,1838,4183,913,20649,54488,23,5,4,0,5228,5260,547,48,14,0,4410,5019,4834,427,370,24,4958,10613,6508,720,1221,76,2295,10820,6250,639,1718,219,850,9676,5106,368,1522,576,274,7846,2648,143,705,867,109,4472,970,42,235,1101,42,2390,173,6,36,732,24,971,27059,2398,5825,3595,18190,57067,41,5,12,3,10877,10938,836,74,17,5,9044,9976,8686,655,589,28,10661,20619,12628,1184,2016,102,5032,20962,12294,1139,2957,276,2090,18756,10564,742,2646,723,721,15396,6080,319,1279,1095,268,9041,2349,103,424,1373,101,4350,486,15,68,903,45,1517,53964,4236,10008,4508,38839,111555
