region_id,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1999_15_19_yrs,F_1500_1999_20_24_yrs,F_1500_1999_25_34_yrs,F_1500_1999_35_44_yrs,F_1500_1999_45_54_yrs,F_1500_1999_55_64_yrs,F_1500_1999_65_74_yrs,F_1500_1999_75_84_yrs,F_1500_1999_85ov,F_1500_1999_Tot,F_2000_more_15_19_yrs,F_2000_more_20_24_yrs,F_2000_more_25_34_yrs,F_2000_more_35_44_yrs,F_2000_more_45_54_yrs,F_2000_more_55_64_yrs,F_2000_more_65_74_yrs,F_2000_more_75_84_yrs,F_2000_more_85ov,F_2000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_199_15_19_yrs,P_1_199_20_24_yrs,P_1_199_25_34_yrs,P_1_199_35_44_yrs,P_1_199_45_54_yrs,P_1_199_55_64_yrs,P_1_199_65_74_yrs,P_1_199_75_84_yrs,P_1_199_85ov,P_1_199_Tot,P_200_299_15_19_yrs,P_200_299_20_24_yrs,P_200_299_25_34_yrs,P_200_299_35_44_yrs,P_200_299_45_54_yrs,P_200_299_55_64_yrs,P_200_299_65_74_yrs,P_200_299_75_84_yrs,P_200_299_85ov,P_200_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_599_15_19_yrs,P_400_599_20_24_yrs,P_400_599_25_34_yrs,P_400_599_35_44_yrs,P_400_599_45_54_yrs,P_400_599_55_64_yrs,P_400_599_65_74_yrs,P_400_599_75_84_yrs,P_400_599_85ov,P_400_599_Tot,P_600_799_15_19_yrs,P_600_799_20_24_yrs,P_600_799_25_34_yrs,P_600_799_35_44_yrs,P_600_799_45_54_yrs,P_600_799_55_64_yrs,P_600_799_65_74_yrs,P_600_799_75_84_yrs,P_600_799_85ov,P_600_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1999_15_19_yrs,P_1500_1999_20_24_yrs,P_1500_1999_25_34_yrs,P_1500_1999_35_44_yrs,P_1500_1999_45_54_yrs,P_1500_1999_55_64_yrs,P_1500_1999_65_74_yrs,P_1500_1999_75_84_yrs,P_1500_1999_85ov,P_1500_1999_Tot,P_2000_more_15_19_yrs,P_2000_more_20_24_yrs,P_2000_more_25_34_yrs,P_2000_more_35_44_yrs,P_2000_more_45_54_yrs,P_2000_more_55_64_yrs,P_2000_more_65_74_yrs,P_2000_more_75_84_yrs,P_2000_more_85ov,P_2000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
CED605,0,77,328,412,513,302,65,16,8,1721,0,12,144,228,321,203,27,6,0,941,0,5,113,253,288,143,24,7,3,836,4,9,33,68,115,83,21,14,3,350,296,132,266,335,380,468,314,220,103,2514,2955,2202,5034,6792,7686,7650,4822,2340,922,40403,2071,155,292,466,741,1025,216,78,26,5070,1880,398,641,841,800,1142,531,177,52,6462,502,548,920,1206,1616,3023,3181,1343,263,12602,424,489,893,1252,1561,2070,2385,1380,527,10981,452,868,1505,1975,2163,2072,1616,837,286,11774,140,863,1629,1923,2070,1597,663,211,81,9177,31,417,1215,1495,1721,1235,356,90,41,6601,10,214,917,1159,1407,969,207,54,14,4951,7,74,479,768,931,563,86,17,8,2933,3,31,364,799,998,501,97,21,6,2820,7,26,151,380,503,322,96,33,6,1524,657,318,551,725,835,990,694,444,176,5390,6184,4401,9557,12989,15346,15509,10128,4685,1486,80285
CED694,0,0,3,3,9,3,0,0,0,18,0,0,5,3,0,3,0,0,0,11,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,5,5,5,0,29,51,42,72,59,66,71,35,13,0,409,17,8,14,7,15,15,6,0,0,82,40,9,19,9,8,11,6,0,0,102,17,27,44,35,28,27,23,0,0,201,5,18,23,29,21,30,16,13,0,155,3,13,27,13,14,14,7,3,0,94,3,8,29,15,22,14,0,0,0,91,0,3,8,7,13,12,3,0,0,46,0,3,7,12,16,6,0,0,0,44,0,3,8,10,4,3,0,0,0,28,0,0,6,7,6,6,0,0,0,25,0,0,4,9,0,4,3,0,0,20,8,10,16,10,8,16,13,5,0,86,93,102,205,163,155,158,77,21,0,974
CED697,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,6,5,7,0,6,3,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,9,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,6,3,0,5,0,0,0,0,14,0,0,0,0,0,6,3,0,0,9,0,0,4,0,5,3,0,0,0,12,0,0,8,9,3,3,0,0,0,23,0,3,3,0,5,3,0,0,0,14,3,3,3,7,0,0,3,0,0,19,6,12,21,22,18,18,12,0,3,112
CED701,22,247,806,665,703,430,56,9,0,2938,3,65,514,536,510,256,25,3,0,1912,0,36,425,658,736,409,44,3,0,2311,5,10,123,266,280,129,16,0,3,832,621,462,893,952,751,509,247,118,52,4605,3860,4039,8652,8436,7135,4783,1770,642,205,39522,2360,461,626,596,470,480,177,41,7,5218,1932,1186,1897,1359,796,606,293,95,32,8196,967,1596,2638,2132,1488,1130,804,335,63,11153,336,510,1056,996,824,846,709,292,79,5648,488,684,1350,1222,1126,849,415,139,28,6301,370,933,1464,1447,1290,905,317,56,16,6798,161,689,1386,1268,1345,904,209,38,3,6003,58,559,1633,1460,1463,988,184,13,4,6362,24,230,1153,1241,1168,724,100,6,0,4646,10,173,1184,1686,1700,988,117,7,0,5865,15,70,655,1210,1271,685,89,9,3,4007,1408,1204,2586,2249,1783,1243,584,223,78,11358,8129,8295,17628,16866,14724,10348,3998,1254,313,81555
CED702,26,452,1354,982,882,485,85,16,6,4288,14,132,1004,815,606,350,49,7,3,2980,4,60,873,944,948,494,62,4,0,3389,5,20,275,441,485,253,41,9,0,1529,473,435,1008,869,688,494,218,130,59,4374,3122,3797,9295,8017,6825,4781,2018,790,233,38878,2071,454,772,596,493,485,213,60,21,5165,1494,335,562,455,253,274,221,75,12,3681,381,359,572,554,451,636,660,336,59,4008,342,376,620,573,523,662,778,386,88,4348,496,833,1134,950,800,744,628,211,52,5848,421,1303,1802,1419,1181,970,370,98,28,7592,232,1468,2366,1678,1475,1064,276,42,9,8610,106,1359,3044,2059,1711,1080,246,36,9,9650,37,534,2278,1865,1391,859,161,23,7,7155,17,248,2188,2419,2149,1231,173,14,0,8439,9,87,1069,1702,1821,1064,169,19,4,5944,1186,1255,2770,2163,1695,1202,546,289,94,11200,6792,8611,19177,16433,13943,10271,4441,1589,383,81640
CED794,0,5,12,9,9,3,0,0,0,38,0,3,9,4,4,8,0,0,0,28,0,0,11,5,6,3,0,0,0,25,0,3,8,0,0,6,0,0,0,17,3,7,19,12,22,28,10,3,0,104,25,71,167,83,136,200,85,6,0,773,10,20,39,20,26,62,3,0,0,180,0,4,12,17,14,25,10,3,0,85,0,6,26,24,33,61,55,6,0,211,3,4,10,13,16,50,60,3,0,159,7,15,37,18,27,54,38,3,0,199,3,28,53,14,30,37,10,3,0,178,3,17,34,15,20,28,13,0,0,130,0,14,35,18,20,24,3,0,0,114,0,6,18,8,9,11,3,0,0,55,0,4,25,20,16,9,0,0,0,74,0,3,16,18,13,15,3,0,0,68,9,18,62,44,46,65,24,3,0,271,35,139,367,229,270,441,222,21,0,1724
CED797,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,3,0,6,3,4,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,12,0,3,3,3,0,0,0,0,0,9,0,3,3,5,0,0,0,0,0,11,0,3,3,3,3,0,0,0,0,12,0,3,14,4,3,3,3,0,0,30,0,0,3,3,6,0,0,0,0,12,0,0,3,0,4,0,3,0,0,10,3,15,38,18,16,9,9,0,0,108
CED801,20,889,1880,1409,1578,1144,278,127,65,7390,4,276,1816,1415,1548,878,189,83,32,6241,0,73,1777,2191,2468,1290,170,79,27,8075,3,14,627,1554,1944,894,134,77,42,5289,348,226,472,451,414,359,281,355,429,3335,5681,5606,11600,12495,13277,10431,5945,3500,1776,70311,4274,713,825,859,725,826,312,125,49,8708,4003,1061,715,746,601,727,646,314,90,8903,766,944,748,798,734,989,1510,956,283,7728,548,921,784,783,850,1091,1567,1154,533,8231,640,1445,1410,1347,1380,1748,1797,1058,367,11192,437,1731,1928,1862,1849,1925,1357,658,225,11972,185,1523,2360,1898,1908,1842,1065,459,188,11428,61,1683,3768,2631,2681,2357,902,349,147,14579,10,618,3678,2732,2726,1839,601,195,83,12482,5,212,3815,4666,4965,2817,559,195,60,17294,6,49,1905,4785,6169,3520,592,183,81,17290,780,632,1163,1079,979,776,560,580,565,7114,11715,11532,23099,24186,25567,20457,11468,6226,2671,136921
CED802,35,1094,2666,1570,1283,963,264,101,47,8023,3,365,2652,1575,1310,769,151,61,27,6913,4,84,2626,2421,2110,1020,105,45,21,8436,4,21,868,1589,1476,695,95,32,21,4801,449,674,889,595,449,374,330,328,324,4412,5936,9476,17597,14273,11429,9495,5302,2970,1397,77875,4053,2308,1744,1057,705,924,327,100,29,11247,3796,1864,1097,1070,585,701,605,298,73,10089,987,1968,1207,964,772,1146,1397,930,222,9593,636,1598,1126,1017,912,1097,1452,1088,423,9349,870,2309,2498,1712,1232,1580,1622,893,336,13052,569,2271,2721,2016,1620,1718,1175,590,182,12862,188,2062,3374,2156,1611,1632,920,354,146,12443,96,2116,5378,3057,2243,1975,792,278,123,16058,14,820,5400,3238,2387,1603,473,151,62,14148,12,271,5775,5792,4502,2401,405,112,55,19325,12,77,2687,5229,4796,2717,405,103,44,16070,1016,1508,2054,1386,1035,794,624,543,463,9423,12249,19172,35061,28694,22400,18288,10197,5440,2158,153659
CED894,0,0,11,6,4,0,0,0,0,21,0,0,6,13,4,3,0,0,0,26,0,0,6,0,7,0,0,0,0,13,0,0,5,4,0,0,0,0,0,9,3,7,3,0,4,0,0,0,0,17,32,45,69,48,40,25,12,3,0,274,11,14,11,11,3,8,3,0,0,61,27,14,9,3,8,7,0,0,0,68,6,10,13,17,3,7,6,0,0,62,4,7,8,10,9,6,3,0,0,47,3,12,16,7,6,4,6,3,0,57,0,6,9,4,3,5,0,0,0,27,3,7,11,7,8,6,3,0,0,45,0,3,19,9,7,3,0,0,0,41,0,0,12,17,7,6,0,0,0,42,0,0,16,4,10,0,0,0,3,33,0,0,14,14,7,0,0,0,0,35,7,11,14,7,9,7,0,0,0,55,61,84,152,110,80,59,21,3,3,573
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,6,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,12,0,6,0,0,0,0,24
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
