CED_CODE_2016,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
CED505,1988,3537,8546,7113,7525,5197,1512,205,17,35641,2338,1042,1531,2040,1905,2671,4537,3663,2126,21851,153,279,893,525,519,512,428,399,369,4079,4487,4862,10970,9683,9948,8374,6475,4265,2507,61565,171,2384,11654,9352,9953,6378,1328,139,15,41377,2634,3609,3780,4263,4346,3743,2063,446,37,24913,130,193,614,461,297,336,121,15,0,2171,84,126,231,161,121,97,39,19,10,886,3015,6317,16281,14245,14716,10553,3549,615,57,69344,91,257,561,461,472,325,45,3,0,2207,647,514,365,323,241,164,92,9,0,2356,741,770,925,780,706,491,137,15,0,4561,3755,7089,17201,15029,15426,11040,3684,631,59,73903,4965,2288,2457,2564,2551,4108,7745,6240,3251,36164,328,561,1793,1155,1100,1008,843,658,520,7953,9050,9936,21453,18743,19069,16151,12270,7523,3824,118026
CED506,1932,3047,8808,8328,8233,5543,1142,146,20,37194,1998,1184,3464,2489,2112,2870,3529,1960,732,20335,413,564,1681,1283,1297,973,565,337,154,7273,4340,4803,13947,12103,11641,9389,5233,2440,908,64802,1158,4264,15126,13753,13574,8870,1621,206,26,58600,1892,1330,3702,4237,3781,2991,1131,212,31,19303,102,266,1260,896,898,796,214,27,0,4462,121,191,370,382,383,273,101,32,5,1864,3279,6057,20466,19260,18636,12929,3059,470,64,84223,363,606,905,821,804,502,45,6,0,4044,320,187,355,289,211,219,57,7,0,1644,680,787,1256,1112,1010,720,102,13,0,5685,3953,6846,21716,20375,19650,13651,3160,487,64,89906,4419,2086,4864,3764,3487,5062,7135,3816,1285,35919,916,1256,4396,3633,3413,2490,1271,673,291,18343,9290,10185,30981,27767,26557,21203,11573,4975,1639,144177
CED507,2419,2465,6061,7463,8059,5686,1099,117,18,33403,1695,634,2301,2086,1784,3543,5636,3270,1415,22364,275,228,573,617,644,690,583,447,252,4311,4389,3329,8938,10171,10487,9922,7312,3836,1692,60070,1029,2920,7603,8900,9731,6199,978,92,5,37457,2761,1490,3624,5095,4928,4306,1541,215,25,23992,160,169,661,617,693,722,200,33,3,3253,127,118,217,223,241,152,61,27,8,1168,4074,4697,12107,14830,15598,11380,2779,362,51,65875,282,412,621,590,608,464,33,0,0,3011,476,167,336,310,233,283,76,3,0,1882,757,577,954,905,843,747,102,3,0,4894,4831,5272,13060,15733,16444,12126,2886,365,52,70772,3754,1014,2932,2797,2720,5630,10624,6004,2304,37778,571,466,1205,1355,1444,1400,1175,776,391,8774,9156,6747,17195,19887,20602,19154,14687,7150,2742,117326
CED508,2311,3638,9093,8417,8156,5261,1051,81,19,38030,1701,699,2158,2284,1717,2857,4329,2917,1260,19922,179,291,815,631,582,513,425,392,382,4225,4195,4621,12069,11334,10455,8641,5806,3393,1663,62170,639,3188,12077,11347,10616,6289,950,49,12,45161,2645,2855,4356,4959,4491,3472,1318,135,16,24237,127,205,788,600,460,463,147,19,0,2809,76,156,281,240,224,116,43,22,0,1163,3487,6400,17503,17145,15791,10336,2465,220,32,73375,237,429,882,708,748,468,34,3,5,3521,692,330,411,375,260,221,49,3,0,2343,932,762,1289,1083,1007,690,89,7,6,5864,4415,7160,18798,18229,16796,11028,2551,228,41,79235,3648,1392,2916,2994,2622,4593,7788,5288,1954,33197,397,580,1712,1415,1301,1045,811,735,550,8541,8458,9126,23426,22638,20718,16661,11152,6250,2544,120976
CED509,2299,3123,6525,6912,7598,5236,1123,95,8,32927,1917,835,2311,2198,1882,2910,5015,3017,1150,21234,212,271,528,481,524,472,460,337,264,3540,4430,4229,9361,9596,10001,8623,6597,3449,1424,57700,803,3330,9083,9300,10230,6568,1110,51,9,40481,2666,2333,3313,4040,4081,3549,1425,175,18,21606,99,177,637,466,493,498,156,21,0,2551,84,136,270,240,230,159,52,7,0,1187,3649,5976,13305,14052,15035,10778,2744,258,24,65823,319,590,820,684,738,505,37,0,0,3696,646,290,354,313,239,221,58,5,0,2130,961,885,1171,997,976,727,101,8,0,5822,4614,6857,14474,15046,16012,11505,2841,263,24,71640,4269,1651,3758,3401,3054,4668,9320,5604,1888,37611,411,518,1176,1050,1155,1057,866,631,408,7275,9292,9028,19416,19500,20220,17223,13032,6501,2322,116535
CED510,2893,3629,5932,7515,9245,6501,1180,59,7,36955,1801,593,1397,1941,1696,2974,4572,2478,1070,18505,137,148,268,332,333,349,252,172,151,2149,4829,4364,7594,9786,11274,9820,6006,2715,1221,57618,711,3264,8028,9513,11957,7958,1068,37,8,42543,3560,3255,3099,4676,5233,4530,1599,132,9,26093,148,194,642,492,483,536,143,3,0,2636,75,128,197,208,200,151,34,13,4,1010,4494,6839,11963,14892,17872,13174,2832,188,20,72287,235,422,585,500,604,477,47,4,0,2874,892,360,289,342,271,231,58,3,0,2436,1119,785,870,842,874,705,104,6,0,5310,5616,7623,12832,15731,18748,13882,2941,196,20,77591,4067,1248,1979,2352,2232,4551,8591,4406,1713,31139,310,325,677,760,741,753,510,276,211,4563,9990,9196,15489,18840,21724,19177,12039,4880,1954,113296
CED511,2133,2416,5972,6880,7990,6135,1462,211,23,33225,1913,828,2601,1976,1956,3399,5212,3253,1348,22486,341,342,899,786,901,935,719,490,288,5703,4391,3588,9471,9640,10854,10469,7389,3959,1657,61413,1321,3526,8712,9027,10849,7784,1734,227,36,43209,2213,1287,3117,4109,4485,4175,1741,309,35,21476,103,195,715,537,731,858,277,50,4,3467,113,116,246,249,308,234,114,67,13,1446,3751,5116,12784,13925,16361,13046,3864,651,93,69597,345,425,589,514,549,424,25,3,0,2871,289,137,225,229,193,218,52,3,0,1345,633,559,813,743,739,639,80,3,0,4219,4382,5679,13604,14667,17109,13687,3941,655,93,73816,4076,1413,3525,2900,3137,5784,10023,6067,2244,39161,746,737,2052,1785,2049,2066,1491,925,452,12292,9200,7822,19182,19349,22291,21533,15458,7652,2787,125274
CED512,3237,4407,10096,9676,9698,5191,1014,87,5,43418,2375,1100,3672,2983,2177,3056,4582,2374,714,23026,340,397,948,871,810,628,512,362,287,5159,5951,5908,14715,13530,12684,8872,6111,2827,1011,71606,1104,4697,13738,12987,12919,6344,1046,89,8,52937,3396,2956,5038,5351,4932,3397,1273,166,11,26505,143,264,1036,721,668,548,130,14,3,3520,127,230,361,301,293,158,46,13,0,1526,4764,8144,20162,19361,18815,10444,2492,283,25,84487,535,715,994,874,906,534,39,4,0,4604,995,366,492,468,309,210,48,6,0,2896,1528,1077,1491,1335,1223,749,91,16,0,7507,6292,9227,21651,20694,20037,11188,2576,293,25,91992,5286,1721,4609,3802,3171,4701,8526,4627,1225,37661,672,823,1970,1871,1698,1304,999,677,439,10455,12247,11766,28235,26362,24907,17194,12101,5602,1691,140106
CED513,1732,4180,12426,8226,7075,4951,1112,84,13,39801,1509,953,2347,2069,1551,2724,4071,3039,1696,19956,226,535,1523,787,630,546,440,390,450,5524,3473,5662,16290,11079,9258,8220,5623,3518,2154,65277,358,3379,17579,11539,9907,6334,1083,77,7,50257,1956,3504,5782,4526,3757,3178,1314,158,20,24194,76,166,885,609,370,387,130,22,0,2640,68,180,376,206,179,111,59,13,6,1192,2464,7228,24633,16881,14214,10007,2575,259,34,78282,148,430,1016,794,703,501,43,4,0,3635,608,505,566,323,238,225,66,10,0,2542,755,935,1583,1119,936,728,111,13,0,6178,3220,8159,26217,17997,15152,10727,2687,275,29,84469,3173,1890,3468,2852,2508,4433,7586,5389,2618,33918,399,1023,3236,1765,1380,1201,906,703,637,11259,6792,11074,32922,22614,19045,16362,11175,6360,3289,129646
CED514,1775,3516,10235,7750,6865,4929,1134,108,11,36325,1869,865,2485,2231,1735,2828,5076,3848,1640,22578,139,255,865,607,452,460,442,414,347,3986,3789,4634,13579,10586,9051,8220,6650,4375,1998,62893,376,2871,14322,10453,8814,5643,1024,62,12,43576,2091,3180,5180,4496,4031,3389,1418,220,27,24025,96,139,751,526,321,374,119,25,0,2351,69,119,380,254,204,128,42,18,6,1222,2637,6314,20629,15725,13374,9532,2606,320,41,71179,142,452,1025,751,688,461,33,3,0,3555,558,436,525,373,261,228,58,7,0,2441,707,886,1547,1122,946,685,89,13,0,5992,3338,7201,22177,16846,14315,10220,2699,327,41,77170,3771,1630,3477,3091,2778,4548,8773,6813,2629,37517,316,522,1917,1271,1018,897,795,707,519,7960,7431,9361,27578,21203,18110,15664,12267,7856,3184,122647
CED515,1960,5055,12008,7700,6758,4886,1066,69,17,39520,1873,1712,3283,2424,1780,2979,4262,3294,2002,23603,250,582,1389,808,629,626,528,470,508,5790,4082,7355,16681,10937,9162,8488,5860,3830,2519,68919,517,3959,16796,11130,9320,6057,1053,59,5,48883,2275,4701,6343,4366,3455,2978,1329,148,18,25618,90,286,879,512,400,368,133,20,0,2687,85,212,465,221,206,101,47,5,5,1344,2960,9155,24477,16227,13377,9509,2561,231,37,78527,208,589,1275,913,769,552,52,5,0,4369,679,957,792,383,240,267,66,8,0,3397,895,1549,2066,1297,1012,814,121,12,0,7760,3853,10698,26540,17527,14384,10322,2683,239,36,86291,4237,3649,4934,3401,2795,4741,7604,5619,2990,39977,522,1224,3051,1840,1443,1302,996,818,714,11904,8617,15573,34530,22763,18626,16365,11282,6677,3741,138167
CED516,2316,3382,5678,6749,7781,5702,1212,99,11,32940,2278,845,1450,2111,1850,3272,5123,3668,2130,22719,121,136,314,282,328,308,291,386,449,2614,4717,4361,7447,9141,9955,9288,6626,4153,2585,58266,397,2525,7764,8637,9840,6788,1158,66,8,37186,2996,3383,3090,4054,4459,4034,1658,233,19,23923,110,188,416,394,348,440,155,16,0,2066,61,115,158,148,140,117,41,10,0,793,3558,6218,11433,13232,14790,11377,3015,321,31,63971,132,376,518,509,667,413,50,3,3,2673,856,464,299,367,259,228,78,16,0,2562,992,843,817,878,928,640,127,21,0,5241,4548,7054,12246,14103,15719,12020,3142,338,35,69211,4931,1857,2147,2589,2422,4961,9235,6370,3316,37829,248,279,693,623,705,669,565,602,635,5017,9723,9191,15091,17320,18847,17647,12941,7313,3979,112054
CED594,27,118,257,117,119,138,9,0,0,792,21,63,130,91,113,232,203,33,5,882,16,62,145,95,95,71,48,6,3,547,65,242,534,305,325,442,254,37,11,2220,10,123,410,223,192,169,18,0,0,1143,19,59,128,71,72,73,20,0,0,431,0,3,37,30,37,23,4,0,0,140,3,10,24,9,12,8,0,0,0,60,26,202,598,332,308,266,40,0,0,1773,19,44,103,61,69,50,0,0,0,352,8,15,15,16,15,19,3,0,0,88,26,56,119,80,84,74,7,0,0,444,57,256,714,407,393,339,48,3,0,2215,56,125,232,199,233,437,471,73,14,1845,43,121,358,300,339,198,117,17,3,1490,151,503,1306,910,957,977,633,98,23,5559
CED597,0,3,6,3,6,0,0,0,0,17,0,0,0,0,0,3,0,0,0,6,0,0,3,0,3,0,0,0,0,8,0,3,6,3,8,7,0,0,0,26,0,15,92,89,69,31,4,0,0,301,0,7,7,6,4,0,0,0,0,23,0,0,0,3,3,3,0,0,0,16,0,0,0,3,0,0,0,0,0,4,0,19,100,98,82,35,4,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,100,101,82,35,4,0,0,341,0,3,0,7,4,5,3,0,0,20,0,3,24,21,17,8,0,0,0,76,0,20,127,127,105,43,8,3,3,434
CED601,1638,2317,4098,4577,5295,3855,688,58,7,22540,1347,820,1522,1317,1377,2609,4442,2893,1451,17789,170,208,386,356,409,444,441,283,196,2892,3157,3345,6007,6248,7081,6914,5575,3239,1662,43224,508,2143,5101,5186,6349,4300,591,48,8,24233,1819,1845,2498,3031,3185,2780,921,138,15,16225,97,155,422,300,312,364,98,12,0,1767,68,92,124,133,127,134,46,11,4,738,2488,4231,8139,8645,9983,7578,1649,210,27,42959,236,422,434,344,391,289,14,0,0,2137,442,286,228,207,180,162,15,0,0,1523,677,707,664,554,574,446,28,0,0,3658,3169,4936,8801,9200,10557,8028,1683,216,32,46617,3042,1610,2250,1986,2266,4369,8212,5085,2227,31050,356,452,753,724,844,870,865,493,294,5640,6565,7000,11810,11905,13665,13259,10759,5790,2552,83310
CED602,1595,1789,3525,4026,5124,3672,598,88,13,20419,1207,645,1415,1344,1574,3032,4842,2943,1267,18263,136,124,286,277,354,449,453,338,160,2564,2931,2551,5220,5649,7044,7154,5890,3362,1440,41243,651,1997,4313,4604,5947,4058,579,54,17,22223,1716,1194,2185,2673,3089,2792,813,129,16,14617,91,135,367,297,393,436,98,8,0,1830,69,55,119,112,148,133,53,26,4,725,2531,3389,6981,7687,9574,7417,1541,228,38,39390,239,396,379,404,429,298,21,0,0,2160,314,133,202,142,178,168,28,8,0,1164,547,520,580,546,606,469,46,11,0,3322,3082,3910,7565,8233,10183,7883,1586,235,39,42712,2658,1003,1962,2035,2619,5185,9013,5433,2001,31915,264,277,571,559,750,893,856,570,251,4987,6003,5190,10095,10818,13553,13964,11456,6242,2295,79611
CED603,1532,2582,5221,5061,5309,3924,745,76,17,24467,1474,1008,1591,1223,1256,2531,4024,2716,1539,17363,163,218,419,361,359,404,356,283,202,2754,3172,3798,7231,6643,6932,6859,5120,3075,1747,44581,323,1898,6240,5916,6658,4400,633,41,12,26120,1778,2366,3276,3185,3088,2824,998,145,8,17666,92,182,449,360,313,322,77,4,3,1804,54,85,178,94,114,97,30,14,14,677,2253,4530,10137,9567,10168,7638,1737,196,35,46271,143,331,516,310,268,178,8,3,0,1758,507,371,353,161,155,169,33,8,0,1755,644,707,871,470,424,345,42,8,0,3516,2903,5234,11015,10036,10595,7983,1781,205,35,49783,3090,2020,2624,1929,2161,4397,7166,4800,2365,30553,288,434,874,726,784,833,688,503,302,5434,6280,7693,14520,12695,13537,13210,9635,5509,2701,85773
CED604,1603,1869,4564,5267,5870,4351,768,73,12,24378,1215,476,1161,1209,1310,3033,4947,2947,1356,17654,108,102,228,267,296,379,352,277,132,2143,2928,2457,5955,6743,7481,7764,6062,3297,1491,44180,430,1814,5496,6101,7083,4700,594,37,5,26261,1869,1505,2582,3522,3516,3271,1083,141,11,17501,101,130,491,360,358,414,102,14,0,1974,60,66,131,121,115,92,36,16,8,649,2461,3516,8700,10096,11073,8484,1818,218,26,46383,151,249,329,251,243,191,11,0,0,1425,402,141,155,147,130,142,26,5,0,1157,551,393,482,404,381,334,44,7,0,2585,3012,3901,9185,10496,11453,8818,1859,222,26,48971,2879,955,1817,1902,2195,5332,9198,5419,2171,31876,220,213,477,521,641,744,700,480,193,4197,6114,5076,11485,12917,14289,14888,11760,6124,2394,85049
CED605,1357,1638,3418,4172,5293,4153,872,94,16,21013,1351,568,1454,1335,1761,3606,5198,2510,910,18695,193,173,332,379,500,577,544,338,145,3188,2899,2382,5208,5886,7548,8342,6609,2947,1072,42892,564,1745,4108,4713,6170,4571,815,100,15,22810,1424,1173,2154,2853,3358,3248,1097,162,16,15492,104,107,375,302,422,541,149,20,0,2028,90,74,146,164,241,130,74,27,5,952,2183,3100,6793,8027,10195,8488,2138,312,40,41280,230,334,370,359,405,342,13,3,9,2060,270,121,153,151,181,211,35,8,0,1126,500,451,525,508,588,554,54,11,9,3190,2685,3552,7311,8533,10776,9051,2191,324,50,44468,2997,913,1942,2061,3070,6480,10354,4956,1536,34309,370,343,664,743,1002,1177,1136,648,242,6329,6051,4814,9920,11333,14851,16702,13678,5930,1823,85106
CED694,11,15,37,31,28,19,0,0,0,136,19,12,18,23,25,37,33,5,0,168,3,7,12,3,17,4,6,0,0,48,33,29,69,54,59,56,38,5,0,350,4,10,58,21,28,13,0,0,0,139,10,8,20,21,17,11,0,0,0,91,0,0,3,3,0,3,0,0,0,14,0,3,3,0,0,0,0,0,0,10,12,22,86,47,46,23,0,0,0,247,9,16,14,10,10,4,0,0,0,69,4,3,5,3,0,8,0,0,0,32,12,21,22,18,11,13,0,0,0,95,25,41,112,65,63,33,3,0,0,345,29,27,30,50,45,63,66,10,3,329,5,20,44,29,38,13,10,7,0,164,62,90,183,147,135,113,84,12,3,835
CED697,0,3,3,0,3,0,0,0,0,15,0,3,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,3,0,0,18,0,3,17,5,12,4,0,0,0,40,0,3,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,21,3,14,9,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,3,11,9,0,0,0,50,0,3,3,0,0,4,4,0,0,12,0,0,4,3,0,0,0,0,0,4,0,8,23,5,15,12,7,0,0,73
CED701,1134,1851,5227,4797,5027,3202,671,60,5,21985,1972,1488,2860,2128,1773,1746,1485,639,182,14266,507,551,1287,979,1027,772,341,108,38,5607,3614,3887,9372,7902,7827,5719,2492,813,229,41858,739,2454,7289,6663,7337,4864,960,72,7,30385,967,683,1816,1933,1718,1323,521,58,3,9024,58,130,484,416,437,386,74,9,0,2003,108,163,323,250,245,159,54,10,0,1302,1867,3433,9910,9265,9734,6730,1608,150,18,42719,425,612,929,703,599,249,41,3,0,3559,150,138,286,208,164,117,22,0,0,1081,578,755,1216,912,761,361,60,3,0,4646,2447,4183,11126,10173,10500,7095,1675,155,16,47362,4253,2889,5471,4082,3434,3161,3092,1260,295,27938,1106,1251,2953,2328,2415,1759,815,252,65,12943,7813,8324,19546,16580,16341,12018,5577,1660,380,88246
CED702,1546,2882,8372,6636,5584,3428,703,44,6,29191,1220,542,1932,1403,950,1406,1823,918,276,10478,251,432,1267,796,667,583,288,116,39,4447,3019,3861,11575,8829,7202,5417,2811,1081,321,44117,745,3936,13229,10609,9024,5420,985,59,9,44009,1720,1544,3067,2449,1791,1409,549,68,3,12599,89,243,824,515,406,351,89,10,0,2522,96,193,397,228,225,119,40,5,4,1306,2654,5916,17514,13798,11448,7298,1658,141,13,60432,172,308,483,383,332,210,28,0,0,1913,304,145,224,168,119,82,30,0,0,1076,476,456,711,542,452,289,57,0,0,2994,3131,6375,18222,14341,11898,7587,1714,139,17,63423,2658,938,2489,1922,1529,2366,3638,1759,473,17773,539,952,2678,1715,1446,1239,647,229,72,9514,6327,8265,23389,17984,14870,11192,6002,2125,560,90714
CED794,7,36,88,47,46,50,3,0,0,280,4,18,59,59,79,118,83,6,0,427,0,32,89,73,71,46,17,5,0,338,17,85,239,180,203,212,105,10,0,1043,15,55,107,70,81,61,12,0,0,399,0,10,26,10,23,23,0,0,0,103,0,0,24,13,6,6,0,0,0,52,0,4,9,3,0,3,0,0,0,18,18,75,169,97,111,89,11,0,0,574,0,7,9,14,12,8,0,0,0,56,0,0,8,5,7,0,0,0,0,24,0,5,21,18,16,16,0,0,0,76,23,78,182,117,129,108,14,0,0,647,8,39,89,122,158,236,210,27,0,889,3,68,189,148,175,97,54,9,0,745,32,183,457,396,461,438,278,38,0,2281
CED797,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,3,0,9,0,0,8,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,8,9,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,0,0,0,0,25,0,4,12,12,3,0,0,0,0,29,0,0,4,5,0,0,0,0,0,17,0,3,30,19,9,3,0,3,0,72
CED801,3709,5155,11803,10984,11492,7110,1479,148,25,51902,2488,1544,1968,1718,1786,4239,6638,3983,1855,26228,250,362,925,662,660,630,529,466,490,4976,6446,7059,14693,13367,13942,11987,8647,4597,2369,83106,1175,5405,17278,15493,16743,9752,1479,101,9,67424,4149,3931,4380,4968,4411,3721,1748,263,24,27608,221,319,1261,852,719,663,200,23,3,4266,192,284,338,257,256,152,62,21,15,1574,5741,9948,23258,21572,22125,14291,3488,407,52,100874,203,377,557,431,409,277,42,3,0,2295,1045,484,300,210,181,187,90,12,3,2520,1247,865,858,642,590,462,130,16,3,4817,6988,10810,24113,22216,22711,14751,3624,420,51,105691,5508,3048,3092,2631,2877,7290,11876,7044,2996,46356,481,795,1960,1419,1409,1267,1048,805,702,9881,12977,14652,29170,26258,27002,23306,16544,8268,3752,161925
CED802,3182,6140,15171,13243,9968,5427,1050,81,13,54267,2314,1850,2895,2258,1683,3800,5573,3037,1219,24642,238,503,970,707,527,525,382,268,268,4392,5732,8491,19042,16215,12182,9755,7004,3386,1495,83302,850,5470,21242,19223,15136,7142,1067,57,5,70196,3853,4948,6326,6229,4033,2999,1194,131,13,29723,194,346,1503,1018,560,481,137,14,7,4254,147,246,384,327,205,107,42,11,3,1477,5049,11017,29455,26791,19935,10726,2438,212,30,105655,177,420,730,581,367,265,33,4,0,2582,907,630,464,301,182,227,64,6,3,2792,1088,1049,1196,885,545,494,99,15,3,5374,6140,12066,30649,27682,20480,11216,2535,226,35,111027,4976,3721,4352,3121,2634,6308,9907,5472,2038,42537,485,983,2021,1526,1134,936,709,510,380,8685,11604,16768,37027,32323,24243,18464,13150,6212,2449,162247
CED894,7,22,28,23,11,18,0,0,0,115,10,7,11,8,10,10,8,4,3,66,3,8,3,9,5,7,0,0,0,32,20,42,44,40,26,34,9,4,3,209,3,21,38,28,18,15,0,0,0,126,9,19,7,9,7,10,3,0,0,62,0,3,7,6,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,6,10,39,57,41,28,26,3,0,0,202,3,3,11,4,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,8,8,6,15,11,5,3,0,0,0,44,15,45,71,50,34,32,0,0,0,248,15,21,21,28,21,22,19,4,3,153,9,9,12,30,18,21,3,0,0,107,35,79,108,107,68,78,24,8,3,506
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,4,0,4,3,0,0,0,0,11,0,0,0,3,0,3,5,0,0,14,0,0,0,0,0,0,0,0,0,4,3,4,0,5,4,4,6,0,0,30,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,3,3,3,3,0,0,18,0,0,0,3,3,5,9,0,0,22,4,4,0,0,0,0,0,0,0,4,3,10,0,5,9,11,13,0,0,46
