CED_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
CED601,286,73,99,115,117,119,111,28,1055,0,0,0,0,0,0,0,0,0,0,0,209,109,376,95,117,136,130,140,132,46,1491,389,115,115,18,15,13,14,20,9,15,719,68,98,189,26,31,25,34,25,33,15,546,3,5,43,19,13,43,28,5,8,5,175,0,0,3,0,0,0,0,0,0,0,4,71,103,233,45,43,68,61,32,45,24,721,0,0,0,0,0,0,0,0,0,0,3,456,217,345,71,63,78,75,57,51,38,1447,866,82,70,5,9,10,13,11,3,28,1092,139,82,88,8,3,14,10,15,3,10,368,10,9,37,17,9,15,21,3,11,3,141,0,0,0,0,0,0,0,0,0,0,3,151,89,128,27,10,30,33,14,13,12,519,0,0,0,0,0,0,0,0,0,0,7,1022,170,202,32,26,38,46,27,12,44,1613,1241,37,37,6,7,3,5,8,0,43,1377,195,31,15,9
CED602,99,25,32,29,42,53,23,23,375,0,0,0,0,0,0,0,0,0,0,0,144,67,170,37,49,33,58,63,30,40,704,288,83,64,14,11,7,8,8,4,22,505,30,52,75,19,27,13,7,16,8,3,245,3,0,3,0,3,4,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,7,37,57,83,17,33,13,7,16,12,3,274,3,0,0,0,0,0,0,0,0,3,3,326,136,147,38,46,22,20,22,15,24,784,765,66,76,16,3,10,0,9,3,36,987,107,29,62,7,11,9,3,5,0,0,246,9,3,3,3,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,110,37,62,6,11,9,4,5,5,4,264,0,0,0,0,0,0,0,0,0,0,4,882,101,132,25,15,17,3,17,6,46,1253,1189,43,31,0,3,0,3,3,0,30,1305,146,14,22,0
CED603,693,148,256,287,346,366,178,78,2680,0,0,0,0,0,0,0,0,0,3,9,415,275,842,208,293,345,396,424,204,113,3520,555,166,146,21,24,14,26,18,10,24,999,189,244,387,56,75,51,58,75,32,32,1188,3,15,38,16,16,28,27,19,34,8,198,0,0,7,0,0,3,0,0,0,3,17,192,254,429,70,87,82,83,95,67,39,1404,0,0,0,0,0,0,0,0,0,0,0,746,419,571,92,110,99,107,111,76,61,2399,1158,131,80,19,19,10,12,8,3,30,1467,325,112,150,23,17,7,13,7,9,12,677,24,20,38,16,17,24,19,20,14,9,196,3,0,0,0,0,0,0,0,0,0,3,353,131,194,38,36,32,27,28,18,24,875,0,0,0,0,0,0,0,0,0,3,3,1506,258,271,58,61,38,41,36,18,54,2344,1466,64,29,6,3,6,0,3,3,27,1600,437,36,25,8
CED604,199,34,41,49,59,50,24,25,624,0,0,0,0,0,0,0,0,0,3,3,234,139,286,58,74,73,76,74,38,47,1097,545,172,160,23,18,27,3,13,9,22,998,114,136,187,22,27,25,31,23,8,6,571,4,7,10,6,4,4,3,0,5,6,52,0,3,0,0,0,0,0,0,0,0,3,123,141,198,26,27,29,33,25,12,11,630,0,0,0,0,0,0,0,0,0,3,3,660,320,358,47,50,55,35,34,19,44,1628,1245,135,146,23,17,10,12,4,3,45,1637,209,75,77,9,9,5,6,3,3,10,399,5,8,10,3,3,0,3,3,3,0,47,0,0,0,0,0,0,0,0,0,0,3,213,84,84,15,16,7,6,6,8,9,452,0,0,0,0,0,0,0,0,0,4,6,1455,224,228,34,33,19,19,13,8,57,2097,1770,79,46,11,6,7,8,8,3,42,1977,270,26,23,8
CED605,50,15,16,22,25,23,11,14,205,0,0,0,0,0,0,0,0,0,0,0,118,42,90,28,38,40,41,41,15,30,482,314,112,67,11,14,13,5,8,0,22,557,45,37,60,6,8,6,7,11,0,7,181,5,3,0,0,3,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,44,40,58,9,7,6,7,17,0,10,198,0,0,0,0,0,0,0,0,0,0,0,364,151,126,14,24,18,16,24,5,24,763,943,123,72,4,7,5,9,4,4,63,1227,107,30,34,3,3,0,0,4,3,4,193,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,108,30,36,3,3,0,0,4,3,3,197,0,0,0,0,0,0,0,0,0,0,6,1050,149,104,7,14,5,8,6,6,71,1428,1686,55,54,0,3,5,4,0,0,54,1860,148,19,11,0
CED694,3,0,3,3,3,7,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,10,3,7,35,7,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,0,6,19,13,3,0,0,0,0,0,0,0,0,19,3,0,0,0
CED697,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
CED701,542,105,127,131,150,179,99,84,1660,0,0,0,0,0,0,0,0,0,116,113,363,213,792,188,216,215,229,264,152,246,2868,469,163,175,45,52,44,50,50,31,42,1118,183,192,482,67,79,58,49,46,22,46,1221,24,13,29,0,6,8,3,0,0,5,91,0,0,6,0,0,0,0,0,0,0,12,206,202,518,72,86,74,51,46,27,46,1326,3,0,0,0,0,0,0,0,0,76,83,679,370,689,117,136,111,104,98,57,161,2523,1027,150,121,28,35,28,29,45,16,71,1554,320,140,201,49,31,27,23,20,16,31,859,65,8,18,6,0,3,0,3,4,22,129,0,0,5,0,0,3,0,0,0,4,11,386,143,227,52,30,37,21,21,21,56,998,0,0,0,0,0,0,0,0,0,56,58,1415,293,346,85,67,68,52,70,36,183,2607,1156,82,77,27,19,21,24,16,10,54,1486,339,30,38,4
CED702,1692,365,415,546,573,672,361,190,5428,0,0,0,0,3,0,0,0,0,9,10,836,471,2287,610,687,747,707,815,426,278,7877,861,276,346,78,85,63,73,71,39,64,1958,597,482,1449,217,301,270,229,214,116,88,3957,43,34,141,20,26,42,35,24,22,10,390,15,4,11,0,0,0,0,3,0,0,42,654,515,1598,241,327,312,262,241,136,101,4392,0,0,0,0,0,0,0,0,0,3,13,1517,795,1944,317,416,375,337,313,177,166,6363,1515,172,241,44,52,39,25,23,13,65,2189,1010,263,500,76,99,80,66,55,33,49,2225,115,28,94,12,17,11,11,8,10,16,325,5,0,6,3,0,3,0,0,0,0,22,1127,295,600,90,116,96,78,62,46,70,2567,0,0,3,0,0,0,0,0,0,0,10,2647,470,840,134,168,133,105,92,54,133,4769,1558,68,87,21,13,16,22,12,10,55,1847,985,81,92,8
CED794,3,0,0,4,12,20,9,3,49,0,0,0,0,0,0,0,0,0,0,0,10,3,6,4,5,7,18,32,14,7,113,10,8,5,0,0,0,0,0,0,0,29,0,0,9,3,0,0,0,0,3,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,4,14,0,0,0,0,0,0,0,0,0,0,0,13,6,8,3,0,0,0,0,7,3,45,20,3,3,0,0,0,0,0,0,0,28,4,0,3,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,24,3,11,3,0,0,0,0,0,4,43,44,6,3,0,0,0,0,0,0,0,56,3,0,0,0
CED797,0,0,0,0,0,0,10,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED801,1473,304,386,444,514,599,308,120,5336,0,0,0,0,0,3,0,0,0,29,32,1653,760,1795,395,476,546,610,715,376,220,7555,1581,306,246,64,59,40,65,88,43,88,2572,1055,877,1260,203,243,211,233,237,112,72,4496,20,33,76,17,17,36,25,27,24,16,294,8,3,7,0,0,0,0,0,0,3,21,1088,914,1339,217,260,246,260,264,136,89,4816,0,0,0,0,0,0,0,0,0,22,25,2662,1220,1593,280,319,286,317,351,182,198,7409,3128,243,186,47,75,28,30,24,12,64,3843,1897,448,391,80,70,63,67,53,26,67,3161,87,43,50,12,10,19,20,16,11,20,285,7,0,3,0,0,0,0,0,0,0,12,1990,497,442,92,86,79,82,73,43,86,3466,8,0,0,0,0,0,0,0,0,12,17,5131,736,631,142,161,108,115,100,53,158,7328,3569,116,82,18,21,18,5,27,20,70,3943,2159,117,62,12
CED802,3325,595,668,730,903,915,539,204,10273,0,0,0,0,0,0,0,0,0,3,4,2162,1682,3769,739,835,855,1048,1043,607,277,13016,1715,408,378,108,82,79,95,66,33,76,3041,1657,2171,2097,343,276,272,295,265,130,102,7602,61,102,229,34,40,34,44,46,23,27,637,13,8,13,0,0,0,7,0,0,0,50,1730,2282,2343,376,310,305,341,310,155,121,8287,3,0,4,0,0,0,0,0,0,5,10,3448,2696,2719,481,393,383,442,378,189,208,11340,2514,236,251,90,60,38,28,20,10,68,3303,2359,734,618,96,94,52,64,41,23,57,4125,166,105,161,23,19,32,35,22,20,37,623,21,6,3,0,0,0,0,0,0,0,30,2547,843,783,121,117,77,94,69,42,101,4783,0,0,4,0,0,0,0,0,0,5,7,5062,1079,1032,209,171,114,125,86,54,172,8095,2487,80,47,17,11,12,9,13,0,43,2727,2227,186,122,7
CED894,3,4,0,0,3,3,5,0,18,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,3,0,3,4,5,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,15,7,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,4,24,8,0,3,0,0,0,0,0,0,0,7,4,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
