CED_CODE_2016,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_more_15_19_yrs,F_3000_more_20_24_yrs,F_3000_more_25_34_yrs,F_3000_more_35_44_yrs,F_3000_more_45_54_yrs,F_3000_more_55_64_yrs,F_3000_more_65_74_yrs,F_3000_more_75_84_yrs,F_3000_more_85ov,F_3000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot
CED221,162,326,588,702,925,1080,1612,1162,675,7220,128,462,839,973,1069,1132,1006,461,259,6321,66,509,899,957,1164,1013,513,227,109,5461,31,323,831,929,1127,925,374,127,63,4735,17,194,739,712,995,825,254,90,61,3877,3,47,485,536,621,454,138,26,13,2322,0,11,245,364,476,375,70,20,6,1572,0,4,100,221,289,204,48,19,10,890,0,4,83,200,250,175,44,20,4,787,3,6,38,95,123,105,64,34,19,481,531,299,596,689,791,951,932,705,541,6034,4020,3184,7264,8393,9955,10684,8507,4483,2343,58829,3011,347,577,634,736,1268,637,210,69,7491,2022,299,320,401,402,610,414,119,47,4639,727,721,877,882,1005,1717,1622,706,235,8488,332,459,766,938,1128,1880,3606,2109,687,11910,385,602,828,956,1396,1802,2917,1856,951,11698,339,872,1226,1351,1560,1876,1970,904,402,10501,204,1094,1602,1598,1955,1877,1221,489,190,10229,124,951,1921,1900,2305,2043,988,300,121,10662
CED222,99,394,603,738,800,789,1364,981,528,6281,66,479,896,1074,1061,792,785,379,201,5728,36,497,1157,1264,1190,839,428,176,106,5702,19,498,1320,1160,1271,737,307,106,60,5475,4,280,1484,1187,1152,753,207,75,31,5176,0,83,1026,875,762,459,116,16,8,3348,0,24,685,748,621,366,62,16,17,2529,3,3,276,492,428,257,43,12,5,1524,0,3,292,593,492,187,45,13,9,1634,0,8,60,242,194,77,32,16,13,641,348,308,698,726,695,614,683,629,632,5343,4554,4644,11317,12214,11343,9047,6744,3961,2218,66041,4576,1312,1679,1557,1405,1619,756,347,119,13369,2242,871,460,525,476,479,410,153,40,5650,835,1208,1124,1086,964,1302,1161,665,222,8555,319,797,861,1009,1006,1357,2400,1688,656,10094,276,827,987,1076,1193,1194,2164,1459,735,9911,181,996,1473,1481,1551,1302,1381,694,293,9361,112,1108,2162,2039,1982,1498,882,380,181,10339,61,1054,2789,2397,2485,1662,734,206,113,11499
CED223,66,358,427,602,641,733,1112,907,560,5411,46,340,669,795,835,846,887,411,271,5102,24,394,742,802,903,774,610,227,104,4583,23,397,968,981,1033,832,418,154,72,4872,11,250,1226,1005,1071,866,320,115,38,4902,3,91,996,842,857,629,181,46,29,3673,0,24,720,787,761,572,129,33,16,3031,0,3,319,504,512,366,78,28,3,1817,0,3,312,711,600,411,108,21,12,2176,3,3,66,340,362,197,78,41,3,1090,298,250,529,520,578,547,547,497,502,4269,4040,4158,8872,10296,10312,9343,6818,3863,2142,59838,4070,1023,1174,1121,962,1197,635,269,99,10549,2229,915,386,512,492,525,400,148,74,5676,757,1303,840,814,713,971,1045,605,225,7277,216,758,660,706,777,1021,1793,1415,531,7883,188,708,745,878,945,1106,1798,1336,790,8487,130,768,1121,1061,1164,1259,1576,765,389,8236,90,779,1349,1198,1328,1304,1184,501,183,7904,57,840,1916,1594,1661,1556,985,321,134,9054
CED224,86,444,426,362,499,445,685,591,468,4008,66,463,616,501,651,558,635,460,273,4220,23,405,723,533,682,589,613,310,171,4052,14,484,1025,635,830,650,525,263,166,4592,9,400,1480,731,949,801,490,204,127,5177,0,141,1218,660,743,631,342,133,84,3954,0,54,886,743,810,648,270,94,75,3573,3,16,440,567,637,508,186,75,42,2476,6,12,614,1051,1071,676,287,124,81,3915,3,20,180,993,1190,573,277,135,97,3471,321,364,691,560,624,546,551,509,669,4835,5190,5875,10329,9581,11002,8607,6595,4071,2877,64116,5877,2008,1570,1348,1375,1162,754,385,196,14672,2355,1339,397,458,472,438,356,208,119,6134,819,1839,808,535,662,710,642,477,219,6716,249,1110,695,555,615,632,923,889,467,6141,170,943,823,548,717,676,1065,888,635,6460,131,885,1149,744,903,867,1010,749,401,6837,48,801,1335,786,1006,909,1023,546,274,6734,39,906,2019,1043,1252,1066,1006,472,270,8064
CED225,106,433,572,826,859,755,1110,698,370,5733,104,534,909,1137,1149,853,649,305,121,5780,56,599,1037,1177,1277,794,404,143,73,5565,26,522,1176,1258,1365,850,279,77,36,5594,3,282,1214,1177,1305,838,183,51,21,5069,0,79,788,831,890,485,88,18,16,3187,3,20,395,687,687,366,62,8,6,2234,0,3,210,431,445,257,36,16,0,1400,0,4,159,503,452,251,61,9,7,1451,7,8,35,185,183,101,46,18,11,595,413,307,547,602,681,561,459,365,309,4239,5528,4805,9485,12190,12073,9122,5856,2765,1272,63100,5381,982,1231,1489,1347,1593,746,235,62,13058,2926,802,459,639,531,581,386,126,24,6476,1036,1228,928,1122,936,1117,1002,478,113,7945,389,782,725,944,931,1112,2161,1259,354,8652,381,840,841,1079,1178,1166,1792,1101,527,8918,321,1092,1290,1509,1521,1305,1229,585,198,9046,161,1233,1791,1786,1947,1414,892,323,126,9675,77,1144,2420,2360,2554,1756,720,184,64,11298
CED226,143,575,1301,1138,926,802,1134,680,301,6992,78,683,1916,1571,1305,771,542,200,100,7173,62,696,2227,1797,1362,783,321,122,33,7398,37,680,2570,1954,1518,830,198,60,26,7857,12,356,2433,1828,1390,771,138,39,21,6988,0,112,1414,1192,882,428,64,13,0,4110,0,31,859,944,659,282,30,12,0,2820,0,8,412,579,375,140,18,4,0,1539,0,12,396,653,365,165,16,6,5,1619,3,9,64,180,159,51,18,16,5,506,571,502,1492,1159,921,744,594,327,226,6535,6573,6988,22730,18720,13632,10077,5933,2655,1034,88340,6836,2106,4802,3107,2097,2652,1203,314,89,23204,2915,1194,1102,958,613,571,382,125,33,7884,1208,1825,2398,1926,1380,1639,1189,535,119,12218,412,1193,1888,1558,1336,1539,2415,1312,316,11970,370,1177,2067,1642,1332,1270,1865,1036,409,11163,264,1410,2991,2376,1910,1265,1068,404,139,11824,150,1524,4173,3126,2369,1441,702,250,67,13808,91,1453,5652,4192,2997,1835,528,122,47,16916
CED227,111,364,604,729,878,1056,1529,1367,770,7406,106,477,934,918,1115,987,830,484,353,6203,63,507,958,928,1129,949,491,263,123,5412,22,352,836,774,1007,872,301,134,60,4369,3,243,689,614,849,672,234,112,62,3473,0,80,427,436,485,388,114,27,17,1962,0,23,266,302,404,314,66,31,7,1413,0,11,90,176,224,193,35,16,3,740,0,4,56,144,202,142,40,20,9,628,5,7,46,72,103,106,49,24,19,434,522,357,703,654,869,1018,986,864,571,6540,4098,3561,7630,7672,9444,9756,7842,5171,2810,57973,3251,415,760,623,771,1161,528,263,97,7876,2103,347,346,377,417,565,369,175,105,4794,793,823,1053,981,1212,1588,1480,770,263,8961,316,504,913,967,1271,1868,3594,2380,968,12781,332,664,980,1144,1455,1903,2826,2138,1084,12530,303,950,1427,1342,1654,1730,1688,940,504,10532,150,1109,1905,1568,1967,1892,1061,562,220,10428,76,905,2038,1739,2131,2046,796,282,113,10121
CED228,81,466,691,694,743,808,1222,1214,716,6644,62,525,983,889,903,728,613,351,216,5273,41,561,1218,1040,1013,744,423,185,91,5312,14,525,1470,967,967,711,279,102,60,5102,8,389,1711,1024,928,672,210,69,26,5032,0,105,1266,738,753,441,92,26,12,3425,3,27,794,690,571,371,45,13,9,2522,0,11,372,473,428,249,41,15,3,1585,0,7,412,657,503,276,37,8,6,1908,7,15,105,376,317,114,31,18,9,983,466,456,1108,832,785,752,746,651,530,6330,4726,6090,13738,11550,10931,9598,7082,4914,2396,71030,4750,1917,2604,1733,1556,1726,901,452,155,15790,2130,1132,575,520,481,563,470,279,102,6250,888,1765,1456,1212,1360,1766,1636,1122,350,11557,294,1238,1260,1089,1145,1698,2892,2366,749,12723,224,1088,1267,1076,1225,1337,2037,1804,985,11044,140,1177,1871,1375,1435,1232,1189,633,323,9374,105,1187,2489,1802,1712,1349,816,400,141,9998,54,1113,3243,2036,1978,1486,648,226,108,10887
CED229,142,606,1052,1041,1065,1014,1418,744,387,7463,126,669,1576,1626,1378,978,772,271,149,7548,77,786,1801,1693,1548,921,472,146,59,7502,35,708,2075,1640,1581,961,257,80,32,7383,13,386,1866,1615,1506,909,215,61,27,6598,0,104,1197,1060,943,556,84,21,10,3980,0,13,716,800,701,370,75,12,4,2706,0,8,266,481,459,239,38,5,3,1506,0,7,222,491,394,201,43,15,3,1382,0,7,62,166,167,89,45,26,10,557,674,463,1087,1054,1021,857,798,434,261,6642,6600,6214,16468,16139,14383,10993,7338,3085,1327,82548,6280,1237,2281,2006,1660,2045,956,269,85,16821,3099,968,751,854,583,640,410,125,47,7476,1160,1354,1711,1495,1306,1467,1361,551,122,10527,447,976,1286,1389,1347,1590,2837,1483,415,11764,439,1063,1509,1402,1465,1489,2386,1189,536,11477,373,1363,2203,2158,1883,1551,1465,560,243,11803,214,1627,3032,2719,2396,1677,1032,343,118,13154,123,1529,4211,3292,3068,2073,739,207,68,15311
CED230,147,461,883,906,1001,1215,1881,1270,743,8516,111,654,1284,1255,1300,1164,1097,469,268,7611,61,624,1315,1126,1184,961,585,262,94,6221,15,484,1260,1059,1152,806,351,142,56,5327,10,229,1039,840,918,690,220,113,54,4112,3,70,645,512,583,389,108,20,7,2331,0,17,341,357,474,327,63,15,10,1615,0,3,129,221,250,179,44,12,3,852,0,4,90,207,251,163,60,19,4,802,8,14,45,72,126,93,52,26,13,442,504,389,736,780,904,1010,1093,791,556,6772,4817,4596,10734,10256,11101,11027,9428,4972,2450,69372,4207,638,1124,1009,1123,1640,706,250,76,10771,2295,528,510,525,562,720,462,162,71,5833,867,1047,1285,1252,1230,1857,1764,838,283,10425,389,666,1111,1144,1350,1922,4108,2393,704,13787,433,775,1217,1269,1517,2008,3129,2045,1009,13405,332,1176,1764,1684,1805,1830,2078,948,389,12013,185,1285,2245,1849,1947,1790,1250,587,191,11334,79,1095,2752,2244,2318,1845,890,318,111,11648
CED231,187,1198,1531,520,485,535,637,541,296,5926,200,1316,1905,658,493,431,444,220,122,5794,119,1069,2022,678,520,401,309,121,56,5289,81,1109,2899,830,565,497,322,84,41,6433,70,896,4093,1040,714,520,291,73,29,7724,20,375,3573,1078,631,416,203,36,17,6334,17,120,2653,1155,639,442,170,38,8,5247,12,68,1445,973,507,334,106,32,7,3476,22,54,1799,1584,879,543,160,29,14,5086,13,51,512,1023,790,483,164,37,13,3092,737,1862,3489,1521,1073,880,629,423,330,10945,7116,18804,32636,13580,9309,7504,4921,2713,1383,97962,6505,11119,5509,1493,981,851,484,223,97,27263,1820,2119,1060,452,383,378,242,131,48,6634,1163,3413,2417,1072,1042,1118,692,548,191,11659,505,2410,2511,972,924,1029,1190,953,458,10952,342,2246,2799,907,885,950,1108,841,425,10497,357,2419,3631,1108,829,732,755,367,173,10365,222,1953,3877,1241,923,757,579,226,80,9849,160,2058,5526,1603,1083,904,621,191,74,12217
CED232,66,482,758,404,422,534,696,546,379,4283,61,540,1071,600,485,471,487,244,125,4075,48,627,1372,582,532,451,443,176,79,4312,27,752,2191,811,686,617,391,141,80,5704,20,547,3019,1085,863,689,380,115,68,6783,7,215,2515,1106,677,535,255,70,46,5427,3,81,1919,1202,780,577,217,54,28,4873,3,31,1116,877,642,379,163,41,34,3284,5,32,1534,1633,1133,630,231,59,34,5288,3,12,374,1374,1117,587,282,88,50,3888,332,776,2506,1375,1003,885,669,453,430,8436,3058,6986,21498,13025,9900,8023,5621,2877,1829,72820,3060,2435,2471,1264,911,873,592,212,134,11948,1095,760,478,354,311,303,227,133,58,3717,432,1177,1085,637,658,708,614,416,212,5930,200,916,1069,660,655,851,959,843,395,6546,120,912,1330,662,737,941,1204,860,539,7309,115,1019,1833,911,786,812,882,426,206,6984,78,1058,2533,1038,869,788,773,308,144,7589,52,1301,4024,1557,1185,1055,755,263,127,10319
CED233,62,342,381,483,764,675,1065,1009,600,5376,44,335,572,631,944,749,910,519,274,4984,31,364,635,638,915,737,598,312,143,4373,10,356,854,729,1022,771,427,229,78,4466,8,262,1002,742,1022,772,356,128,42,4339,0,69,751,637,728,506,195,80,34,2992,3,29,495,580,681,441,139,65,23,2455,0,6,244,365,454,319,95,25,6,1524,0,7,263,601,551,330,107,49,16,1928,6,7,75,323,348,177,95,39,17,1088,253,206,404,411,520,519,553,581,569,4010,4369,4141,7575,8812,10679,9154,7543,5014,2473,59760,4911,1417,1424,1501,1434,1794,1031,502,144,14159,2294,985,350,525,562,656,532,270,93,6273,791,1291,693,733,841,1048,1309,992,308,8009,253,803,629,657,859,1010,2037,1926,643,8812,176,658,672,701,1064,1035,1675,1573,862,8419,127,751,970,901,1313,1201,1524,1020,416,8225,68,744,1195,984,1405,1256,1132,675,239,7694,36,735,1720,1258,1725,1411,988,487,160,8513
CED234,160,368,636,708,889,1041,1559,1262,711,7336,127,487,939,993,1155,1106,951,492,304,6552,82,507,981,969,1161,988,542,252,103,5592,30,357,857,899,1124,820,307,153,61,4609,6,191,766,734,893,706,223,94,57,3670,8,62,450,428,542,403,93,32,10,2032,0,26,242,308,416,287,66,26,17,1385,0,7,96,181,245,183,32,15,6,777,0,9,71,155,198,152,50,20,8,674,8,8,47,80,110,95,64,37,16,458,572,308,700,719,916,1005,1126,921,646,6902,4356,3478,7791,8261,9924,10189,8474,5184,2561,60215,3302,465,755,707,834,1340,662,271,88,8426,2325,326,347,386,428,594,419,167,55,5050,816,773,1005,1022,1128,1621,1613,853,259,9092,363,544,877,1031,1338,1911,3843,2504,724,13139,424,650,942,1102,1422,1828,2907,2101,1038,12414,358,889,1354,1418,1705,1844,1895,966,448,10884,190,1118,1776,1604,1897,1882,1147,567,211,10388,86,911,2029,1846,2221,1929,810,332,115,10291
CED235,93,491,830,814,945,891,1162,916,431,6564,74,570,1169,1129,1145,888,553,263,100,5889,63,591,1405,1148,1235,846,378,121,43,5827,26,510,1583,1165,1200,740,224,62,29,5537,9,326,1464,1047,1095,692,130,36,11,4810,3,85,908,758,658,378,65,10,5,2873,0,27,548,530,479,240,39,7,3,1876,0,3,194,344,289,150,25,4,0,1009,0,7,162,319,257,139,19,0,4,910,4,5,45,102,111,52,25,11,4,364,423,368,874,671,666,675,621,502,334,5125,5044,5868,13298,11599,11435,9734,6657,3824,1466,68931,4887,1779,2558,1712,1612,2011,1009,357,153,16073,2638,1087,653,583,525,605,386,166,40,6694,976,1569,1699,1545,1405,1587,1606,1020,222,11625,311,1096,1275,1152,1341,1821,3357,2179,531,13070,293,1022,1440,1255,1437,1335,1898,1390,633,10713,213,1259,1937,1710,1705,1431,1074,499,152,9981,149,1250,2785,2124,2009,1622,779,280,78,11075,70,1112,3529,2488,2431,1734,583,139,58,12159
