CED_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
CED501,14,0,3,0,5373,5385,251,32,4,0,5550,5840,4941,278,220,14,7298,12749,7024,519,745,18,3276,11589,6967,598,1426,65,1918,10976,5181,414,1263,156,749,7760,3898,240,732,269,237,5381,1985,65,291,380,70,2793,442,19,47,281,19,811,30708,2160,4734,1194,24494,63286,10,0,3,3,5109,5122,443,38,9,10,5044,5546,6125,487,339,36,6072,13048,7161,716,1031,68,2583,11564,6706,730,1838,189,1411,10877,4905,429,1673,509,441,7963,3396,204,966,934,139,5634,1456,44,347,1261,48,3165,237,9,56,908,16,1232,30450,2654,6267,3919,20859,64147,24,0,3,3,10478,10509,693,68,11,14,10601,11385,11064,760,557,49,13367,25801,14181,1241,1781,94,5867,23156,13678,1325,3268,253,3329,21851,10093,838,2940,666,1187,15721,7301,443,1702,1200,373,11015,3442,109,640,1647,120,5955,685,22,101,1191,41,2037,61152,4811,11000,5109,45356,127434
CED502,26,0,0,5,5565,5597,304,11,7,4,5686,6013,6007,252,197,9,7571,14043,8411,455,626,27,3078,12600,7024,543,1180,56,1851,10658,5692,366,1178,163,720,8122,4076,213,698,232,227,5444,1810,57,215,293,68,2443,406,11,48,241,27,727,33750,1901,4152,1031,24807,65635,27,0,0,0,5277,5306,584,44,12,3,4983,5624,7504,370,288,34,5862,14055,8069,598,917,86,2584,12258,6823,646,1655,253,1282,10661,5594,402,1695,542,509,8740,3315,204,1022,1008,135,5687,1229,47,313,1249,50,2890,212,4,47,827,21,1112,33352,2325,5940,4008,20710,66334,54,3,0,5,10844,10904,886,52,20,8,10669,11633,13515,620,485,46,13430,28094,16482,1055,1545,114,5668,24861,13839,1193,2835,311,3135,21317,11291,768,2873,707,1231,16860,7389,418,1719,1239,367,11129,3042,103,532,1540,114,5331,611,14,91,1070,52,1842,67107,4229,10087,5034,45514,131971
CED503,5,0,0,0,4479,4486,166,13,7,0,3875,4060,3085,195,128,6,4863,8279,4985,412,523,27,2615,8554,6124,567,1275,61,1747,9770,5994,410,1422,172,795,8795,5994,300,1150,375,313,8136,3292,98,391,466,126,4360,760,24,61,394,32,1267,30400,2012,4953,1497,18835,57704,8,5,3,0,4380,4390,330,23,4,3,3624,3992,4010,358,265,19,4052,8697,5561,541,821,56,2066,9041,6193,657,1617,189,1324,9988,6265,450,1828,488,528,9553,5496,218,1193,1134,163,8197,2396,68,406,1679,68,4612,371,6,89,1226,22,1717,30634,2328,6217,4790,16223,60192,12,4,3,4,8860,8882,502,36,10,4,7503,8051,7097,552,395,26,8916,16981,10548,951,1341,86,4675,17601,12316,1227,2893,247,3071,19755,12262,864,3245,658,1327,18346,11491,518,2344,1506,478,16328,5684,163,794,2144,190,8972,1136,32,149,1614,53,2976,61040,4337,11173,6288,35060,117896
CED504,15,0,3,0,5349,5366,185,10,5,0,4878,5080,4175,176,165,7,6036,10565,7046,373,533,20,2676,10648,6906,454,1035,74,1565,10036,5578,337,999,151,622,7683,3891,198,599,243,182,5118,1654,56,184,277,46,2219,402,9,26,220,19,679,29852,1614,3548,1001,21376,57396,12,0,3,0,4907,4923,400,26,13,0,4199,4640,5560,312,277,17,4635,10800,7282,508,862,65,2046,10760,6723,547,1547,212,1192,10217,5134,351,1561,527,491,8064,3224,197,956,916,157,5448,1228,42,318,1149,46,2779,174,4,74,905,19,1177,29740,1990,5604,3798,17677,58814,22,3,7,0,10253,10291,590,36,19,0,9078,9722,9736,491,449,26,10667,21368,14327,881,1392,84,4723,21411,13627,1000,2584,287,2753,20253,10713,686,2559,682,1113,15747,7114,401,1555,1166,335,10569,2880,98,502,1432,93,4999,574,18,102,1125,34,1850,59587,3606,9160,4799,39047,116205
CED505,9,0,3,0,4549,4562,93,3,4,3,4965,5069,2906,73,119,6,7382,10488,5961,200,364,19,2519,9062,6432,330,849,46,1467,9128,5326,271,1116,73,995,7782,4156,188,780,170,498,5797,2380,71,303,330,184,3263,777,25,71,381,66,1316,28038,1155,3608,1021,22630,56458,12,0,0,0,4467,4487,154,5,4,9,4689,4862,3909,155,198,12,6694,10970,6597,283,641,51,2115,9683,6729,409,1300,149,1358,9948,5173,318,1661,364,864,8374,3782,178,1274,812,426,6475,1795,67,516,1597,287,4265,380,12,160,1795,160,2507,28537,1426,5758,4786,21055,61565,26,0,3,0,9020,9050,251,11,12,12,9657,9936,6817,227,318,20,14075,21453,12561,485,997,66,4633,18743,13161,742,2147,197,2832,19069,10497,589,2775,435,1854,16151,7940,372,2056,980,925,12270,4172,135,819,1925,471,7523,1152,30,235,2173,224,3824,56578,2585,9362,5805,43691,118026
CED506,37,4,0,0,4908,4953,274,34,11,9,5065,5385,5546,339,265,14,10866,17030,8534,677,919,28,5506,15662,8506,818,1779,107,3707,14915,6849,660,2107,241,1955,11812,3906,345,1133,336,619,6339,1607,74,317,337,208,2537,369,21,47,258,44,735,35629,2972,6574,1326,32875,79372,59,9,3,0,4272,4340,370,34,7,5,4380,4803,5426,345,249,40,7890,13947,6792,519,729,97,3970,12103,6410,680,1580,245,2721,11641,5424,467,1706,616,1164,9389,3130,220,703,880,304,5233,1113,47,181,1000,97,2440,165,8,43,662,36,908,28891,2327,5202,3545,24841,64802,97,14,3,0,9181,9290,641,66,22,14,9443,10185,10971,690,515,54,18755,30981,15330,1196,1647,125,9473,27767,14913,1495,3363,350,6431,26557,12278,1127,3814,863,3121,21203,7034,561,1835,1212,921,11573,2719,119,497,1335,304,4975,532,28,88,919,75,1639,64524,5299,11774,4874,57715,144177
CED507,3,0,4,0,4761,4764,138,6,0,0,3273,3421,2816,190,117,15,5124,8262,5844,413,562,11,2884,9711,6357,559,1255,80,1873,10122,6318,371,1478,174,886,9237,5565,237,994,299,279,7376,2505,57,278,364,120,3317,663,12,31,320,23,1053,30209,1842,4729,1264,19217,57249,11,4,0,0,4374,4389,271,31,3,3,3016,3329,4020,293,220,23,4379,8938,6239,568,806,48,2509,10171,6473,645,1688,170,1500,10487,6451,414,1936,478,644,9922,4788,198,1112,992,229,7312,1784,48,340,1582,88,3836,309,10,75,1260,38,1692,30349,2214,6189,4548,16771,60070,22,4,4,0,9130,9156,410,38,8,3,6292,6747,6836,482,337,33,9505,17195,12085,976,1368,60,5394,19887,12832,1204,2943,249,3373,20602,12768,785,3420,654,1530,19154,10351,433,2105,1289,504,14687,4287,103,612,1940,202,7150,977,21,115,1580,58,2742,60556,4051,10911,5810,35987,117326
CED508,8,0,0,0,4257,4266,111,5,3,4,4384,4507,3766,168,135,15,7281,11362,6966,353,606,14,3362,11301,6387,493,1147,61,2180,10264,5073,363,1371,138,1076,8023,3697,197,863,237,354,5344,2057,61,290,330,120,2855,465,13,57,294,48,881,28521,1655,4473,1095,23062,58802,12,0,3,0,4176,4195,222,15,11,0,4378,4621,5176,270,235,19,6371,12069,7080,519,790,55,2884,11334,6271,567,1678,165,1768,10455,5023,363,1922,473,854,8641,3256,195,1174,911,276,5806,1383,67,453,1410,88,3393,246,8,97,1260,40,1663,28670,2003,6360,4305,20833,62170,18,3,5,0,8437,8458,328,19,17,7,8753,9126,8936,437,373,30,13652,23426,14042,872,1394,77,6253,22638,12653,1056,2825,228,3954,20718,10099,732,3286,611,1931,16661,6955,389,2035,1145,628,11152,3437,120,739,1741,208,6250,709,24,158,1556,88,2544,57194,3654,10833,5401,43894,120976
CED509,15,8,4,0,4835,4865,241,7,0,0,4552,4802,3815,176,139,6,5913,10053,5891,414,551,37,3014,9907,6271,549,1236,68,2097,10220,5631,467,1366,148,989,8602,4697,240,833,269,398,6439,2204,80,297,368,100,3052,555,10,40,263,35,901,29322,1958,4460,1161,21930,58832,24,4,0,0,4401,4430,411,32,9,0,3773,4229,4594,259,231,21,4260,9361,5890,504,762,70,2362,9596,6193,587,1625,194,1392,10001,5486,380,1630,499,631,8623,4058,215,1089,1007,228,6597,1625,60,372,1320,62,3449,242,14,93,1047,31,1424,28525,2065,5827,4160,17129,57700,44,10,7,3,9233,9292,653,38,15,0,8325,9028,8410,439,372,29,10168,19416,11785,917,1321,106,5376,19500,12466,1144,2859,265,3488,20220,11120,850,2994,642,1616,17223,8754,457,1928,1269,624,13032,3829,140,671,1686,167,6501,796,31,129,1308,65,2322,57843,4017,10286,5320,39064,116535
CED510,3,4,3,3,5154,5161,71,3,4,0,4752,4834,2427,135,104,7,5222,7895,6312,260,439,20,2013,9054,7939,393,922,55,1140,10446,7457,295,975,131,497,9353,5029,136,542,197,140,6040,1713,43,129,254,33,2172,474,15,26,201,6,727,31420,1277,3154,868,18959,55682,12,0,0,0,4815,4829,157,12,0,0,4193,4364,3365,161,158,8,3895,7594,7127,399,663,43,1558,9786,8247,532,1400,144,950,11274,7184,294,1535,414,393,9820,4097,141,857,775,127,6006,1274,46,268,1068,57,2715,244,6,67,886,26,1221,31709,1602,4962,3339,16011,57618,21,4,0,3,9965,9990,226,19,8,3,8949,9196,5795,295,268,18,9118,15489,13444,660,1107,65,3566,18840,16187,925,2328,198,2095,21724,14637,594,2513,542,890,19177,9127,275,1404,971,269,12039,2985,91,399,1326,85,4880,713,22,93,1087,31,1954,63126,2880,8116,4210,34966,113296
CED511,30,0,3,3,4776,4813,221,11,3,3,4001,4237,3304,202,109,10,6091,9707,5541,456,457,33,3228,9712,6519,658,1352,84,2823,11439,6984,568,1829,202,1480,11065,5492,377,1212,408,574,8067,2559,121,359,467,181,3696,640,27,61,357,54,1134,31284,2423,5391,1567,23206,63866,28,0,0,3,4362,4391,336,26,9,4,3216,3588,4178,267,203,38,4783,9471,5764,515,643,77,2641,9640,6548,625,1610,226,1851,10854,6728,504,1815,580,837,10469,4634,244,1101,1153,256,7389,1759,62,365,1692,82,3959,312,5,63,1245,27,1657,30285,2246,5808,5015,18053,61413,53,0,3,6,9135,9200,559,36,15,8,7211,7822,7479,469,309,45,10877,19182,11303,970,1100,108,5865,19349,13068,1284,2955,306,4668,22291,13715,1073,3638,788,2322,21533,10129,626,2317,1562,832,15458,4322,181,726,2160,262,7652,952,35,126,1599,82,2787,61566,4668,11198,6583,41257,125274
CED512,14,0,3,3,6275,6300,231,12,6,5,5606,5862,5526,284,188,13,7500,13513,8380,568,704,25,3153,12831,8348,633,1308,70,1868,12229,5834,401,1261,129,700,8321,4530,236,755,235,237,5992,2082,56,257,290,87,2777,382,11,31,228,24,682,35331,2193,4516,1009,25449,68505,20,3,0,0,5927,5951,595,34,13,4,5268,5908,7174,481,387,29,6648,14715,8693,842,1112,93,2792,13530,8045,801,2107,230,1495,12684,5690,478,1735,495,476,8872,3934,201,1006,835,127,6111,1432,29,271,1050,43,2827,193,6,43,743,17,1011,35773,2872,6681,3486,22795,71606,33,4,3,6,12201,12247,824,39,17,12,10875,11766,12700,762,576,48,14143,28235,17076,1404,1811,124,5945,26362,16394,1434,3412,302,3364,24907,11522,877,2997,619,1178,17194,8466,431,1763,1076,367,12101,3518,90,526,1342,128,5602,574,22,75,974,44,1691,71104,5063,11193,4498,48250,140106
CED513,4,3,0,0,3312,3321,167,9,7,5,5227,5408,4667,213,243,16,11494,16629,6278,389,667,21,4187,11538,5445,481,1205,61,2600,9788,4838,374,1393,114,1420,8147,3510,214,926,223,683,5554,1841,74,319,342,269,2850,607,19,79,365,68,1137,27355,1774,4835,1145,29256,64363,17,3,6,3,3447,3473,370,18,7,8,5263,5662,5796,282,366,14,9835,16290,6341,401,965,65,3309,11079,5282,451,1523,141,1867,9258,4665,368,1698,447,1032,8220,2934,206,1179,906,393,5623,1370,57,474,1479,141,3518,289,12,108,1672,75,2154,27062,1810,6322,4724,25360,65277,24,9,7,3,6756,6792,532,29,16,12,10488,11074,10461,497,613,30,21328,32922,12617,793,1627,81,7499,22614,10721,928,2721,200,4465,19045,9504,742,3099,565,2452,16362,6446,422,2107,1127,1079,11175,3216,132,792,1819,408,6360,903,30,184,2040,137,3289,54422,3576,11157,5868,54617,129646
CED514,9,0,4,3,3625,3640,218,9,0,5,4496,4725,4981,190,190,4,8630,13993,6427,376,603,22,3190,10616,5507,423,1061,50,2008,9058,4726,345,1253,102,1016,7444,4012,193,825,218,366,5615,2576,94,296,379,132,3479,730,22,55,339,41,1186,29180,1649,4293,1123,23502,59757,19,4,0,4,3762,3789,546,32,7,0,4050,4634,6009,315,309,27,6927,13579,6479,435,851,78,2748,10586,5244,472,1568,199,1580,9051,4636,404,1821,520,838,8220,3693,222,1335,1038,361,6650,1867,61,559,1734,146,4375,335,14,129,1473,45,1998,28836,1949,6577,5072,20468,62893,32,4,4,4,7389,7431,766,41,9,5,8542,9361,10986,505,497,31,15555,27578,12903,802,1459,100,5937,21203,10752,891,2626,247,3588,18110,9358,754,3076,626,1851,15664,7701,414,2166,1255,731,12267,4445,153,858,2111,283,7856,1065,37,185,1817,84,3184,58016,3601,10868,6196,43965,122647
CED515,23,0,0,9,4507,4536,295,8,9,0,7908,8225,6090,209,265,17,11265,17844,7113,432,609,26,3641,11821,5410,497,1176,66,2310,9465,4656,368,1423,135,1294,7874,3355,254,1027,236,558,5426,1873,79,339,347,204,2839,643,17,56,435,65,1220,29465,1870,4902,1259,31758,69252,28,0,4,0,4049,4082,674,22,15,5,6626,7355,7254,331,355,27,8718,16681,6677,495,843,76,2842,10937,5172,499,1632,181,1680,9162,4527,433,2012,539,967,8488,2922,224,1334,978,397,5860,1369,84,552,1646,184,3830,368,20,163,1887,86,2519,28997,2110,6908,5347,25554,68919,51,0,6,10,8549,8617,971,35,27,7,14540,15573,13348,542,618,38,19981,34530,13797,927,1456,106,6485,22763,10587,998,2805,243,3990,18626,9182,804,3438,675,2265,16365,6278,474,2361,1217,956,11282,3239,163,885,1994,394,6677,1010,33,224,2327,144,3741,58464,3973,11810,6607,57306,138167
CED516,4,0,3,4,5001,5013,58,3,3,6,4757,4828,2438,58,62,9,5072,7642,5971,197,343,5,1660,8175,6784,316,707,42,1048,8889,6492,223,855,98,688,8356,5104,168,574,219,250,6315,2482,59,208,336,73,3163,870,16,42,431,35,1394,30204,1043,2804,1150,18586,53781,17,0,0,0,4699,4717,144,3,3,3,4202,4361,3299,131,145,10,3857,7447,6735,352,579,46,1426,9141,7204,390,1224,135,1008,9955,6661,298,1365,385,582,9288,4335,155,996,879,262,6626,1979,55,402,1593,115,4153,476,9,115,1905,82,2585,30850,1408,4832,4949,16221,58266,20,3,0,4,9698,9723,204,7,5,7,8963,9191,5739,190,209,14,8933,15091,12708,550,922,53,3082,17320,13985,708,1926,171,2057,18847,13151,522,2217,480,1266,17647,9443,320,1572,1094,516,12941,4457,117,616,1933,187,7313,1341,28,161,2334,117,3979,61055,2454,7635,6099,34812,112054
CED594,0,0,0,0,80,84,5,0,0,0,254,254,84,35,17,4,636,773,128,56,61,0,357,606,117,80,152,11,279,638,214,41,164,15,101,540,201,45,94,11,25,375,30,3,9,4,3,58,3,0,0,3,3,12,782,268,499,43,1740,3336,0,0,0,0,65,65,10,0,0,0,235,242,98,15,10,0,419,534,75,25,25,8,174,305,107,30,70,8,112,325,257,29,94,23,37,442,164,4,61,15,3,254,23,0,3,7,0,37,0,0,0,12,0,11,732,109,263,71,1058,2220,0,0,0,0,153,151,10,3,0,0,486,503,180,47,23,4,1052,1306,199,81,85,8,538,910,224,112,220,13,391,957,476,75,255,35,137,977,368,48,161,29,27,633,60,3,12,11,5,98,4,0,0,11,4,23,1514,375,760,112,2794,5559
CED597,0,0,0,0,0,0,3,0,0,0,14,17,42,3,0,0,74,124,61,3,4,0,49,120,60,4,8,0,22,94,29,0,6,0,3,43,3,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,199,10,29,0,169,408,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,3,3,0,0,6,0,0,8,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,14,26,0,0,0,0,0,0,3,0,0,0,18,20,41,3,0,0,81,127,62,3,3,0,49,127,62,4,16,0,21,105,34,0,6,0,3,43,3,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,206,12,34,0,182,434
CED601,4,3,0,3,3401,3410,149,6,0,0,3498,3654,1820,101,99,3,3776,5803,3099,232,368,14,1945,5657,3771,377,896,59,1492,6586,4088,299,1066,138,760,6353,3648,190,732,281,335,5182,1762,67,198,415,106,2555,478,17,45,318,35,891,18828,1284,3392,1236,15345,40085,12,3,0,3,3141,3157,225,22,0,6,3092,3345,2325,185,151,24,3320,6007,3418,340,598,52,1840,6248,3987,443,1276,177,1194,7081,4140,317,1472,404,578,6914,3208,172,1022,917,250,5575,1261,51,321,1485,115,3239,267,7,62,1269,59,1662,18839,1541,4916,4348,13584,43224,14,3,3,4,6538,6565,372,26,0,5,6589,7000,4145,288,247,30,7097,11810,6519,571,969,67,3784,11905,7758,818,2171,236,2685,13665,8227,618,2538,544,1337,13259,6857,365,1754,1197,592,10759,3027,114,520,1905,218,5790,747,23,109,1585,92,2552,37672,2820,8308,5581,28932,83310
CED602,7,3,3,4,3056,3072,88,15,0,0,2533,2636,1569,117,85,6,3095,4872,2602,272,396,14,1892,5173,3588,396,970,56,1493,6507,4367,358,1187,139,766,6814,3996,199,714,315,346,5567,2009,64,237,457,111,2877,464,19,36,284,49,854,18688,1432,3633,1278,13341,38368,7,3,0,4,2917,2931,188,27,6,4,2334,2551,1984,205,128,26,2882,5220,2984,360,627,57,1622,5649,3914,496,1271,185,1177,7044,4442,341,1380,467,527,7154,3612,154,854,1085,181,5890,1410,41,257,1567,82,3362,227,13,62,1103,37,1440,18764,1641,4581,4496,11764,41243,17,6,4,4,5974,6003,271,37,10,3,4863,5190,3545,325,212,33,5982,10095,5581,634,1015,75,3511,10818,7505,890,2244,241,2677,13553,8809,701,2558,603,1296,13964,7607,345,1567,1402,526,11456,3418,106,494,2032,194,6242,694,33,105,1385,82,2295,37447,3072,8212,5775,25110,79611
CED603,0,0,3,0,3101,3109,113,9,7,3,3761,3891,1958,91,118,4,5117,7288,3063,249,386,14,2343,6048,3539,354,897,48,1768,6605,3674,312,1100,130,1144,6357,2984,181,750,205,401,4517,1625,47,244,385,124,2432,509,17,48,344,41,955,17466,1254,3541,1134,17791,41190,12,3,0,0,3154,3172,199,17,11,3,3566,3798,2441,187,144,19,4434,7231,3465,325,569,64,2228,6643,3579,442,1280,151,1484,6932,3676,349,1625,371,841,6859,2668,163,1112,841,342,5120,1144,41,380,1364,148,3075,263,9,75,1312,91,1747,17444,1543,5198,4119,16282,44581,14,3,3,4,6254,6280,311,26,19,5,7326,7693,4401,276,259,30,9550,14520,6525,573,951,77,4565,12695,7117,792,2177,198,3248,13537,7346,661,2725,499,1980,13210,5647,346,1860,1045,743,9635,2769,91,626,1748,275,5509,772,27,118,1649,128,2701,34909,2796,8736,5254,34075,85773
CED604,5,3,0,0,3175,3190,74,0,0,3,2545,2622,1885,90,100,3,3445,5525,3528,260,381,17,1980,6171,4045,359,893,36,1472,6811,4715,304,1130,131,837,7128,4137,170,813,269,305,5701,2042,71,259,342,113,2823,503,9,34,330,23,901,20945,1279,3607,1142,13893,40866,5,0,0,0,2919,2928,119,13,0,4,2317,2457,2457,159,133,11,3196,5955,3830,327,615,50,1919,6743,4282,433,1383,121,1265,7481,4798,320,1556,400,693,7764,3725,175,1062,870,240,6062,1452,34,350,1379,88,3297,249,3,74,1121,42,1491,20919,1463,5169,3955,12677,44180,9,3,0,3,6095,6114,195,11,3,10,4857,5076,4344,251,236,11,6636,11485,7364,595,997,63,3904,12917,8328,790,2274,157,2734,14289,9510,626,2691,527,1533,14888,7861,343,1869,1138,542,11760,3499,100,606,1721,200,6124,749,15,102,1459,65,2394,41865,2739,8781,5096,26575,85049
CED605,6,3,0,0,3143,3151,90,3,3,0,2331,2431,1445,89,87,4,3088,4713,2688,255,345,24,2135,5446,4023,413,1035,57,1777,7299,5158,439,1574,190,1009,8363,4853,322,1058,433,404,7069,2014,98,315,413,146,2981,358,11,44,284,53,752,20627,1628,4465,1400,14087,42213,7,3,0,0,2885,2899,162,13,3,3,2196,2382,1942,174,140,16,2939,5208,3148,325,486,54,1874,5886,4432,424,1189,191,1317,7548,5284,360,1523,524,646,8342,4114,215,977,1058,246,6609,1370,36,273,1203,67,2947,181,9,44,782,49,1072,20643,1553,4636,3840,12216,42892,11,8,0,3,6026,6051,256,22,7,3,4534,4814,3392,261,225,26,6026,9920,5830,585,832,80,4010,11333,8455,836,2225,246,3089,14851,10438,795,3090,719,1656,16702,8965,535,2038,1494,649,13678,3388,133,586,1612,212,5930,538,18,93,1071,102,1823,41277,3185,9098,5245,26307,85106
CED694,0,0,0,0,34,34,4,0,0,0,57,56,19,3,3,0,91,120,11,16,7,0,61,93,10,7,27,0,27,77,19,5,12,0,18,52,19,3,16,0,6,48,5,0,0,0,0,8,0,0,0,0,0,0,87,37,62,6,298,481,0,0,0,0,33,33,0,0,0,0,32,29,11,3,0,0,50,69,8,9,6,0,32,54,15,6,18,0,20,59,21,5,18,3,11,56,17,4,11,4,3,38,3,0,3,3,0,5,0,0,0,0,0,0,81,32,60,12,174,350,0,0,0,0,62,62,3,0,0,0,87,90,28,5,3,0,144,183,20,20,15,0,88,147,28,17,46,0,53,135,41,13,30,3,22,113,37,4,23,4,8,84,4,0,3,4,0,12,0,0,0,0,0,3,162,61,124,20,468,835
CED697,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,11,15,6,0,0,0,0,5,7,0,3,0,0,10,7,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,20,49,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,8,8,7,0,0,0,14,23,6,0,0,0,0,5,8,0,3,0,0,15,8,0,0,0,0,12,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,0,26,73
CED701,196,14,0,9,3982,4195,910,39,23,10,3459,4436,4052,195,158,26,5751,10179,4775,309,404,43,3148,8681,4713,452,867,122,2366,8518,3568,371,948,178,1225,6293,1752,203,515,222,392,3087,430,37,135,144,108,848,66,7,13,48,29,151,20450,1630,3052,790,20462,46388,370,11,5,3,3227,3614,1055,61,14,13,2746,3887,4151,293,195,67,4671,9372,4385,341,418,139,2624,7902,4209,397,852,407,1963,7827,2990,310,916,599,922,5719,1160,124,383,582,247,2492,235,17,85,393,86,813,32,0,20,158,18,229,18572,1553,2889,2351,16498,41858,568,22,7,9,7209,7813,1964,98,41,21,6201,8324,8196,485,350,88,10425,19546,9153,650,826,186,5766,16580,8924,844,1716,529,4334,16341,6555,677,1859,774,2146,12018,2910,329,893,804,640,5577,661,57,222,534,195,1660,93,4,29,200,47,380,39025,3180,5943,3150,36960,88246
