CED_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
CED403,20,199,0,218,4200,253,4667,46,148,3,198,4324,208,4734,1812,248,27,2085,5750,397,8234,5159,186,158,5503,3102,395,8996,3207,215,100,3523,5407,460,9395,586,887,9,1481,7096,462,9038,80,1608,7,1698,5068,416,7188,15,338,3,355,3043,360,3756,0,16,0,19,1496,208,1730,10929,3850,299,15082,39493,3163,57741,28,314,3,344,4113,204,4656,109,277,3,392,4112,197,4701,2850,443,151,3443,4927,387,8758,6157,312,386,6847,2365,325,9542,3092,604,149,3849,6047,414,10308,239,2263,17,2524,6999,440,9962,71,2357,12,2437,4979,523,7940,6,403,3,414,3796,484,4696,8,26,5,38,2734,407,3181,12557,6993,729,20283,40078,3378,63739,48,510,3,564,8312,455,9325,159,428,10,591,8433,404,9434,4661,690,178,5530,10676,787,16992,11310,502,539,12349,5468,720,18541,6298,819,250,7367,11459,877,19703,826,3146,29,3998,14096,897,18997,152,3966,18,4138,10052,943,15127,26,743,3,772,6835,845,8454,9,44,5,54
CED404,34,210,4,246,3359,510,4115,275,169,13,465,2858,427,3748,2644,292,86,3018,4137,1017,8178,3849,243,117,4209,2886,893,7992,2134,488,72,2697,6531,1050,10271,357,967,19,1344,8481,1043,10874,74,715,5,791,7069,944,8806,12,127,0,140,3551,629,4320,14,12,0,26,1099,244,1366,9401,3217,323,12941,39968,6758,59670,58,408,6,473,2766,466,3713,608,311,49,968,2139,313,3420,3810,429,272,4510,2725,637,7868,4421,366,254,5048,2168,556,7765,1762,1136,115,3011,5966,764,9747,168,2004,29,2198,7132,878,10209,51,990,3,1043,6475,877,8387,18,157,3,179,3719,721,4622,10,13,3,30,1777,440,2241,10906,5822,728,17460,34872,5639,57973,94,619,8,718,6127,976,7824,885,484,63,1432,4999,741,7175,6454,721,356,7531,6861,1655,16049,8270,610,376,9258,5059,1450,15764,3899,1624,184,5712,12497,1806,20014,528,2970,50,3542,15610,1921,21078,122,1706,6,1837,13541,1824,17194,31,290,3,326,7271,1353,8947,25,22,9,50
CED405,19,137,0,156,3653,247,4061,59,122,0,181,4874,278,5336,1977,274,35,2286,7936,635,10851,4615,196,91,4903,4137,526,9562,2876,219,64,3149,6189,548,9890,453,789,13,1250,7066,505,8824,72,1244,5,1321,5191,506,7020,21,337,0,359,3516,421,4294,3,19,0,20,1666,307,1992,10093,3337,208,13636,44224,3978,61836,33,305,0,337,3422,197,3964,169,283,3,457,4592,278,5327,3196,541,118,3858,6699,604,11158,5408,320,257,5991,3112,462,9567,2607,562,104,3280,6223,473,9978,229,2004,19,2262,7058,530,9851,79,2050,9,2135,5408,542,8087,33,388,3,418,4602,641,5660,7,27,0,35,3034,629,3696,11762,6482,527,18768,44166,4360,67294,47,446,0,496,7078,446,8022,227,409,3,639,9468,560,10666,5173,818,157,6144,14630,1240,22010,10023,525,350,10894,7245,988,19129,5480,779,167,6432,12415,1029,19871,681,2793,32,3511,14124,1036,18674,149,3293,12,3456,10603,1050,15105,56,722,3,780,8118,1057,9958,14,45,0,57
CED406,15,231,4,252,3965,341,4552,241,198,15,447,3861,254,4567,3147,333,110,3594,5537,528,9650,5006,244,168,5421,3501,533,9455,2481,399,71,2947,6018,543,9508,367,1070,12,1451,6822,531,8807,82,1133,4,1220,5271,500,6992,10,198,0,211,2580,414,3205,4,13,0,17,895,195,1107,11354,3815,385,15554,38452,3841,57843,53,414,0,462,3644,321,4431,533,350,30,911,3365,227,4499,4594,528,316,5435,4014,504,9959,5896,394,380,6671,2705,488,9862,2235,997,100,3330,6246,507,10086,185,2527,28,2742,6609,546,9895,35,1668,11,1713,5413,595,7723,12,192,0,206,2950,509,3661,7,12,0,24,1450,347,1814,13541,7087,867,21490,36399,4040,61928,66,646,4,710,7609,656,8980,773,545,46,1359,7227,480,9062,7741,861,424,9030,9554,1032,19610,10898,642,552,12087,6209,1024,19318,4716,1393,171,6279,12260,1046,19590,551,3602,34,4189,13436,1079,18704,114,2799,14,2929,10687,1099,14712,26,385,3,413,5528,925,6869,12,26,0,39
CED407,24,208,3,230,4286,274,4791,152,178,7,336,4553,268,5156,2599,302,68,2971,6426,719,10114,5215,203,170,5588,3927,666,10182,2704,352,56,3110,6221,583,9908,363,989,16,1361,6583,394,8338,55,1285,3,1347,5179,397,6922,9,207,0,217,2964,348,3532,4,9,0,14,968,166,1149,11119,3726,323,15169,41111,3809,60091,40,395,5,440,3746,257,4447,323,305,20,649,3696,184,4531,4195,472,205,4867,4860,501,10223,6094,335,309,6740,2839,436,10015,2388,907,86,3381,6423,427,10230,198,2459,23,2678,6305,432,9413,55,1854,8,1921,5420,498,7835,6,205,3,211,3415,456,4085,3,11,0,19,1580,272,1865,13305,6946,665,20911,38278,3462,62655,58,605,10,670,8036,537,9238,474,484,22,984,8252,453,9686,6788,773,279,7834,11281,1225,20342,11311,544,478,12328,6772,1099,20198,5091,1253,143,6490,12641,1010,20136,562,3443,37,4042,12889,823,17752,111,3140,11,3269,10594,891,14758,19,412,5,431,6378,806,7620,7,24,0,31
CED408,16,211,0,233,3763,400,4391,117,137,5,257,2915,218,3384,1881,183,59,2117,3291,361,5773,4421,203,165,4787,2455,478,7718,3160,351,102,3608,5533,572,9718,559,1038,14,1613,7986,683,10285,104,1345,9,1455,7169,644,9268,11,225,0,241,3604,493,4338,12,3,0,21,1199,223,1439,10279,3699,353,14327,37912,4069,56307,35,358,0,396,3347,371,4116,236,282,6,521,2429,157,3108,2863,334,215,3411,2434,321,6169,5415,323,380,6118,1976,420,8517,2852,811,161,3816,5997,524,10341,225,2383,26,2638,7630,673,10944,56,2015,5,2083,6865,709,9651,13,225,3,238,3707,578,4520,9,14,0,25,1776,336,2144,11704,6751,796,19244,36165,4089,59501,56,571,0,621,7109,770,8507,353,418,9,776,5342,379,6492,4743,517,270,5531,5727,681,11939,9836,524,543,10910,4433,897,16234,6007,1160,259,7428,11531,1098,20052,788,3425,46,4249,15613,1365,21226,158,3360,15,3536,14029,1349,18915,26,452,3,474,7314,1065,8858,22,26,0,45
CED409,19,209,3,232,4580,402,5215,210,209,16,432,4895,349,5666,2979,368,68,3413,7979,705,12095,4991,216,102,5309,4958,633,10902,2737,392,53,3179,7496,685,11352,525,846,19,1393,7824,603,9819,95,699,3,797,4850,545,6192,12,170,0,189,2654,383,3228,3,17,0,20,1127,155,1300,11577,3126,262,14964,46358,4457,65776,59,377,6,440,4168,330,4946,526,383,24,936,4372,312,5620,5019,577,198,5797,6003,638,12432,5988,372,244,6602,3778,538,10920,2446,1018,100,3558,7531,616,11706,278,2057,25,2360,7245,610,10216,68,1185,6,1255,4820,561,6639,21,244,4,269,3606,469,4340,10,18,0,23,1987,305,2318,14417,6224,604,21249,43506,4383,69140,84,586,12,678,8750,731,10164,731,593,36,1370,9262,661,11289,8002,943,266,9210,13975,1344,24527,10983,585,340,11917,8734,1174,21823,5178,1410,152,6741,15019,1294,23055,803,2904,45,3750,15075,1214,20034,165,1884,8,2054,9664,1106,12835,41,417,3,457,6257,851,7564,8,32,0,42
CED410,17,164,0,184,4151,231,4569,61,136,0,202,4374,180,4756,1813,234,34,2083,6718,415,9212,5051,162,127,5337,3565,414,9313,3370,183,75,3623,5645,475,9747,566,689,7,1263,6298,361,7927,88,1328,7,1424,4939,373,6735,30,421,0,454,3696,403,4557,3,27,0,34,1690,226,1949,10999,3339,252,14595,41085,3088,58767,20,297,6,329,4074,216,4617,157,275,4,435,3943,155,4537,3068,447,93,3610,5596,383,9592,6178,281,274,6731,2780,369,9889,3226,519,125,3865,5970,380,10221,273,1951,28,2246,6588,390,9225,74,2236,12,2326,5588,491,8397,29,497,3,523,4710,588,5818,6,28,0,35,3168,406,3603,13033,6528,540,20109,42404,3379,65894,40,468,6,516,8223,448,9184,215,414,8,642,8316,333,9294,4883,685,129,5690,12314,801,18806,11231,437,403,12072,6345,781,19204,6594,702,197,7487,11617,859,19962,839,2639,33,3514,12883,756,17149,163,3564,21,3749,10523,865,15135,62,917,7,983,8405,995,10377,7,59,4,68
CED411,49,278,3,333,4779,573,5679,420,241,16,681,4714,417,5813,3802,387,121,4302,5902,795,11001,4812,278,159,5251,3980,746,9970,2577,521,76,3177,7302,772,11253,436,945,8,1388,7877,809,10073,63,774,8,849,5269,657,6776,12,133,3,146,2971,475,3599,12,4,0,14,1009,216,1241,12190,3567,392,16152,43795,5471,65416,104,497,5,606,4247,483,5340,969,431,41,1445,3845,392,5680,5768,616,308,6691,4153,745,11588,5765,444,325,6529,2939,592,10065,2291,1319,108,3720,7064,722,11503,202,2232,18,2451,6712,681,9852,48,1123,4,1177,5228,673,7074,12,144,0,160,3495,643,4294,6,13,3,17,1633,303,1961,15160,6817,820,22804,39310,5240,67353,157,780,6,943,9024,1055,11016,1386,676,61,2124,8562,813,11492,9569,1002,428,10999,10053,1541,22590,10577,717,485,11786,6912,1338,20039,4871,1846,179,6898,14367,1498,22759,642,3175,31,3840,14589,1497,19924,108,1898,17,2020,10497,1336,13852,25,278,3,306,6470,1118,7894,18,19,3,34
CED494,0,3,0,3,70,19,95,7,0,0,12,112,34,161,62,15,0,70,204,71,349,53,8,3,64,128,81,280,18,5,0,27,155,103,282,8,10,0,17,165,58,239,0,11,0,11,122,36,168,0,3,0,3,33,3,43,0,0,0,0,10,0,13,151,60,7,210,1004,409,1627,4,9,0,17,50,14,80,20,11,0,30,56,13,99,37,6,0,48,127,36,209,38,15,3,54,49,35,140,16,19,0,30,112,49,192,0,8,0,15,127,25,164,0,14,0,16,68,17,97,0,0,0,0,17,0,21,0,0,0,0,7,0,7,111,83,5,201,615,202,1016,8,8,0,15,119,31,173,24,11,0,43,171,55,266,97,23,0,121,326,111,556,92,20,6,117,185,120,421,33,27,3,57,263,150,474,9,21,0,26,290,87,403,0,26,0,26,191,49,271,0,3,0,3,52,5,59,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,32,275,0,303,4554,529,5385,370,210,19,600,4485,762,5840,4166,370,119,4655,6516,1584,12749,5684,285,155,6122,4203,1262,11589,2618,491,67,3177,6730,1064,10976,337,775,10,1123,5968,671,7760,66,575,7,647,4163,571,5381,10,93,3,106,2286,396,2793,3,3,0,7,623,180,811,13283,3078,376,16737,39529,7019,63286,56,483,5,547,4141,437,5122,857,446,47,1349,3725,477,5546,6413,627,429,7472,4577,996,13048,6886,457,388,7735,3102,725,11564,2366,1202,112,3687,6433,757,10877,153,1879,15,2053,5310,600,7963,48,920,7,984,4116,543,5634,12,104,0,118,2531,510,3165,0,13,0,17,945,272,1232,16800,6145,1011,23955,34883,5308,64147,87,756,6,849,8697,966,10509,1229,659,64,1948,8204,1237,11385,10575,1002,551,12127,11097,2576,25801,12566,745,546,13855,7312,1990,23156,4990,1694,178,6861,13166,1823,21851,492,2654,25,3174,11277,1265,15721,119,1498,13,1631,8279,1112,11015,21,199,3,224,4818,907,5955,8,14,0,23
CED502,36,315,3,355,4842,401,5597,293,209,6,511,4964,537,6013,4105,386,78,4573,8185,1283,14043,6197,227,147,6577,4944,1085,12600,2727,378,70,3175,6683,790,10658,484,769,10,1264,6301,556,8122,76,724,3,809,4166,469,5444,13,109,0,128,1992,319,2443,0,9,0,10,557,161,727,13935,3130,322,17393,42639,5605,65635,85,461,5,546,4421,346,5306,734,420,30,1176,4127,317,5624,6527,595,291,7415,5889,751,14055,7367,395,346,8113,3502,644,12258,2487,1007,104,3606,6506,550,10661,227,2058,22,2315,5899,531,8740,65,1082,8,1155,4040,484,5687,10,153,0,169,2274,456,2890,0,6,0,6,820,285,1112,17509,6181,816,24503,37468,4365,66334,121,771,10,898,9264,747,10904,1022,626,34,1687,9089,857,11633,10632,985,371,11995,14072,2031,28094,13566,626,495,14689,8444,1732,24861,5219,1389,171,6781,13191,1346,21317,716,2825,35,3571,12203,1085,16860,143,1810,16,1963,8206,956,11129,25,263,5,290,4265,770,5331,0,16,0,16
CED503,21,268,0,292,3803,397,4486,281,162,17,454,3288,312,4060,2920,281,80,3284,4237,757,8279,4257,210,134,4602,3143,809,8554,2369,406,56,2837,6069,870,9770,397,784,12,1189,6837,763,8795,73,788,3,859,6496,782,8136,13,122,0,135,3649,572,4360,7,14,0,23,1002,240,1267,10340,3032,297,13671,38529,5504,57704,63,411,4,481,3572,343,4390,647,342,34,1028,2716,254,3992,4406,449,295,5152,3006,542,8697,5372,367,292,6036,2445,570,9041,2264,1050,93,3400,5938,646,9988,199,2156,25,2374,6521,656,9553,38,1222,4,1267,6186,739,8197,13,150,0,163,3737,714,4612,3,10,0,15,1370,325,1717,13002,6164,742,19910,35485,4793,60192,89,676,10,771,7377,736,8882,925,510,49,1482,6002,562,8051,7323,732,378,8431,7243,1298,16981,9632,577,425,10639,5589,1377,17601,4636,1455,148,6238,12001,1518,19755,591,2940,32,3565,13356,1426,18346,116,2012,3,2127,12681,1523,16328,23,274,0,297,7392,1284,8972,9,25,0,32
CED504,21,241,0,267,4739,362,5366,173,194,8,376,4384,321,5080,2919,295,51,3266,6644,655,10565,5405,181,141,5726,4298,625,10648,2865,321,64,3254,6154,631,10036,467,729,19,1207,6002,473,7683,64,697,8,768,3976,368,5118,12,144,3,160,1818,237,2219,3,3,0,3,583,93,679,11937,2809,293,15030,38589,3774,57396,57,408,3,467,4179,269,4923,410,328,28,765,3611,265,4640,4733,518,244,5499,4739,571,10800,6614,333,319,7268,3033,456,10760,2688,845,107,3641,6054,525,10217,204,1852,20,2083,5552,425,8064,56,1129,8,1183,3866,392,5448,13,152,0,164,2292,324,2779,9,6,0,13,1031,134,1177,14786,5568,730,21081,34365,3370,58814,85,645,4,729,8919,635,10291,582,520,31,1137,7993,587,9722,7658,810,298,8767,11379,1223,21368,12020,515,461,12996,7328,1084,21411,5556,1165,174,6897,12208,1155,20253,671,2576,40,3291,11552,903,15747,116,1830,15,1954,7844,764,10569,31,298,4,330,4113,562,4999,9,9,0,18
CED505,19,206,3,230,4081,254,4562,21,130,0,151,4602,317,5069,1219,218,14,1448,8060,982,10488,4669,135,95,4903,3471,694,9062,3905,114,77,4095,4389,640,9128,744,440,16,1196,6023,565,7782,102,1043,5,1156,4150,491,5797,18,339,0,355,2568,336,3263,4,15,0,20,1100,195,1316,10706,2629,217,13551,38451,4461,56458,19,289,0,307,3930,252,4487,58,244,3,304,4253,303,4862,2134,420,87,2645,7386,936,10970,5997,297,334,6630,2481,568,9683,4025,331,185,4536,4837,579,9948,346,1370,20,1739,6088,551,8374,68,2006,15,2092,3894,493,6475,20,489,0,509,3223,530,4265,10,29,0,36,2013,456,2507,12670,5479,640,18793,38103,4675,61565,35,498,6,534,8010,503,9050,81,375,7,457,8859,617,9936,3358,640,99,4094,15448,1919,21453,10671,434,426,11535,5950,1260,18743,7925,445,261,8629,9224,1215,19069,1087,1812,35,2929,12109,1113,16151,171,3048,22,3241,8045,988,12270,37,823,3,865,5795,865,7523,15,45,0,58
CED506,54,308,3,367,3710,867,4953,391,244,22,653,3824,912,5385,4180,528,120,4830,9108,3097,17030,6126,409,222,6753,6247,2661,15662,3021,543,95,3655,8938,2320,14915,491,715,15,1220,8937,1658,11812,59,427,3,484,5001,854,6339,11,69,0,77,2001,458,2537,9,4,3,19,555,167,735,14334,3243,487,18060,48317,12995,79372,99,502,23,622,3009,705,4340,845,418,77,1339,2828,629,4803,5390,731,417,6532,5586,1827,13947,6067,589,429,7076,3639,1385,12103,2081,1139,117,3337,6860,1441,11641,168,1557,24,1744,6572,1076,9389,40,647,3,698,3853,684,5233,16,113,3,133,1846,458,2440,7,4,0,5,710,182,908,14709,5698,1087,21494,34915,8395,64802,152,814,23,991,6724,1578,9290,1239,664,99,1993,6650,1542,10185,9571,1259,539,11367,14694,4921,30981,12193,991,647,13834,9885,4045,27767,5101,1679,212,6993,15801,3760,26557,655,2271,39,2966,15503,2738,21203,99,1074,5,1178,8853,1538,11573,26,184,4,211,3851,916,4975,12,9,3,23
CED507,24,225,3,253,3986,528,4764,213,136,5,358,2768,292,3421,2548,247,79,2872,4576,810,8262,5179,203,160,5548,3258,915,9711,2839,320,87,3244,5932,949,10122,395,794,18,1213,7199,825,9237,75,767,6,850,5772,757,7376,21,114,0,136,2713,469,3317,3,3,0,7,860,188,1053,11297,2815,357,14467,37051,5731,57249,58,373,3,431,3503,454,4389,486,227,22,738,2318,274,3329,4335,380,276,4988,3330,617,8938,6312,344,395,7053,2456,662,10171,2605,895,115,3616,6136,728,10487,199,2089,19,2305,6820,789,9922,41,1193,10,1244,5354,716,7312,19,158,0,180,3009,643,3836,7,8,0,11,1356,320,1692,14064,5668,842,20570,34288,5216,60070,84,590,8,686,7485,984,9156,695,369,27,1093,5087,568,6747,6877,624,354,7862,7909,1426,17195,11491,547,556,12600,5710,1580,19887,5438,1216,203,6858,12068,1679,20602,600,2888,32,3515,14020,1619,19154,123,1962,16,2096,11123,1469,14687,42,273,0,318,5720,1114,7150,10,13,0,23
CED508,17,181,5,208,3704,355,4266,119,150,0,269,3898,334,4507,2394,307,42,2747,7630,977,11362,5608,219,109,5941,4522,845,11301,3040,263,71,3374,6081,801,10264,489,624,15,1135,6285,606,8023,66,743,7,811,4064,467,5344,17,177,3,195,2237,422,2855,3,5,0,13,673,195,881,11755,2678,254,14691,39097,5012,58802,33,317,3,354,3560,283,4195,301,305,5,614,3687,320,4621,3971,575,182,4730,6444,892,12069,6589,416,369,7368,3270,689,11334,2889,771,163,3820,5959,670,10455,230,1767,25,2013,6023,596,8641,47,1336,6,1386,3902,516,5806,19,221,3,238,2622,538,3393,4,12,0,16,1227,419,1663,14080,5711,749,20544,36701,4925,62170,53,498,7,555,7268,636,8458,415,459,5,887,7591,653,9126,6373,884,223,7475,14078,1870,23426,12200,629,482,13312,7794,1534,22638,5927,1041,231,7198,12042,1473,20718,716,2386,42,3145,12307,1210,16661,113,2079,12,2196,7972,982,11152,35,394,3,433,4861,953,6250,5,16,0,26
CED509,27,208,0,232,4245,384,4865,194,174,9,376,3885,546,4802,2493,283,55,2831,5823,1398,10053,4546,204,108,4853,3877,1172,9907,2742,303,49,3099,6133,988,10220,453,744,10,1211,6613,780,8602,93,847,3,942,4926,566,6439,9,185,0,197,2451,408,3052,3,12,0,18,696,184,901,10560,2962,229,13750,38654,6427,58832,53,385,12,450,3632,350,4430,479,323,19,824,3103,301,4229,3979,431,226,4637,4130,594,9361,5531,348,314,6190,2854,549,9596,2515,853,127,3488,5918,595,10001,201,1967,11,2184,5885,554,8623,59,1429,9,1498,4515,586,6597,11,206,0,216,2760,469,3449,7,6,0,16,1089,323,1424,12827,5956,711,19499,33887,4319,57700,81,589,12,679,7874,739,9292,674,496,22,1197,6985,849,9028,6473,716,283,7466,9957,1992,19416,10075,553,416,11049,6730,1725,19500,5258,1160,173,6586,12053,1589,20220,651,2714,21,3394,12495,1328,17223,151,2271,15,2438,9446,1148,13032,20,395,0,413,5210,877,6501,4,20,0,31
CED510,15,205,3,216,4657,287,5161,77,133,0,213,4389,229,4834,1826,207,42,2081,5341,475,7895,5347,137,133,5617,2943,486,9054,3630,291,63,3981,5979,482,10446,527,951,21,1504,7375,474,9353,78,1178,4,1265,4450,330,6040,7,185,0,189,1809,173,2172,4,13,0,15,610,99,727,11507,3304,270,15081,37569,3037,55682,17,353,3,371,4209,250,4829,175,277,20,467,3710,183,4364,2891,357,152,3399,3880,321,7594,6651,310,434,7396,2024,368,9786,3558,730,133,4417,6449,406,11274,244,2503,22,2766,6636,416,9820,54,1756,10,1821,3852,328,6006,7,214,0,217,2210,282,2715,0,9,0,14,997,210,1221,13592,6507,765,20869,33973,2768,57618,29,552,4,587,8866,541,9990,254,407,16,679,8107,413,9196,4717,570,191,5478,9223,789,15489,11999,453,564,13013,4971,855,18840,7179,1019,199,8402,12431,889,21724,771,3459,48,4270,14014,891,19177,135,2934,15,3082,8304,656,12039,11,398,0,405,4016,458,4880,4,23,0,31
CED511,30,269,7,304,3832,673,4813,283,186,5,478,3247,504,4237,2940,283,98,3328,4952,1430,9707,4520,270,160,4949,3513,1250,9712,2621,406,69,3097,6979,1364,11439,504,807,18,1324,8454,1283,11065,70,540,4,610,6491,967,8067,15,99,3,117,2979,598,3696,12,5,0,22,890,226,1134,11007,2866,360,14233,41341,8286,63866,79,464,3,549,3248,596,4391,613,307,49,969,2256,358,3588,4427,474,315,5220,3285,964,9471,5350,437,366,6155,2611,868,9640,2217,1055,113,3389,6471,993,10854,195,1824,24,2040,7399,1027,10469,64,871,7,934,5557,898,7389,13,162,0,172,3094,692,3959,7,18,0,26,1249,381,1657,12973,5608,884,19469,35169,6776,61413,113,735,12,854,7081,1271,9200,900,498,55,1452,5509,865,7822,7372,760,418,8550,8235,2396,19182,9876,707,522,11104,6126,2120,19349,4844,1468,181,6490,13444,2354,22291,696,2629,38,3364,15852,2309,21533,130,1404,9,1551,12047,1859,15458,34,259,4,291,6076,1285,7652,17,24,0,44
