StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"3","VIC","Corangamite","207","9","Connewarre","Current","Connewarre Memorial Hall","15 Randles Rd"," ","","CONNEWARRE","VIC","3227","3474","","","Main entrance to Hall","-38.2649000","144.3970000","2101205","Assisted","301","19","0","1"
"3","VIC","Corangamite","207","9","Cororooke","Current","Cororooke Public Hall","Corangamite Lake Rd"," ","","COROROOKE","VIC","3254","3475","","","Main entrance to hall","-38.2842000","143.5230000","2100509","Assisted","362","22","0","1"
"3","VIC","Corangamite","207","9","Cressy","Current","Cressy Public Hall","Yarima Rd","","","CRESSY","VIC","3322","3476","","","Main entrance to hall off Yarima Rd.","-38.0252720","143.6450940","2100502","Assisted","97","27","0","1"
"3","VIC","Corangamite","207","9","Deans Marsh","Current","Deans Marsh Public Hall","Pennyroyal Valley Rd"," ","","DEANS MARSH","VIC","3235","3477","","","Double door entrance at side of hall","-38.4022000","143.8800000","2101407","Assisted","238","32","0","1"
"3","VIC","Corangamite","207","9","Dereel","Current","Dereel Community Centre","Swamp Rd","","","DEREEL","VIC","3352","3019","","","Main entrance to community centre","-37.8198000","143.7500000","2100805","Assisted","269","15","0","1"
"3","VIC","Corangamite","207","9","Elliminyt","Current","Elliminyt Primary School","Main St"," ","","ELLIMINYT","VIC","3249","3479","","","Main entrance to EPEE Centre off Main St","-38.3612000","143.5840000","2101102","Assisted","1270","89","3","1"
"3","VIC","Corangamite","207","9","Forrest","Current","Forrest Public Hall","Grant St","","","FORREST","VIC","3236","3480","","","Main entrance off Grant St","-38.5168000","143.7140000","2101603","Assisted","194","36","0","1"
"3","VIC","Corangamite","207","9","Freshwater Creek","Current","Freshwater Creek Community Hall","Dickins Rd"," ","","FRESHWATER CREEK","VIC","3216","3481","","","Main door to hall","-38.2579300","144.2811700","2101204","Assisted","236","17","0","1"
"3","VIC","Corangamite","207","9","Fyansford","Current","Stonehaven CFA Fire Station","Cnr Dog Rocks &","Fyansford-Gheringhap Rds","","FYANSFORD","VIC","3221","34021","","","Side door of shed near car park","-38.1132000","144.2647900","2111301","None","466","29","0","1"
"3","VIC","Corangamite","207","9","Gellibrand River","Current","Gellibrand Public Hall","Colac-Lavers Hill Rd","","","GELLIBRAND","VIC","3239","3483","","","Main entrance to hall","-38.5195000","143.5380000","2101501","None","167","26","0","1"
"3","VIC","Corangamite","207","9","Grovedale","Current","Grovedale College","Wingarra Dr"," ","","GROVEDALE","VIC","3216","3487","","","Entrance off Wingarra Dr.","-38.2108000","144.3280000","2112509","Assisted","1896","235","4","2"
"3","VIC","Corangamite","207","9","Grovedale East","Current","Grovedale Uniting Church","Cnr Reserve & Torquay Rd","","","GROVEDALE","VIC","3216","32829","","","Main entrance of hall from carpark off Reserve Rd","-38.2054000","144.3410000","2111411","Assisted","2113","315","4","3"
"3","VIC","Corangamite","207","9","Highton","Current","Highton Primary School","218 Roslyn Rd","","","HIGHTON","VIC","3216","32828","","","Enter through door to Highton Primary Sc hool Hall adjacent to primary school","-38.1722000","144.3170000","2110906","Assisted","1906","195","4","2"
"3","VIC","Corangamite","207","9","Highton North","Current","Montpellier Primary School","Lambhill Cres"," ","","HIGHTON","VIC","3216","3488","Multi-purpose room","","Gateway from Mt Pleasant Rd","-38.1663000","144.3170000","2110910","Assisted","1928","121","4","2"
"3","VIC","Corangamite","207","9","Highton South","Current","St Bernard's","74 Fryers Rd","","","BELMONT","VIC","3216","3460","","","Main entrance at 76 Fryers Rd","-38.1860000","144.3250000","2111011","Assisted","1982","185","4","2"
"3","VIC","Corangamite","207","9","Highton West","Current","St Lukes Uniting Church","Barrabool Rd","","","HIGHTON","VIC","3216","46542","","","Enter off Barrabool Rd","-38.1689000","144.3100000","2110909","Assisted","2022","159","4","2"
"3","VIC","Corangamite","207","9","Inverleigh","Current","Inverleigh Primary School","Hamilton Hwy"," ","","INVERLEIGH","VIC","3321","3490","","","Main gate at entrance to school","-38.1009400","144.0552600","2100909","None","787","64","2","1"
"3","VIC","Corangamite","207","9","Irrewillipe","Current","Irrewillipe Memorial Hall","1920 Irrewillipe Rd","","","IRREWILLIPE","VIC","3249","3492","","","Main entrance to hall","-38.4113000","143.4430000","2101110","Assisted","153","21","0","1"
"3","VIC","Corangamite","207","9","Lavers Hill","Current","Lavers Hill Public Hall","43-47 Great Ocean Rd","","","LAVERS HILL","VIC","3238","3495","","","Main entrance to hall, disabled entrance  off carpark","-38.6829000","143.3870000","2101504","Assisted","129","21","0","1"
"3","VIC","Corangamite","207","9","Lethbridge","Current","Lethbridge Public Hall","Russell St"," ","","LETHBRIDGE","VIC","3332","3497","","","Main entrance of Hall","-37.9661000","144.1340000","2100910","Assisted","599","20","0","1"
"3","VIC","Corangamite","207","9","Linton","Current","Linton Primary School","Adair St"," ","","LINTON","VIC","3360","3034","","","Main gate to entrance of school","-37.6839000","143.5610000","2101905","Assisted","350","41","0","1"
"3","VIC","Corangamite","207","9","Lorne","Current","Lorne Senior Citizens Centre","Otway St","","","LORNE","VIC","3232","3498","","","Main entrance to hall","-38.5370500","143.9729600","2100112","Assisted","602","481","2","5"
"3","VIC","Corangamite","207","9","Mandama","Current","Mandama Primary School","10 Corang Ave"," ","","GROVEDALE","VIC","3216","11885","","","Main entrance to gym hall from carpark off Church St","-38.2003000","144.3280000","2112503","None","1965","210","4","2"
"3","VIC","Corangamite","207","9","Melbourne (Corangamite)","Current","Melbourne City Town Hall","90-130 Swanston St"," ","","MELBOURNE","VIC","3000","32040","","Swanston St","Swanston Street entrance","-37.8148203","144.9667679","2291004","Assisted","30","0","0","0"
"3","VIC","Corangamite","207","9","Meredith","Current","Meredith Memorial Hall","Staughton St"," ","","MEREDITH","VIC","3333","3308","","","Main entrance to hall","-37.8457000","144.0710000","2100902","None","474","63","0","1"
"3","VIC","Corangamite","207","9","Moriac","Current","Moriac Community Centre","Hendy Main Rd"," ","","MORIAC","VIC","3240","3503","","","Main entrance to hall","-38.2464000","144.1740000","2101203","Assisted","852","50","2","1"
"3","VIC","Corangamite","207","9","Mount Duneed","Current","Mount Duneed Regional Primary School","Williams Rd"," ","","MOUNT DUNEED","VIC","3216","3504","Multi-purpose room","","Main gate to school","-38.2410000","144.3200000","2111401","Assisted","625","27","2","0"
"3","VIC","Corangamite","207","9","Oberon","Current","Oberon Primary School","28 Dorothy Ave"," ","","BELMONT","VIC","3216","3506","","","Main entrance to multipurpose hall from car park","-38.1790000","144.3420000","2111203","Assisted","1420","150","3","2"
"3","VIC","Corangamite","207","9","Oberon South","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Corangamite","207","9","Ocean Grove","Current","Surfside Community Centre","Shell Rd","","","OCEAN GROVE","VIC","3226","3473","Multi purpose room","","Main entrance to community centre","-38.2587000","144.5410000","2111805","Assisted","2443","289","5","3"
"3","VIC","Corangamite","207","9","Ocean Grove South","Current","Surfside Primary School","John Dory Dr","","","OCEAN GROVE","VIC","3226","46544","","","Enter off John Dory Dr","-38.2618300","144.5419500","2111805","Assisted","967","87","2","1"
"3","VIC","Corangamite","207","9","Ocean Grove West","Current","Ocean Grove Primary School","Draper St","","","OCEAN GROVE","VIC","3226","3508","","","2 gates off Draper St-nearest to booth @  Eastern end of school.","-38.2641800","144.5228400","2111709","Assisted","2348","312","4","3"
"3","VIC","Corangamite","207","9","Point Lonsdale","Current","Point Lonsdale Community Hall","Bowen Rd"," ","","POINT LONSDALE","VIC","3225","3510","","","Entrance to hall off Bowen Rd","-38.2735000","144.6210000","2112104","Assisted","1480","237","3","2"
"3","VIC","Corangamite","207","9","Queenscliff","Current","Queenscliff Town Hall","50 Learmonth St","","","QUEENSCLIFF","VIC","3225","3512","","","Town Hall entrance off Learmonth St","-38.2678000","144.6589500","2112102","Assisted","641","183","2","2"
"3","VIC","Corangamite","207","9","Rokewood","Current","Rokewood Primary School","Aitchison St"," ","","ROKEWOOD","VIC","3330","3056","","","Main entrance off Aitchison St","-37.9036400","143.7232000","2100802","None","205","13","0","1"
"3","VIC","Corangamite","207","9","Smythesdale","Current","Woady Yaloak Recreation Facility","Heales St"," ","","SMYTHESDALE","VIC","3351","3063","Multi purpose room","","Main entrance to recreation hall","-37.6431000","143.6830000","2101906","Assisted","706","155","2","2"
"3","VIC","Corangamite","207","9","Teesdale","Current","Teesdale Community Hall","1109 Bannockburn-Teesdale Rd","","","TEESDALE","VIC","3328","3517","","","","","","2100810","Assisted","916","58","2","1"
"3","VIC","Corangamite","207","9","Torquay","Current","Surf Coast Secondary College","75 White St","","","TORQUAY","VIC","3228","3518","","","","","","2101205","Assisted","2654","361","5","4"
"3","VIC","Corangamite","207","9","Torquay North","Current","Torquay College","45-55 Grossmans Rd","","","TORQUAY","VIC","3228","33067","","Eton Rd","Main gate from car park","-38.3218200","144.3111900","2101207","Assisted","2865","422","5","4"
"3","VIC","Corangamite","207","9","Wallington","Current","Wallington Primary School","610 Wallington Rd"," ","","WALLINGTON","VIC","3222","3519","","","Main gate to front entrance of school","-38.2185000","144.5070000","2111802","Assisted","604","201","2","2"
"3","VIC","Corangamite","207","9","Warrion","Current","Warrion Public Hall","Coragulac-Beeac Rd"," ","","WARRION","VIC","3249","3520","","","Main entrance to hall","-38.2228000","143.5710000","2100508","None","104","4","0","1"
"3","VIC","Corangamite","207","9","Winchelsea","Current","Winchelsea Senior Citizens Hall","Harding St","","","WINCHELSEA","VIC","3241","3523","","","Main double door entrance to hall","-38.2412000","143.9930000","2101404","Assisted","1099","73","2","1"
"3","VIC","Corangamite","207","9","Winchelsea South","Current","Wurdale Memorial Hall","220 Wurdale Rd"," ","","WINCHELSEA SOUTH","VIC","3241","3524","","","Main entrance to hall","-38.3165000","144.0100000","2101408","Assisted","225","7","0","1"
"3","VIC","Corio","208","10","Aberdeen","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Corio","208","10","Anakie","Current","Anakie Primary School","2135 Geelong-Ballan Rd","","","ANAKIE","VIC","3221","3250","Multipurpose Room","","gates off Geelong-Ballan Rd","-37.9126305","144.2552130","2111302","Assisted","428","72","0","1"
"3","VIC","Corio","208","10","Batesford","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Corio","208","10","Beacon Point","Current","Beacon Point Pre-School","45 Centaurus Ave","","","CLIFTON SPRINGS","VIC","3222","51222","","","front door located on Centaurus Ave","-38.1487300","144.5752200","2112404","Assisted","1202","78","3","1"
"3","VIC","Corio","208","10","Bell Park","Current","Bell Park North Primary School","Barton St","","","BELL PARK","VIC","3215","3530","Gymnasium","","Gates from Barton St","-38.1058200","144.3357600","2112913","Assisted","1705","104","3","1"
"3","VIC","Corio","208","10","Bell Park South","Current","Nelson Park School","36-46 McClelland  St","","","BELL PARK","VIC","3215","51223","Multi purpose room","","Gates off Libau Ave","-38.1137900","144.3371800","2113003","Assisted","1064","103","2","1"
"3","VIC","Corio","208","10","Britannia","Current","St Patrick's Catholic Primary School","11 Petrel St"," ","","GEELONG WEST","VIC","3218","3532","Hall","Britannia St","Gates on Britannia & Petrel Sts and Clonard Ave","-38.1351000","144.3460000","2110302","Assisted","1362","157","3","2"
"3","VIC","Corio","208","10","Chilwell","Current","Chilwell Primary School","313a pakington st"," ","","NEWTOWN","VIC","3220","3533","Multi purpose room","","Gates -Huntingdon St, Fairview Ave & Pakington St","-38.1554000","144.3450000","2110504","Assisted","2411","516","5","5"
"3","VIC","Corio","208","10","Clifton Springs","Current","Clifton Springs Primary School","84 Jetty Rd"," ","","CLIFTON SPRINGS","VIC","3222","3468","gymnasium","","Main gate on Jetty Road","-38.1660000","144.5530000","2112411","Assisted","2732","180","5","2"
"3","VIC","Corio","208","10","Corio Central","Current","Cloverdale Community Centre","167 Purnell Rd"," ","","CORIO","VIC","3214","3535","","","Main front entrance into foyer and side entrance leading into main polling booth  room. Both entrances lead from car park","-38.0726000","144.3440000","2112604","Full","1350","133","3","2"
"3","VIC","Corio","208","10","Corio West","Current","Northern Bay College Goldsworthy Campus","3 Goldsworthy Rd"," ","","CORIO","VIC","3214","3536","Gymnasium","","Entry off Goldsworthy Rd through west end gate & Indiana Ave","-38.0792000","144.3560000","2112203","Assisted","1249","162","4","2"
"3","VIC","Corio","208","10","Drysdale","Current","Drysdale Community Activity Centre","Collins St","","","DRYSDALE","VIC","3222","3478","","","Driveway on Collins Street and gate clif ton springs rd","-38.1693300","144.5748000","2112407","Full","2198","170","4","2"
"3","VIC","Corio","208","10","Fyans Park","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Corio","208","10","Geelong","Current","Geelong High School","385 Ryrie St"," ","","GEELONG EAST","VIC","3219","3538","Hall","","Mutliple entry points into school from from ryrie and garden sts","-38.1529000","144.3740000","2110701","Assisted","1976","339","4","3"
